tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
1,7,17100059,work,mandatory,14261.0,2902,8.0,8.0,WALK,0
3,38,17100248,work,mandatory,9807.0,13169,7.0,7.0,BIKE,0
4,38,17100248,social,non_mandatory,21464.0,13169,17.0,17.0,WALK,0
5,43,17100303,work,mandatory,4101.0,1469,7.0,7.0,DRIVEALONEFREE,0
6,43,17100303,shopping,non_mandatory,66099.0,1469,17.0,17.0,SHARED2FREE,0
8,44,17100303,work,mandatory,29172.0,3874,9.0,9.0,WALK_LOC,0
7,43,17100303,shopping,joint,9505.0,1469,20.0,20.0,SHARED2FREE,0
10,47,17100342,work,mandatory,21615.0,21436,7.0,7.0,WALK_LOC,0
12,48,17100342,work,mandatory,3387.0,21436,10.0,10.0,SHARED3FREE,0
14,51,17100410,work,mandatory,33097.0,746,9.0,9.0,WALK_LOC,0
15,69,17100501,work,mandatory,18218.0,28618,7.0,7.0,WALK_LOC,0
16,74,17100652,work,mandatory,34223.0,5804,9.0,9.0,DRIVEALONEFREE,0
17,74,17100652,work,mandatory,34223.0,5804,13.0,13.0,DRIVEALONEFREE,0
19,75,17100652,social,non_mandatory,35782.0,5804,15.0,15.0,WALK,0
18,74,17100652,social,joint,16098.0,5804,19.0,19.0,SHARED2FREE,0
22,77,17100654,escort,non_mandatory,2090.0,18260,16.0,16.0,SHARED2FREE,0
21,77,17100654,shopping,non_mandatory,2817.0,18260,11.0,11.0,DRIVEALONEFREE,0
25,83,17100675,social,non_mandatory,14892.0,63106,11.0,11.0,SHARED2FREE,0
26,105,17100818,work,mandatory,15372.0,4369,8.0,8.0,DRIVEALONEFREE,0
28,108,17100834,school,mandatory,15990.0,19537,8.0,8.0,WALK,0
29,109,17100834,social,non_mandatory,13673.0,19537,7.0,7.0,WALK,0
30,116,17100868,work,mandatory,24463.0,3189,7.0,7.0,WALK_LOC,0
31,130,17100942,work,mandatory,32318.0,21671,8.0,8.0,WALK_LOC,0
33,135,17100964,work,mandatory,9683.0,35782,8.0,8.0,SHARED2FREE,0
34,135,17100964,othmaint,non_mandatory,17675.0,35782,18.0,18.0,WALK,0
35,136,17100964,work,mandatory,3532.0,35782,6.0,6.0,WALK_LOC,0
37,141,17100986,shopping,non_mandatory,33509.0,21088,17.0,17.0,DRIVEALONEFREE,0
38,146,17101042,social,non_mandatory,32046.0,3193,14.0,14.0,WALK_LOC,0
39,149,17101086,work,mandatory,21189.0,34349,8.0,8.0,WALK_LOC,0
40,150,17101086,work,mandatory,14424.0,34349,7.0,7.0,DRIVEALONEFREE,0
42,151,17101086,school,mandatory,4158.0,34349,8.0,8.0,WALK_LOC,0
43,154,17101130,eatout,non_mandatory,21467.0,31711,8.0,8.0,DRIVEALONEFREE,0
44,154,17101130,eatout,non_mandatory,12097.0,31710,12.0,12.0,WALK,0
45,154,17101130,social,non_mandatory,14391.0,31711,16.0,16.0,WALK,0
46,159,17101223,work,mandatory,29987.0,9778,5.0,5.0,SHARED3FREE,0
47,159,17101223,escort,non_mandatory,17225.0,9778,17.0,17.0,SHARED2FREE,0
48,159,17101223,escort,non_mandatory,17225.0,9778,18.0,18.0,SHARED2FREE,0
50,160,17101223,work,mandatory,12926.0,9778,8.0,8.0,SHARED3FREE,0
49,160,17101223,escort,non_mandatory,844.0,9778,7.0,7.0,SHARED2FREE,0
51,161,17101223,school,mandatory,7726.0,9778,7.0,7.0,WALK_LOC,0
52,162,17101223,school,mandatory,432.0,9778,8.0,8.0,SHARED3FREE,0
53,162,17101223,social,non_mandatory,17225.0,9778,17.0,17.0,SHARED2FREE,0
54,163,17101223,school,mandatory,12386.0,9778,8.0,8.0,SHARED3FREE,0
55,169,17101263,work,mandatory,12152.0,10056,12.0,12.0,WALK,0
56,169,17101263,work,mandatory,12152.0,9526,17.0,17.0,WALK,0
57,173,17101325,social,non_mandatory,9652.0,12055,14.0,14.0,SHARED2FREE,0
58,174,17101325,social,non_mandatory,9652.0,12055,14.0,14.0,SHARED2FREE,0
59,179,17101375,work,mandatory,18662.0,20955,6.0,6.0,DRIVEALONEFREE,0
60,180,17101375,school,mandatory,24504.0,20955,6.0,6.0,SHARED3FREE,0
61,181,17101375,othmaint,non_mandatory,8741.0,20955,6.0,6.0,SHARED3FREE,0
62,181,17101375,othmaint,non_mandatory,8741.0,20955,13.0,13.0,SHARED3FREE,0
65,214,17101626,escort,non_mandatory,21009.0,29642,8.0,8.0,SHARED2FREE,0
66,214,17101626,social,non_mandatory,965.0,29642,15.0,15.0,SHARED2FREE,0
67,215,17101626,work,mandatory,21009.0,29642,8.0,8.0,SHARED2FREE,0
68,258,17101886,work,mandatory,16322.0,18086,6.0,6.0,DRIVEALONEFREE,0
69,258,17101886,shopping,non_mandatory,19112.0,28850,18.0,18.0,WALK,0
70,270,17101947,work,mandatory,26837.0,34184,6.0,6.0,DRIVEALONEFREE,0
71,270,17101947,othmaint,non_mandatory,4251.0,34184,18.0,18.0,DRIVEALONEFREE,0
72,272,17101949,work,mandatory,9131.0,28834,6.0,6.0,DRIVEALONEFREE,0
73,272,17101949,eatout,non_mandatory,5245.0,28834,17.0,17.0,SHARED2FREE,0
76,309,17102398,work,mandatory,12427.0,601,9.0,9.0,WALK_LR,0
77,310,17102408,work,mandatory,4406.0,13091,7.0,7.0,SHARED2FREE,0
78,310,17102408,eatout,non_mandatory,26706.0,22933,19.0,19.0,SHARED2FREE,0
79,311,17102408,work,mandatory,4621.0,22933,7.0,7.0,SHARED2FREE,0
80,311,17102408,work,mandatory,4621.0,22933,13.0,13.0,DRIVEALONEFREE,0
81,311,17102408,eatout,non_mandatory,26706.0,22933,19.0,19.0,SHARED2FREE,0
82,321,17102502,work,mandatory,54413.0,44591,6.0,6.0,DRIVEALONEFREE,0
83,321,17102502,eatout,non_mandatory,40430.0,44591,16.0,16.0,DRIVEALONEFREE,0
84,322,17102549,work,mandatory,21669.0,19887,7.0,7.0,WALK_LOC,0
85,323,17102549,work,mandatory,21002.0,8239,8.0,8.0,WALK_LOC,0
88,327,17102577,eatout,non_mandatory,23074.0,1629,17.0,17.0,SHARED3FREE,0
87,327,17102577,escort,non_mandatory,1127.0,1629,14.0,14.0,SHARED3FREE,0
86,327,17102577,shopping,non_mandatory,21693.0,1629,10.0,10.0,DRIVEALONEFREE,0
89,328,17102577,school,mandatory,5056.0,1629,14.0,14.0,SHARED3FREE,0
90,333,17102618,work,mandatory,20072.0,19437,6.0,6.0,WALK,0
91,334,17102630,eatout,non_mandatory,9671.0,19367,14.0,14.0,DRIVEALONEFREE,0
92,359,17102787,work,mandatory,26927.0,4691,9.0,9.0,BIKE,0
93,361,17102804,shopping,non_mandatory,2579.0,27101,12.0,12.0,WALK_LOC,0
94,362,17102819,eatout,non_mandatory,9935.0,12055,12.0,12.0,DRIVEALONEFREE,0
95,362,17102819,escort,non_mandatory,10185.0,12055,14.0,14.0,SHARED3FREE,0
96,362,17102819,othmaint,non_mandatory,1759.0,12055,15.0,15.0,SHARED2FREE,0
100,378,17102966,othmaint,non_mandatory,61196.0,64560,7.0,7.0,SHARED2FREE,0
101,378,17102966,othmaint,non_mandatory,61283.0,64560,11.0,11.0,DRIVEALONEFREE,0
102,379,17102966,othmaint,non_mandatory,61196.0,64560,7.0,7.0,SHARED2FREE,0
103,379,17102966,shopping,non_mandatory,60639.0,64560,12.0,12.0,DRIVEALONEFREE,0
104,390,17103050,work,mandatory,34223.0,34887,7.0,7.0,SHARED3FREE,0
105,390,17103050,shopping,non_mandatory,12265.0,34223,11.0,11.0,DRIVEALONEFREE,104
106,403,17103211,othmaint,non_mandatory,35579.0,11499,11.0,11.0,DRIVEALONEFREE,0
107,408,17103302,work,mandatory,59970.0,24474,6.0,6.0,DRIVEALONEFREE,0
108,409,17103415,work,mandatory,15447.0,19243,6.0,6.0,DRIVEALONEFREE,0
109,409,17103415,work,mandatory,32532.0,15447,11.0,11.0,WALK,108
110,410,17103415,othmaint,non_mandatory,14526.0,19243,8.0,8.0,DRIVEALONEFREE,0
112,410,17103415,othmaint,non_mandatory,14526.0,19243,15.0,15.0,DRIVEALONEFREE,0
111,410,17103415,social,non_mandatory,14526.0,19243,9.0,9.0,WALK,0
114,415,17103456,school,mandatory,29310.0,25894,16.0,16.0,WALK_LOC,0
113,415,17103456,shopping,non_mandatory,8719.0,25894,12.0,12.0,DRIVEALONEFREE,0
115,427,17103587,eatout,non_mandatory,8072.0,16857,8.0,8.0,DRIVEALONEFREE,0
116,427,17103587,othmaint,non_mandatory,30006.0,16857,10.0,10.0,SHARED2FREE,0
117,427,17103587,othmaint,non_mandatory,1759.0,16857,13.0,13.0,DRIVEALONEFREE,0
118,427,17103587,othmaint,non_mandatory,1759.0,16857,15.0,15.0,DRIVEALONEFREE,0
119,430,17103614,school,mandatory,14176.0,18807,9.0,9.0,DRIVEALONEFREE,0
120,430,17103614,othmaint,non_mandatory,27157.0,18807,16.0,16.0,DRIVEALONEFREE,0
121,430,17103614,social,non_mandatory,39.0,18807,16.0,16.0,DRIVEALONEFREE,0
122,438,17103660,work,mandatory,14536.0,1648,8.0,8.0,WALK,0
124,438,17103660,work,mandatory,2836.0,1648,14.0,14.0,DRIVEALONEFREE,0
123,438,17103660,othmaint,non_mandatory,17427.0,1648,13.0,13.0,DRIVEALONEFREE,0
125,440,17103672,work,mandatory,21669.0,34339,7.0,7.0,WALK_LOC,0
126,441,17103672,eatout,non_mandatory,1.0,34339,7.0,7.0,DRIVEALONEFREE,0
127,453,17103809,work,mandatory,3413.0,12628,6.0,6.0,WALK_LOC,0
128,457,17103838,work,mandatory,8775.0,24500,8.0,8.0,WALK_LR,0
130,484,17104158,work,mandatory,10960.0,20745,10.0,10.0,DRIVEALONEFREE,0
131,484,17104158,eatout,non_mandatory,18821.0,20745,18.0,18.0,WALK,0
129,484,17104158,shopping,non_mandatory,7772.0,20745,9.0,9.0,DRIVEALONEFREE,0
132,491,17104222,eatout,non_mandatory,13674.0,10241,9.0,9.0,WALK_LOC,0
133,492,17104222,school,mandatory,5149.0,10241,8.0,8.0,WALK,0
134,512,17104383,shopping,non_mandatory,12903.0,5165,16.0,16.0,WALK_LR,0
135,513,17104383,othmaint,non_mandatory,15410.0,5165,10.0,10.0,WALK,0
136,521,17104433,eatout,non_mandatory,9320.0,59724,15.0,15.0,SHARED2FREE,0
137,526,17104449,work,mandatory,25459.0,35782,6.0,6.0,SHARED2FREE,0
138,528,17104449,school,mandatory,35436.0,35782,6.0,6.0,SHARED2FREE,0
139,531,17104468,work,mandatory,29875.0,27708,7.0,7.0,DRIVEALONEFREE,0
140,537,17104563,work,mandatory,30444.0,13452,13.0,13.0,WALK_LOC,0
141,548,17104602,work,mandatory,24072.0,3865,7.0,7.0,WALK_LOC,0
142,549,17104614,work,mandatory,7723.0,19304,5.0,5.0,SHARED2FREE,0
144,549,17104614,eatout,non_mandatory,13678.0,19304,18.0,18.0,SHARED3FREE,0
143,549,17104614,social,non_mandatory,14190.0,19304,17.0,17.0,WALK,0
145,554,17104639,shopping,non_mandatory,20702.0,13026,13.0,13.0,WALK_LOC,0
146,555,17104639,social,non_mandatory,35365.0,13026,8.0,8.0,WALK_LOC,0
147,555,17104639,social,non_mandatory,20702.0,13026,13.0,13.0,WALK_LOC,0
149,564,17104660,work,mandatory,34506.0,3430,8.0,8.0,DRIVEALONEFREE,0
148,564,17104660,social,non_mandatory,21462.0,3430,6.0,6.0,DRIVEALONEFREE,0
151,565,17104660,othmaint,non_mandatory,34092.0,26434,15.0,15.0,DRIVEALONEFREE,0
150,564,17104660,social,joint,7925.0,3430,17.0,17.0,WALK,0
153,566,17104674,work,mandatory,49496.0,51083,6.0,6.0,DRIVEALONEFREE,0
154,566,17104674,social,non_mandatory,45959.0,51083,17.0,17.0,DRIVEALONEFREE,0
155,597,17104945,work,mandatory,16985.0,22426,7.0,7.0,DRIVEALONEFREE,0
156,598,17104945,work,mandatory,27082.0,22426,7.0,7.0,DRIVEALONEFREE,0
157,606,17105064,work,mandatory,33088.0,29657,8.0,8.0,WALK,0
158,606,17105064,shopping,non_mandatory,12406.0,7720,17.0,17.0,DRIVEALONEFREE,0
159,608,17105098,work,mandatory,21460.0,33323,9.0,9.0,WALK,0
160,608,17105098,work,mandatory,21171.0,33323,18.0,18.0,WALK,0
161,611,17105172,work,mandatory,28158.0,10161,6.0,6.0,DRIVEALONEFREE,0
162,611,17105172,social,non_mandatory,9647.0,10161,18.0,18.0,WALK,0
164,612,17105172,shopping,non_mandatory,9647.0,10161,18.0,18.0,WALK,0
163,612,17105172,social,non_mandatory,20110.0,10161,10.0,10.0,DRIVEALONEFREE,0
165,615,17105207,work,mandatory,56594.0,30767,8.0,8.0,DRIVEALONEFREE,0
166,616,17105221,work,mandatory,32320.0,16429,6.0,6.0,WALK_LOC,0
167,616,17105221,shopping,non_mandatory,29406.0,16429,19.0,19.0,DRIVEALONEFREE,0
168,636,17105316,work,mandatory,23087.0,17144,7.0,7.0,SHARED2FREE,0
169,637,17105316,work,mandatory,22647.0,17144,7.0,7.0,SHARED2FREE,0
171,652,17105483,work,mandatory,30919.0,24575,7.0,7.0,SHARED2FREE,0
172,652,17105483,work,mandatory,20628.0,24575,20.0,20.0,DRIVEALONEFREE,0
173,653,17105483,work,mandatory,33100.0,24575,7.0,7.0,WALK_LOC,0
174,653,17105483,eatout,non_mandatory,379.0,24574,17.0,17.0,SHARED2FREE,0
175,657,17105549,work,mandatory,31749.0,14450,7.0,7.0,WALK,0
176,657,17105549,eatout,non_mandatory,4159.0,14450,18.0,18.0,WALK,0
177,662,17105645,work,mandatory,4162.0,52633,6.0,6.0,WALK_LOC,0
178,662,17105645,social,non_mandatory,43529.0,52633,19.0,19.0,SHARED2FREE,0
179,663,17105645,work,mandatory,42722.0,52633,9.0,9.0,DRIVEALONEFREE,0
180,663,17105645,social,non_mandatory,43529.0,52633,19.0,19.0,SHARED2FREE,0
182,694,17105785,shopping,non_mandatory,46237.0,41310,13.0,13.0,DRIVEALONEFREE,0
183,694,17105785,shopping,non_mandatory,46237.0,41310,18.0,18.0,DRIVEALONEFREE,0
184,701,17105814,work,mandatory,23366.0,60563,6.0,6.0,DRIVEALONEFREE,0
185,703,17105864,work,mandatory,3185.0,11108,8.0,8.0,WALK_LOC,0
188,704,17105864,shopping,joint,20471.0,11108,14.0,14.0,WALK,0
186,704,17105864,social,joint,33076.0,11108,10.0,10.0,WALK,0
192,717,17105939,work,mandatory,7037.0,25770,9.0,9.0,DRIVEALONEFREE,0
193,737,17106028,work,mandatory,7876.0,9832,7.0,7.0,DRIVEALONEFREE,0
194,737,17106028,work,mandatory,7876.0,9832,11.0,11.0,SHARED2FREE,0
195,737,17106028,eatout,non_mandatory,33101.0,9832,16.0,16.0,WALK,0
196,750,17106190,social,non_mandatory,11059.0,3391,14.0,14.0,WALK_LOC,0
197,768,17106349,othmaint,non_mandatory,3521.0,59706,7.0,7.0,SHARED2FREE,0
198,798,17106643,work,mandatory,18882.0,24760,9.0,9.0,SHARED2FREE,0
199,816,17106847,work,mandatory,21615.0,26094,8.0,8.0,WALK_LOC,0
200,834,17106949,work,mandatory,8457.0,19887,7.0,7.0,WALK_FRY,0
201,834,17106949,social,non_mandatory,28328.0,19887,17.0,17.0,WALK,0
202,845,17107020,work,mandatory,30239.0,34165,7.0,7.0,DRIVEALONEFREE,0
203,869,17107220,work,mandatory,5593.0,25019,6.0,6.0,WALK,0
204,869,17107220,othmaint,non_mandatory,8422.0,25019,17.0,17.0,WALK,0
205,880,17107319,work,mandatory,2760.0,32530,7.0,7.0,WALK_LOC,0
206,881,17107319,work,mandatory,6655.0,32530,7.0,7.0,WALK_LOC,0
207,882,17107342,escort,non_mandatory,13178.0,3838,8.0,8.0,WALK_LR,0
208,882,17107342,social,non_mandatory,13178.0,3838,14.0,14.0,WALK_LR,0
209,883,17107342,school,mandatory,13178.0,3838,8.0,8.0,WALK_LR,0
210,890,17107410,shopping,non_mandatory,17767.0,844,11.0,11.0,DRIVEALONEFREE,0
212,891,17107488,shopping,non_mandatory,21984.0,21972,13.0,13.0,SHARED2FREE,0
213,895,17107519,work,mandatory,9538.0,13139,8.0,8.0,WALK_LOC,0
215,896,17107519,school,mandatory,34273.0,13139,8.0,8.0,WALK_LOC,0
214,895,17107519,shopping,joint,7772.0,13139,16.0,16.0,SHARED2FREE,0
217,909,17107689,social,non_mandatory,44576.0,46811,17.0,17.0,WALK,0
218,910,17107689,work,mandatory,47586.0,46811,11.0,11.0,DRIVEALONEFREE,0
219,926,17107885,work,mandatory,46294.0,54730,7.0,7.0,DRIVEALONEFREE,0
220,927,17107902,work,mandatory,21615.0,62471,5.0,5.0,WALK_LOC,0
222,928,17107902,othmaint,non_mandatory,57442.0,62471,18.0,18.0,DRIVEALONEFREE,0
221,928,17107902,social,non_mandatory,58682.0,62471,12.0,12.0,SHARED2FREE,0
223,929,17107902,social,non_mandatory,58682.0,61205,12.0,12.0,SHARED2FREE,0
224,930,17107907,othmaint,non_mandatory,1759.0,12055,10.0,10.0,WALK,0
225,938,17107945,work,mandatory,12598.0,18549,7.0,7.0,SHARED3FREE,0
226,939,17108000,work,mandatory,12598.0,21671,11.0,11.0,WALK,0
227,939,17108000,eatout,non_mandatory,32323.0,21671,18.0,18.0,WALK,0
228,984,17108513,work,mandatory,31881.0,29262,7.0,7.0,WALK_LOC,0
229,984,17108513,work,mandatory,26814.0,2731,8.0,8.0,WALK_LOC,228
230,985,17108513,work,mandatory,24402.0,29262,6.0,6.0,DRIVEALONEFREE,0
231,985,17108513,social,non_mandatory,9497.0,29262,18.0,18.0,DRIVEALONEFREE,0
234,987,17108536,escort,non_mandatory,16715.0,18646,15.0,15.0,SHARED3FREE,0
235,987,17108536,shopping,non_mandatory,34380.0,18646,22.0,22.0,DRIVEALONEFREE,0
232,987,17108536,social,non_mandatory,19993.0,18646,8.0,8.0,SHARED3FREE,0
233,987,17108536,social,non_mandatory,19993.0,18646,12.0,12.0,DRIVEALONEFREE,0
236,993,17108595,eatout,non_mandatory,12654.0,10314,7.0,7.0,WALK,0
237,994,17108595,work,mandatory,23191.0,10314,7.0,7.0,WALK,0
239,1004,17108735,work,mandatory,16003.0,4145,8.0,8.0,WALK_LOC,0
240,1007,17108798,shopping,non_mandatory,21823.0,23433,10.0,10.0,DRIVEALONEFREE,0
241,1008,17108798,othmaint,non_mandatory,30201.0,23433,8.0,8.0,DRIVEALONEFREE,0
242,1021,17108918,eatout,non_mandatory,3378.0,26715,11.0,11.0,WALK,0
243,1021,17108918,othmaint,non_mandatory,30923.0,26715,16.0,16.0,DRIVEALONEFREE,0
244,1037,17109109,work,mandatory,28273.0,25634,7.0,7.0,DRIVEALONEFREE,0
245,1037,17109109,work,mandatory,29987.0,25634,12.0,12.0,DRIVEALONEFREE,0
246,1037,17109109,eatout,non_mandatory,13684.0,25634,18.0,18.0,WALK,0
247,1055,17109298,eatout,non_mandatory,32324.0,16189,11.0,11.0,WALK,0
248,1055,17109298,social,non_mandatory,6903.0,27486,18.0,18.0,SHARED2FREE,0
249,1056,17109298,social,non_mandatory,32324.0,34349,11.0,11.0,WALK,0
250,1056,17109298,social,non_mandatory,6903.0,16189,17.0,17.0,SHARED2FREE,0
251,1066,17109407,work,mandatory,11236.0,3879,5.0,5.0,DRIVEALONEFREE,0
252,1087,17109547,work,mandatory,17738.0,25858,7.0,7.0,WALK_LOC,0
253,1088,17109547,othmaint,non_mandatory,17767.0,25858,11.0,11.0,DRIVEALONEFREE,0
254,1088,17109547,othmaint,non_mandatory,1.0,25858,16.0,16.0,SHARED2FREE,0
260,1097,17109615,shopping,non_mandatory,36190.0,39629,16.0,16.0,DRIVEALONEFREE,0
259,1097,17109615,othmaint,joint,37895.0,39629,15.0,15.0,SHARED3FREE,0
264,1106,17109657,work,mandatory,26814.0,12055,8.0,8.0,DRIVEALONEFREE,0
269,1118,17109740,othmaint,non_mandatory,63610.0,6500,8.0,8.0,SHARED3FREE,0
270,1161,17110128,shopping,non_mandatory,8422.0,9822,13.0,13.0,DRIVEALONEFREE,0
271,1162,17110128,work,mandatory,8775.0,9822,6.0,6.0,WALK_LOC,0
272,1170,17110311,school,mandatory,21953.0,21952,8.0,8.0,WALK,0
273,1170,17110311,school,mandatory,12926.0,21952,12.0,12.0,WALK_LOC,0
274,1179,17110378,work,mandatory,8482.0,18807,7.0,7.0,BIKE,0
278,1181,17110378,school,mandatory,607.0,18807,8.0,8.0,WALK,0
275,1179,17110378,eatout,joint,21933.0,18807,19.0,19.0,BIKE,0
283,1203,17110481,social,joint,22345.0,33487,10.0,10.0,SHARED2FREE,0
285,1221,17110705,othmaint,non_mandatory,23366.0,10982,11.0,11.0,DRIVEALONEFREE,0
286,1224,17110729,work,mandatory,11085.0,33878,7.0,7.0,WALK,0
287,1228,17110737,work,mandatory,2076.0,26443,9.0,9.0,DRIVEALONEFREE,0
288,1229,17110737,work,mandatory,21190.0,26443,7.0,7.0,WALK_LOC,0
289,1229,17110737,shopping,non_mandatory,58942.0,26443,18.0,18.0,DRIVEALONEFREE,0
290,1245,17110918,work,mandatory,28618.0,64372,6.0,6.0,SHARED2FREE,0
291,1247,17110958,work,mandatory,22163.0,4369,15.0,15.0,DRIVEALONEFREE,0
293,1248,17110958,work,mandatory,59640.0,4369,9.0,9.0,DRIVEALONEFREE,0
294,1255,17111033,school,mandatory,12926.0,3391,9.0,9.0,WALK,0
297,1263,17111174,work,mandatory,3190.0,15942,9.0,9.0,WALK_LOC,0
298,1278,17111451,work,mandatory,846.0,25860,8.0,8.0,SHARED2FREE,0
299,1278,17111451,eatout,non_mandatory,23534.0,25860,18.0,18.0,SHARED2FREE,0
304,1306,17111733,work,mandatory,1876.0,13572,8.0,8.0,DRIVEALONEFREE,0
303,1305,17111733,shopping,joint,3508.0,13572,20.0,20.0,SHARED2FREE,0
306,1314,17111861,work,mandatory,3367.0,30645,7.0,7.0,WALK_COM,0
307,1315,17111861,work,mandatory,30222.0,30645,7.0,7.0,DRIVEALONEFREE,0
308,1316,17111871,work,mandatory,59391.0,34034,6.0,6.0,DRIVEALONEFREE,0
309,1317,17111871,work,mandatory,7719.0,34034,7.0,7.0,DRIVEALONEFREE,0
310,1318,17111884,work,mandatory,21190.0,14826,7.0,7.0,WALK_LOC,0
311,1320,17111884,school,mandatory,23088.0,14826,8.0,8.0,SHARED2FREE,0
312,1344,17111960,work,mandatory,18548.0,25300,10.0,10.0,DRIVEALONEFREE,0
313,1344,17111960,escort,non_mandatory,17578.0,25300,17.0,17.0,SHARED2FREE,0
314,1345,17111960,school,mandatory,18662.0,25300,13.0,13.0,WALK,0
315,1356,17112059,othmaint,non_mandatory,32132.0,34952,8.0,8.0,DRIVEALONEFREE,0
317,1356,17112059,social,non_mandatory,4583.0,34952,17.0,17.0,SHARED2FREE,0
318,1356,17112059,social,non_mandatory,35782.0,34952,23.0,23.0,WALK,0
321,1379,17112281,work,mandatory,3632.0,2900,10.0,10.0,WALK,0
322,1379,17112281,shopping,non_mandatory,30446.0,2900,18.0,18.0,BIKE,0
323,1397,17112455,work,mandatory,15449.0,19451,6.0,6.0,WALK_LOC,0
324,1406,17112505,work,mandatory,11528.0,27350,7.0,7.0,SHARED2FREE,0
325,1407,17112505,work,mandatory,26814.0,27350,9.0,9.0,SHARED2FREE,0
326,1409,17112554,work,mandatory,18493.0,30339,6.0,6.0,DRIVEALONEFREE,0
328,1409,17112554,shopping,non_mandatory,12772.0,30339,10.0,10.0,DRIVEALONEFREE,0
331,1409,17112554,social,non_mandatory,9660.0,30339,17.0,17.0,DRIVEALONEFREE,0
332,1410,17112554,school,mandatory,1110.0,30339,13.0,13.0,SHARED2FREE,0
333,1411,17112564,eatout,non_mandatory,23191.0,19992,17.0,17.0,WALK,0
334,1412,17112575,work,mandatory,33089.0,32761,6.0,6.0,DRIVEALONEFREE,0
336,1419,17112653,work,mandatory,13685.0,25588,7.0,7.0,WALK_LR,0
337,1429,17112810,work,mandatory,7772.0,18817,16.0,16.0,DRIVEALONEFREE,0
338,1429,17112810,social,non_mandatory,25850.0,18817,18.0,18.0,DRIVEALONEFREE,0
339,1446,17113049,work,mandatory,15410.0,10540,8.0,8.0,SHARED2FREE,0
340,1448,17113064,work,mandatory,2836.0,15983,6.0,6.0,DRIVEALONEFREE,0
341,1456,17113124,work,mandatory,35681.0,19884,7.0,7.0,DRIVEALONEFREE,0
342,1456,17113124,eatout,non_mandatory,19137.0,19884,17.0,17.0,WALK,0
343,1460,17113260,work,mandatory,8897.0,58900,8.0,8.0,DRIVEALONEFREE,0
344,1472,17113300,work,mandatory,2836.0,8051,10.0,10.0,WALK_LOC,0
345,1472,17113300,social,non_mandatory,15984.0,33328,16.0,16.0,WALK,0
346,1487,17113484,work,mandatory,11594.0,13177,8.0,8.0,BIKE,0
347,1487,17113484,othmaint,non_mandatory,31239.0,13177,16.0,16.0,WALK_LOC,0
348,1488,17113484,work,mandatory,17525.0,33327,10.0,10.0,WALK_LOC,0
349,1488,17113484,shopping,non_mandatory,21462.0,13177,20.0,20.0,WALK,0
351,1494,17113544,othmaint,non_mandatory,3382.0,21893,8.0,8.0,WALK_LOC,0
352,1514,17113721,work,mandatory,22161.0,9833,11.0,11.0,SHARED2FREE,0
353,1515,17113721,work,mandatory,16737.0,9833,7.0,7.0,WALK_LOC,0
354,1530,17113862,school,mandatory,17735.0,11352,7.0,7.0,WALK_LOC,0
355,1530,17113862,othmaint,non_mandatory,34053.0,11352,16.0,16.0,DRIVEALONEFREE,0
358,1546,17113969,work,mandatory,21193.0,34073,8.0,8.0,WALK_LOC,0
359,1547,17113969,work,mandatory,35247.0,34073,8.0,8.0,DRIVEALONEFREE,0
360,1551,17114033,work,mandatory,24723.0,3391,9.0,9.0,WALK_LOC,0
361,1553,17114042,work,mandatory,9528.0,13936,8.0,8.0,WALK_LOC,0
363,1556,17114069,work,mandatory,26153.0,7720,8.0,8.0,WALK,0
364,1557,17114076,school,mandatory,12926.0,16525,14.0,14.0,DRIVEALONEFREE,0
365,1558,17114076,social,non_mandatory,24217.0,16525,9.0,9.0,SHARED2FREE,0
366,1559,17114076,work,mandatory,32906.0,16525,12.0,12.0,SHARED2FREE,0
367,1569,17114160,work,mandatory,8422.0,30128,17.0,17.0,DRIVEALONEFREE,0
368,1570,17114160,othmaint,non_mandatory,20072.0,30128,10.0,10.0,SHARED2FREE,0
369,1572,17114164,work,mandatory,2835.0,51026,7.0,7.0,DRIVEALONEFREE,0
370,1577,17114177,work,mandatory,33098.0,4680,8.0,8.0,WALK_LOC,0
371,1581,17114202,work,mandatory,66016.0,32480,6.0,6.0,DRIVEALONEFREE,0
372,1592,17114410,work,mandatory,740.0,21931,8.0,8.0,SHARED2FREE,0
373,1593,17114410,work,mandatory,33614.0,27156,8.0,8.0,SHARED2FREE,0
374,1602,17114462,school,mandatory,57362.0,56016,9.0,9.0,DRIVEALONEFREE,0
375,1606,17114497,work,mandatory,11618.0,17001,7.0,7.0,WALK_LOC,0
377,1608,17114508,eatout,non_mandatory,16662.0,9146,12.0,12.0,SHARED2FREE,0
379,1608,17114508,escort,non_mandatory,9497.0,9146,20.0,20.0,SHARED2FREE,0
380,1610,17114508,escort,non_mandatory,14019.0,9146,8.0,8.0,SHARED2FREE,0
378,1608,17114508,shopping,joint,13558.0,9146,17.0,17.0,SHARED3FREE,0
385,1611,17114508,escort,non_mandatory,14019.0,9146,15.0,15.0,SHARED3FREE,0
386,1614,17114543,work,mandatory,2418.0,8238,7.0,7.0,BIKE,0
389,1615,17114544,eatout,non_mandatory,17794.0,13932,18.0,18.0,SHARED3FREE,0
387,1615,17114544,escort,non_mandatory,9795.0,13932,7.0,7.0,SHARED2FREE,0
