tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
326,10,7,17100059,work,mandatory,14261.0,2902,8.0,8.0,WALK,0,,,54,no_subtours,0out_0in
1597,30,38,17100248,work,mandatory,9807.0,13169,7.0,7.0,BIKE,0,,,37,no_subtours,0out_0in
1802,50,43,17100303,work,mandatory,4101.0,1469,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
1843,80,44,17100303,work,mandatory,29172.0,3874,9.0,9.0,WALK_LOC,0,,,70,no_subtours,1out_1in
1966,100,47,17100342,work,mandatory,21615.0,21436,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
2007,120,48,17100342,work,mandatory,3387.0,21436,10.0,10.0,SHARED3FREE,0,,,85,no_subtours,1out_2in
2130,140,51,17100410,work,mandatory,33097.0,746,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_1in
2868,150,69,17100501,work,mandatory,18218.0,28618,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
3073,160,74,17100652,work,mandatory,34223.0,5804,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_0in
3074,170,74,17100652,work,mandatory,34223.0,5804,13.0,13.0,DRIVEALONEFREE,0,,,124,no_subtours,0out_0in
4344,260,105,17100818,work,mandatory,15372.0,4369,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
4459,280,108,17100834,school,mandatory,15990.0,19537,8.0,8.0,WALK,0,,,54,,0out_0in
4795,300,116,17100868,work,mandatory,24463.0,3189,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
5369,310,130,17100942,work,mandatory,32318.0,21671,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_2in
5574,330,135,17100964,work,mandatory,9683.0,35782,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,1out_0in
5615,350,136,17100964,work,mandatory,3532.0,35782,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
6148,390,149,17101086,work,mandatory,21189.0,34349,8.0,8.0,WALK_LOC,0,,,54,no_subtours,1out_1in
6189,400,150,17101086,work,mandatory,14424.0,34349,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
6222,420,151,17101086,school,mandatory,4158.0,34349,8.0,8.0,WALK_LOC,0,,,54,,0out_0in
6558,460,159,17101223,work,mandatory,29987.0,9778,5.0,5.0,SHARED3FREE,0,,,0,no_subtours,0out_1in
6599,500,160,17101223,work,mandatory,12926.0,9778,8.0,8.0,SHARED3FREE,0,,,54,no_subtours,2out_1in
6632,510,161,17101223,school,mandatory,7726.0,9778,7.0,7.0,WALK_LOC,0,,,37,,0out_1in
6673,520,162,17101223,school,mandatory,432.0,9778,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
6714,540,163,17101223,school,mandatory,12386.0,9778,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
6968,550,169,17101263,work,mandatory,12152.0,10056,12.0,12.0,WALK,0,,,112,no_subtours,0out_0in
6969,560,169,17101263,work,mandatory,12152.0,9526,17.0,17.0,WALK,0,,,162,no_subtours,0out_0in
7378,590,179,17101375,work,mandatory,18662.0,20955,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
7411,600,180,17101375,school,mandatory,24504.0,20955,6.0,6.0,SHARED3FREE,0,,,19,,3out_0in
8854,670,215,17101626,work,mandatory,21009.0,29642,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_1in
10617,680,258,17101886,work,mandatory,16322.0,18086,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
11109,700,270,17101947,work,mandatory,26837.0,34184,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,2out_0in
11191,720,272,17101949,work,mandatory,9131.0,28834,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_2in
12708,760,309,17102398,work,mandatory,12427.0,601,9.0,9.0,WALK_LR,0,,,70,no_subtours,0out_3in
12749,770,310,17102408,work,mandatory,4406.0,13091,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_0in
12790,790,311,17102408,work,mandatory,4621.0,22933,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,1out_0in
12791,800,311,17102408,work,mandatory,4621.0,22933,13.0,13.0,DRIVEALONEFREE,0,,,124,no_subtours,1out_1in
13200,820,321,17102502,work,mandatory,54413.0,44591,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
13241,840,322,17102549,work,mandatory,21669.0,19887,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
13282,850,323,17102549,work,mandatory,21002.0,8239,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
13479,890,328,17102577,school,mandatory,5056.0,1629,14.0,14.0,SHARED3FREE,0,,,135,,0out_0in
13692,900,333,17102618,work,mandatory,20072.0,19437,6.0,6.0,WALK,0,,,19,no_subtours,0out_0in
14758,920,359,17102787,work,mandatory,26927.0,4691,9.0,9.0,BIKE,0,,,70,no_subtours,2out_3in
16029,1040,390,17103050,work,mandatory,34223.0,34887,7.0,7.0,SHARED3FREE,0,,,37,no_subtours,2out_1in
16767,1070,408,17103302,work,mandatory,59970.0,24474,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
16808,1080,409,17103415,work,mandatory,15447.0,19243,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
16809,1090,409,17103415,work,mandatory,32532.0,15447,11.0,11.0,WALK,1080,,,99,no_subtours,1out_0in
17046,1140,415,17103456,school,mandatory,29310.0,25894,16.0,16.0,WALK_LOC,0,,,154,,0out_0in
17661,1190,430,17103614,school,mandatory,14176.0,18807,9.0,9.0,DRIVEALONEFREE,0,,,70,,0out_0in
17997,1220,438,17103660,work,mandatory,14536.0,1648,8.0,8.0,WALK,0,,,54,no_subtours,1out_0in
17998,1240,438,17103660,work,mandatory,2836.0,1648,14.0,14.0,DRIVEALONEFREE,0,,,135,no_subtours,1out_0in
18079,1250,440,17103672,work,mandatory,21669.0,34339,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_2in
18612,1270,453,17103809,work,mandatory,3413.0,12628,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_1in
18776,1280,457,17103838,work,mandatory,8775.0,24500,8.0,8.0,WALK_LR,0,,,54,no_subtours,0out_0in
19883,1300,484,17104158,work,mandatory,10960.0,20745,10.0,10.0,DRIVEALONEFREE,0,,,85,no_subtours,1out_0in
20203,1330,492,17104222,school,mandatory,5149.0,10241,8.0,8.0,WALK,0,,,54,,0out_2in
21605,1370,526,17104449,work,mandatory,25459.0,35782,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,1out_1in
21679,1380,528,17104449,school,mandatory,35436.0,35782,6.0,6.0,SHARED2FREE,0,,,19,,0out_0in
21810,1390,531,17104468,work,mandatory,29875.0,27708,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_2in
22056,1400,537,17104563,work,mandatory,30444.0,13452,13.0,13.0,WALK_LOC,0,,,124,no_subtours,0out_1in
22507,1410,548,17104602,work,mandatory,24072.0,3865,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
22548,1420,549,17104614,work,mandatory,7723.0,19304,5.0,5.0,SHARED2FREE,0,,,0,no_subtours,0out_1in
23163,1490,564,17104660,work,mandatory,34506.0,3430,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
23245,1530,566,17104674,work,mandatory,49496.0,51083,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_2in
24516,1550,597,17104945,work,mandatory,16985.0,22426,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_2in
24557,1560,598,17104945,work,mandatory,27082.0,22426,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,1out_0in
24885,1570,606,17105064,work,mandatory,33088.0,29657,8.0,8.0,WALK,0,,,54,no_subtours,0out_1in
24967,1590,608,17105098,work,mandatory,21460.0,33323,9.0,9.0,WALK,0,,,70,no_subtours,0out_0in
24968,1600,608,17105098,work,mandatory,21171.0,33323,18.0,18.0,WALK,0,,,169,no_subtours,0out_0in
25090,1610,611,17105172,work,mandatory,28158.0,10161,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
25254,1650,615,17105207,work,mandatory,56594.0,30767,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
25295,1660,616,17105221,work,mandatory,32320.0,16429,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
26115,1680,636,17105316,work,mandatory,23087.0,17144,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_0in
26156,1690,637,17105316,work,mandatory,22647.0,17144,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,1out_1in
26771,1710,652,17105483,work,mandatory,30919.0,24575,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,1out_2in
26772,1720,652,17105483,work,mandatory,20628.0,24575,20.0,20.0,DRIVEALONEFREE,0,,,180,no_subtours,1out_0in
26812,1730,653,17105483,work,mandatory,33100.0,24575,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
26976,1750,657,17105549,work,mandatory,31749.0,14450,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
27181,1770,662,17105645,work,mandatory,4162.0,52633,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_1in
27222,1790,663,17105645,work,mandatory,42722.0,52633,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,2out_2in
28780,1840,701,17105814,work,mandatory,23366.0,60563,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
28862,1850,703,17105864,work,mandatory,3185.0,11108,8.0,8.0,WALK_LOC,0,,,54,no_subtours,1out_0in
29436,1920,717,17105939,work,mandatory,7037.0,25770,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_0in
30256,1930,737,17106028,work,mandatory,7876.0,9832,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
30257,1940,737,17106028,work,mandatory,7876.0,9832,11.0,11.0,SHARED2FREE,0,,,99,no_subtours,0out_1in
32757,1980,798,17106643,work,mandatory,18882.0,24760,9.0,9.0,SHARED2FREE,0,,,70,no_subtours,1out_1in
33495,1990,816,17106847,work,mandatory,21615.0,26094,8.0,8.0,WALK_LOC,0,,,54,no_subtours,1out_2in
34233,2000,834,17106949,work,mandatory,8457.0,19887,7.0,7.0,WALK_FRY,0,,,37,no_subtours,0out_0in
34684,2020,845,17107020,work,mandatory,30239.0,34165,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,1out_3in
35668,2030,869,17107220,work,mandatory,5593.0,25019,6.0,6.0,WALK,0,,,19,no_subtours,0out_0in
36119,2050,880,17107319,work,mandatory,2760.0,32530,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
36160,2060,881,17107319,work,mandatory,6655.0,32530,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
36234,2090,883,17107342,school,mandatory,13178.0,3838,8.0,8.0,WALK_LR,0,,,54,,0out_0in
36734,2130,895,17107519,work,mandatory,9538.0,13139,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
36767,2150,896,17107519,school,mandatory,34273.0,13139,8.0,8.0,WALK_LOC,0,,,54,,0out_0in
37349,2180,910,17107689,work,mandatory,47586.0,46811,11.0,11.0,DRIVEALONEFREE,0,,,99,no_subtours,0out_0in
38005,2190,926,17107885,work,mandatory,46294.0,54730,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
38046,2200,927,17107902,work,mandatory,21615.0,62471,5.0,5.0,WALK_LOC,0,,,0,no_subtours,0out_1in
38497,2250,938,17107945,work,mandatory,12598.0,18549,7.0,7.0,SHARED3FREE,0,,,37,no_subtours,0out_2in
38538,2260,939,17108000,work,mandatory,12598.0,21671,11.0,11.0,WALK,0,,,99,no_subtours,0out_0in
40383,2280,984,17108513,work,mandatory,31881.0,29262,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
40384,2290,984,17108513,work,mandatory,26814.0,2731,8.0,8.0,WALK_LOC,2280,,,54,no_subtours,0out_1in
40424,2300,985,17108513,work,mandatory,24402.0,29262,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
40793,2370,994,17108595,work,mandatory,23191.0,10314,7.0,7.0,WALK,0,,,37,no_subtours,0out_2in
41203,2390,1004,17108735,work,mandatory,16003.0,4145,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_1in
42556,2440,1037,17109109,work,mandatory,28273.0,25634,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
42557,2450,1037,17109109,work,mandatory,29987.0,25634,12.0,12.0,DRIVEALONEFREE,0,,,112,no_subtours,0out_0in
43745,2510,1066,17109407,work,mandatory,11236.0,3879,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_3in
44606,2520,1087,17109547,work,mandatory,17738.0,25858,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_2in
45385,2640,1106,17109657,work,mandatory,26814.0,12055,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
47681,2710,1162,17110128,work,mandatory,8775.0,9822,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_1in
48001,2720,1170,17110311,school,mandatory,21953.0,21952,8.0,8.0,WALK,0,,,54,,0out_0in
48002,2730,1170,17110311,school,mandatory,12926.0,21952,12.0,12.0,WALK_LOC,0,,,112,,0out_1in
48378,2740,1179,17110378,work,mandatory,8482.0,18807,7.0,7.0,BIKE,0,,,37,no_subtours,0out_3in
48452,2780,1181,17110378,school,mandatory,607.0,18807,8.0,8.0,WALK,0,,,54,,0out_0in
50223,2860,1224,17110729,work,mandatory,11085.0,33878,7.0,7.0,WALK,0,,,37,no_subtours,0out_2in
50387,2870,1228,17110737,work,mandatory,2076.0,26443,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_1in
50428,2880,1229,17110737,work,mandatory,21190.0,26443,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
51084,2900,1245,17110918,work,mandatory,28618.0,64372,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,2out_0in
51166,2910,1247,17110958,work,mandatory,22163.0,4369,15.0,15.0,DRIVEALONEFREE,0,,,145,no_subtours,0out_0in
51207,2930,1248,17110958,work,mandatory,59640.0,4369,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_0in
51486,2940,1255,17111033,school,mandatory,12926.0,3391,9.0,9.0,WALK,0,,,70,,0out_1in
51822,2970,1263,17111174,work,mandatory,3190.0,15942,9.0,9.0,WALK_LOC,0,,,70,no_subtours,2out_0in
52437,2980,1278,17111451,work,mandatory,846.0,25860,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_3in
53585,3040,1306,17111733,work,mandatory,1876.0,13572,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
53913,3060,1314,17111861,work,mandatory,3367.0,30645,7.0,7.0,WALK_COM,0,,,37,no_subtours,0out_0in
53954,3070,1315,17111861,work,mandatory,30222.0,30645,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
53995,3080,1316,17111871,work,mandatory,59391.0,34034,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
54036,3090,1317,17111871,work,mandatory,7719.0,34034,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
54077,3100,1318,17111884,work,mandatory,21190.0,14826,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
54151,3110,1320,17111884,school,mandatory,23088.0,14826,8.0,8.0,SHARED2FREE,0,,,54,,0out_2in
55143,3120,1344,17111960,work,mandatory,18548.0,25300,10.0,10.0,DRIVEALONEFREE,0,,,85,no_subtours,0out_0in
55176,3140,1345,17111960,school,mandatory,18662.0,25300,13.0,13.0,WALK,0,,,124,,0out_1in
56578,3210,1379,17112281,work,mandatory,3632.0,2900,10.0,10.0,WALK,0,,,85,no_subtours,0out_0in
57316,3230,1397,17112455,work,mandatory,15449.0,19451,6.0,6.0,WALK_LOC,0,,,19,no_subtours,1out_1in
57685,3240,1406,17112505,work,mandatory,11528.0,27350,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_2in
57726,3250,1407,17112505,work,mandatory,26814.0,27350,9.0,9.0,SHARED2FREE,0,,,70,no_subtours,0out_1in
57808,3260,1409,17112554,work,mandatory,18493.0,30339,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
57841,3320,1410,17112554,school,mandatory,1110.0,30339,13.0,13.0,SHARED2FREE,0,,,124,,0out_0in
57931,3340,1412,17112575,work,mandatory,33089.0,32761,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,1out_0in
58218,3360,1419,17112653,work,mandatory,13685.0,25588,7.0,7.0,WALK_LR,0,,,37,no_subtours,2out_1in
58628,3370,1429,17112810,work,mandatory,7772.0,18817,16.0,16.0,DRIVEALONEFREE,0,,,154,no_subtours,2out_0in
59325,3390,1446,17113049,work,mandatory,15410.0,10540,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_0in
59407,3400,1448,17113064,work,mandatory,2836.0,15983,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,1out_1in
59735,3410,1456,17113124,work,mandatory,35681.0,19884,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
59899,3430,1460,17113260,work,mandatory,8897.0,58900,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
60391,3440,1472,17113300,work,mandatory,2836.0,8051,10.0,10.0,WALK_LOC,0,,,85,no_subtours,0out_1in
61006,3460,1487,17113484,work,mandatory,11594.0,13177,8.0,8.0,BIKE,0,,,54,no_subtours,0out_0in
61047,3480,1488,17113484,work,mandatory,17525.0,33327,10.0,10.0,WALK_LOC,0,,,85,no_subtours,0out_1in
62113,3520,1514,17113721,work,mandatory,22161.0,9833,11.0,11.0,SHARED2FREE,0,,,99,no_subtours,0out_1in
62154,3530,1515,17113721,work,mandatory,16737.0,9833,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_2in
62761,3540,1530,17113862,school,mandatory,17735.0,11352,7.0,7.0,WALK_LOC,0,,,37,,0out_2in
63425,3580,1546,17113969,work,mandatory,21193.0,34073,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
63466,3590,1547,17113969,work,mandatory,35247.0,34073,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
63630,3600,1551,17114033,work,mandatory,24723.0,3391,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_1in
63712,3610,1553,17114042,work,mandatory,9528.0,13936,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
63835,3630,1556,17114069,work,mandatory,26153.0,7720,8.0,8.0,WALK,0,,,54,no_subtours,0out_0in
63868,3640,1557,17114076,school,mandatory,12926.0,16525,14.0,14.0,DRIVEALONEFREE,0,,,135,,0out_0in
63958,3660,1559,17114076,work,mandatory,32906.0,16525,12.0,12.0,SHARED2FREE,0,,,112,no_subtours,2out_0in
64368,3670,1569,17114160,work,mandatory,8422.0,30128,17.0,17.0,DRIVEALONEFREE,0,,,162,no_subtours,0out_1in
64491,3690,1572,17114164,work,mandatory,2835.0,51026,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
64696,3700,1577,17114177,work,mandatory,33098.0,4680,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_1in
64860,3710,1581,17114202,work,mandatory,66016.0,32480,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
65311,3720,1592,17114410,work,mandatory,740.0,21931,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_0in
65352,3730,1593,17114410,work,mandatory,33614.0,27156,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_0in
65713,3740,1602,17114462,school,mandatory,57362.0,56016,9.0,9.0,DRIVEALONEFREE,0,,,70,,0out_0in
65885,3750,1606,17114497,work,mandatory,11618.0,17001,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
66213,3860,1614,17114543,work,mandatory,2418.0,8238,7.0,7.0,BIKE,0,,,37,no_subtours,1out_3in
66295,3910,1616,17114544,work,mandatory,4281.0,13932,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
66328,3920,1617,17114544,school,mandatory,9795.0,13932,7.0,7.0,SHARED3FREE,0,,,37,,0out_1in
66377,3930,1618,17114556,work,mandatory,3631.0,19361,14.0,14.0,WALK_LOC,0,,,135,no_subtours,0out_1in
66500,3940,1621,17114572,work,mandatory,19992.0,19157,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
66787,3950,1628,17114630,work,mandatory,4159.0,27204,11.0,11.0,WALK_LOC,0,,,99,no_subtours,0out_0in
66910,3960,1631,17114648,work,mandatory,20665.0,20665,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,2out_1in
66911,3970,1631,17114648,work,mandatory,30045.0,20665,18.0,18.0,SHARED2FREE,0,,,169,no_subtours,0out_0in
66951,3980,1632,17114648,work,mandatory,21375.0,20665,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,1out_2in
66952,3990,1632,17114648,work,mandatory,9905.0,20665,18.0,18.0,SHARED2FREE,0,,,169,no_subtours,0out_0in
67935,4010,1656,17114861,work,mandatory,21939.0,14944,13.0,13.0,WALK_LR,0,,,124,no_subtours,1out_0in
67976,4030,1657,17114861,work,mandatory,28344.0,14944,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_1in
68632,4040,1673,17115016,work,mandatory,25364.0,27797,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_3in
68993,4110,1682,17115092,school,mandatory,59033.0,58868,8.0,8.0,SHARED3FREE,0,,,54,,1out_0in
69034,4130,1683,17115092,school,mandatory,56727.0,58868,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
69329,4150,1690,17115131,work,mandatory,20797.0,14536,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_1in
69985,4160,1706,17115305,work,mandatory,16098.0,17725,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_0in
71420,4220,1741,17115569,work,mandatory,910.0,21444,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,1out_1in
71453,4250,1742,17115569,school,mandatory,21953.0,21444,11.0,11.0,DRIVEALONEFREE,0,,,99,,3out_1in
71707,4280,1748,17115594,work,mandatory,33099.0,20543,15.0,15.0,WALK_LOC,0,,,145,no_subtours,0out_0in
72281,4310,1762,17115751,work,mandatory,7995.0,874,6.0,6.0,WALK_LOC,0,,,19,no_subtours,2out_1in
72322,4330,1763,17115751,work,mandatory,4158.0,25858,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_1in
72937,4350,1778,17115874,work,mandatory,3384.0,9529,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
73306,4360,1787,17115985,work,mandatory,3838.0,33327,8.0,8.0,WALK_LR,0,,,54,no_subtours,0out_0in
73511,4400,1792,17116010,work,mandatory,32546.0,10799,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
73757,4420,1798,17116052,work,mandatory,22438.0,26015,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
73798,4440,1799,17116052,work,mandatory,11518.0,26015,10.0,10.0,WALK,0,,,85,no_subtours,0out_0in
74495,4460,1816,17116133,work,mandatory,49788.0,41434,14.0,14.0,WALK,0,,,135,no_subtours,0out_0in
74528,4470,1817,17116133,school,mandatory,53244.0,41434,7.0,7.0,DRIVEALONEFREE,0,,,37,,0out_0in
74577,4480,1818,17116137,work,mandatory,13107.0,34606,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
74659,4510,1820,17116178,work,mandatory,29656.0,21468,9.0,9.0,WALK_LR,0,,,70,no_subtours,0out_1in
74741,4520,1822,17116208,work,mandatory,45353.0,50280,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,1out_0in
74782,4540,1823,17116226,work,mandatory,34645.0,34339,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
76012,4550,1853,17116450,work,mandatory,16608.0,17144,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
77037,4620,1878,17116918,work,mandatory,16503.0,13193,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
77283,4630,1884,17116973,work,mandatory,7217.0,21157,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
77324,4640,1885,17116973,work,mandatory,24031.0,21157,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
78021,4650,1902,17117138,work,mandatory,9535.0,33620,7.0,7.0,WALK_LR,0,,,37,no_subtours,2out_2in
78054,4670,1903,17117138,school,mandatory,15990.0,33620,9.0,9.0,WALK,0,,,70,,0out_0in
78055,4680,1903,17117138,school,mandatory,33328.0,33620,15.0,15.0,WALK,0,,,145,,0out_1in
79415,4690,1936,17117503,work,mandatory,22569.0,9232,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,0out_0in
79497,4730,1938,17117505,work,mandatory,20797.0,13177,8.0,8.0,WALK_LR,0,,,54,no_subtours,0out_1in
79620,4740,1941,17117535,work,mandatory,34769.0,29541,10.0,10.0,DRIVEALONEFREE,0,,,85,no_subtours,0out_0in
79825,4750,1946,17117555,work,mandatory,35592.0,11352,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
80194,4780,1955,17117645,work,mandatory,29370.0,14955,14.0,14.0,DRIVEALONEFREE,0,,,135,no_subtours,1out_0in
80235,4800,1956,17117645,work,mandatory,21797.0,14955,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_3in
81334,4840,1983,17117887,school,mandatory,12926.0,20613,8.0,8.0,WALK,0,,,54,,0out_0in
81383,4860,1984,17117887,work,mandatory,24046.0,20613,7.0,7.0,WALK_LR,0,,,37,no_subtours,0out_0in
82777,4880,2018,17118152,work,mandatory,8376.0,34164,12.0,12.0,DRIVEALONEFREE,0,,,112,no_subtours,0out_0in
83146,4890,2027,17118232,work,mandatory,1009.0,11499,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_3in
84540,4900,2061,17118670,work,mandatory,63701.0,58888,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
84909,4950,2070,17118797,work,mandatory,58517.0,7184,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
85811,5010,2092,17119143,work,mandatory,52653.0,43629,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_0in
85844,5050,2093,17119143,school,mandatory,46912.0,43629,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
86262,5070,2103,17119235,work,mandatory,30281.0,33286,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,3out_3in
87369,5120,2130,17119440,work,mandatory,1226.0,4748,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
88189,5130,2150,17119547,work,mandatory,34505.0,35782,9.0,9.0,SHARED2FREE,0,,,70,no_subtours,1out_0in
88230,5150,2151,17119547,work,mandatory,34504.0,35782,9.0,9.0,SHARED2FREE,0,,,70,no_subtours,0out_0in
88640,5160,2161,17119681,work,mandatory,34769.0,28989,14.0,14.0,DRIVEALONEFREE,0,,,135,no_subtours,0out_1in
