tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
81,311,17102408,work,mandatory,4621.0,22933,13.0,13.0,DRIVEALONEFREE,0
82,311,17102408,eatout,non_mandatory,26706.0,22933,19.0,19.0,SHARED2FREE,0
83,321,17102502,work,mandatory,54413.0,44591,6.0,6.0,DRIVEALONEFREE,0
84,321,17102502,eatout,non_mandatory,40430.0,44591,16.0,16.0,DRIVEALONEFREE,0
86,323,17102549,work,mandatory,21002.0,8239,8.0,8.0,WALK_LOC,0
89,327,17102577,eatout,non_mandatory,23074.0,1629,17.0,17.0,SHARED3FREE,0
88,327,17102577,escort,non_mandatory,1127.0,1629,14.0,14.0,SHARED3FREE,0
87,327,17102577,shopping,non_mandatory,14364.0,1629,10.0,10.0,DRIVEALONEFREE,0
90,328,17102577,school,mandatory,5056.0,1629,14.0,14.0,SHARED3FREE,0
91,333,17102618,work,mandatory,20072.0,19437,6.0,6.0,WALK,0
92,334,17102630,eatout,non_mandatory,9671.0,19367,14.0,14.0,DRIVEALONEFREE,0
93,359,17102787,work,mandatory,26927.0,4691,9.0,9.0,BIKE,0
94,361,17102804,shopping,non_mandatory,2579.0,27101,12.0,12.0,WALK_LOC,0
95,362,17102819,eatout,non_mandatory,9935.0,12055,12.0,12.0,DRIVEALONEFREE,0
96,362,17102819,escort,non_mandatory,10185.0,12055,14.0,14.0,SHARED3FREE,0
97,362,17102819,othmaint,non_mandatory,1759.0,12055,15.0,15.0,SHARED2FREE,0
101,378,17102966,othmaint,non_mandatory,61196.0,64560,7.0,7.0,SHARED2FREE,0
102,378,17102966,othmaint,non_mandatory,61283.0,64560,11.0,11.0,DRIVEALONEFREE,0
103,379,17102966,othmaint,non_mandatory,61196.0,64560,7.0,7.0,SHARED2FREE,0
104,379,17102966,shopping,non_mandatory,60639.0,64560,12.0,12.0,DRIVEALONEFREE,0
105,390,17103050,work,mandatory,34223.0,34887,7.0,7.0,SHARED3FREE,0
106,390,17103050,shopping,non_mandatory,12265.0,34223,11.0,11.0,DRIVEALONEFREE,105
107,403,17103211,othmaint,non_mandatory,35579.0,11499,11.0,11.0,DRIVEALONEFREE,0
108,408,17103302,work,mandatory,66016.0,24474,6.0,6.0,DRIVEALONEFREE,0
109,409,17103415,work,mandatory,15447.0,19243,6.0,6.0,DRIVEALONEFREE,0
110,409,17103415,work,mandatory,32532.0,15447,11.0,11.0,WALK,109
111,410,17103415,othmaint,non_mandatory,14526.0,19243,8.0,8.0,DRIVEALONEFREE,0
113,410,17103415,othmaint,non_mandatory,14526.0,19243,15.0,15.0,DRIVEALONEFREE,0
112,410,17103415,social,non_mandatory,14526.0,19243,9.0,9.0,WALK,0
115,415,17103456,school,mandatory,29310.0,25894,16.0,16.0,WALK_LOC,0
114,415,17103456,shopping,non_mandatory,8719.0,25894,12.0,12.0,DRIVEALONEFREE,0
116,427,17103587,eatout,non_mandatory,8072.0,16857,8.0,8.0,DRIVEALONEFREE,0
117,427,17103587,othmaint,non_mandatory,30006.0,16857,10.0,10.0,SHARED2FREE,0
118,427,17103587,othmaint,non_mandatory,1759.0,16857,13.0,13.0,DRIVEALONEFREE,0
119,427,17103587,othmaint,non_mandatory,1759.0,16857,15.0,15.0,DRIVEALONEFREE,0
120,430,17103614,school,mandatory,14176.0,18807,9.0,9.0,DRIVEALONEFREE,0
121,430,17103614,othmaint,non_mandatory,27157.0,18807,16.0,16.0,DRIVEALONEFREE,0
123,438,17103660,work,mandatory,14536.0,1648,8.0,8.0,WALK,0
125,438,17103660,work,mandatory,2836.0,1648,14.0,14.0,DRIVEALONEFREE,0
124,438,17103660,othmaint,non_mandatory,17427.0,1648,13.0,13.0,DRIVEALONEFREE,0
127,441,17103672,eatout,non_mandatory,1.0,34339,7.0,7.0,DRIVEALONEFREE,0
128,453,17103809,work,mandatory,3411.0,12628,6.0,6.0,WALK_LOC,0
129,457,17103838,work,mandatory,8774.0,24500,8.0,8.0,WALK_LR,0
131,484,17104158,work,mandatory,10960.0,20745,10.0,10.0,DRIVEALONEFREE,0
132,484,17104158,eatout,non_mandatory,18821.0,20745,18.0,18.0,WALK,0
130,484,17104158,shopping,non_mandatory,7772.0,20745,9.0,9.0,DRIVEALONEFREE,0
133,491,17104222,eatout,non_mandatory,16000.0,10241,9.0,9.0,WALK_LOC,0
134,492,17104222,school,mandatory,5149.0,10241,8.0,8.0,WALK,0
135,512,17104383,shopping,non_mandatory,12903.0,5165,16.0,16.0,WALK_LR,0
136,513,17104383,othmaint,non_mandatory,15410.0,5165,10.0,10.0,WALK,0
137,521,17104433,eatout,non_mandatory,9320.0,59724,15.0,15.0,SHARED2FREE,0
138,526,17104449,work,mandatory,25459.0,35782,6.0,6.0,SHARED2FREE,0
139,528,17104449,school,mandatory,35436.0,35782,6.0,6.0,SHARED2FREE,0
140,531,17104468,work,mandatory,29875.0,27708,7.0,7.0,DRIVEALONEFREE,0
141,537,17104563,work,mandatory,30444.0,13452,13.0,13.0,WALK_LOC,0
142,548,17104602,work,mandatory,24072.0,3865,7.0,7.0,WALK_LOC,0
143,549,17104614,work,mandatory,7723.0,19304,5.0,5.0,SHARED2FREE,0
145,549,17104614,eatout,non_mandatory,13678.0,19304,18.0,18.0,SHARED3FREE,0
144,549,17104614,social,non_mandatory,14190.0,19304,17.0,17.0,WALK,0
146,554,17104639,shopping,non_mandatory,20702.0,13026,13.0,13.0,WALK_LOC,0
147,555,17104639,social,non_mandatory,10185.0,13026,8.0,8.0,WALK_LOC,0
148,555,17104639,social,non_mandatory,20702.0,13026,13.0,13.0,WALK_LOC,0
150,564,17104660,work,mandatory,7037.0,3430,8.0,8.0,DRIVEALONEFREE,0
149,564,17104660,social,non_mandatory,21462.0,3430,6.0,6.0,DRIVEALONEFREE,0
152,565,17104660,othmaint,non_mandatory,34092.0,26434,15.0,15.0,DRIVEALONEFREE,0
151,564,17104660,social,joint,7925.0,3430,17.0,17.0,WALK,0
154,566,17104674,work,mandatory,49496.0,51083,6.0,6.0,DRIVEALONEFREE,0
155,566,17104674,social,non_mandatory,45959.0,51083,17.0,17.0,DRIVEALONEFREE,0
156,597,17104945,work,mandatory,16985.0,22426,7.0,7.0,DRIVEALONEFREE,0
157,598,17104945,work,mandatory,27082.0,22426,7.0,7.0,DRIVEALONEFREE,0
158,606,17105064,work,mandatory,33088.0,17550,8.0,8.0,WALK,0
159,606,17105064,shopping,non_mandatory,12406.0,17550,17.0,17.0,DRIVEALONEFREE,0
160,608,17105098,work,mandatory,21460.0,33323,9.0,9.0,WALK,0
161,608,17105098,work,mandatory,21171.0,33323,18.0,18.0,WALK,0
162,611,17105172,work,mandatory,28158.0,1759,6.0,6.0,DRIVEALONEFREE,0
163,611,17105172,social,non_mandatory,9647.0,1759,18.0,18.0,WALK,0
165,612,17105172,shopping,non_mandatory,9647.0,1759,18.0,18.0,WALK,0
164,612,17105172,social,non_mandatory,20110.0,1759,10.0,10.0,DRIVEALONEFREE,0
166,615,17105207,work,mandatory,56594.0,30767,8.0,8.0,DRIVEALONEFREE,0
167,616,17105221,work,mandatory,32320.0,16429,6.0,6.0,WALK_LOC,0
168,616,17105221,shopping,non_mandatory,29406.0,16429,19.0,19.0,DRIVEALONEFREE,0
169,636,17105316,work,mandatory,23087.0,17144,7.0,7.0,SHARED2FREE,0
170,637,17105316,work,mandatory,22647.0,17144,7.0,7.0,SHARED2FREE,0
172,652,17105483,work,mandatory,14473.0,24575,7.0,7.0,SHARED2FREE,0
173,652,17105483,work,mandatory,20628.0,24575,20.0,20.0,DRIVEALONEFREE,0
174,653,17105483,work,mandatory,9538.0,24575,7.0,7.0,WALK_LOC,0
175,653,17105483,eatout,non_mandatory,379.0,24575,17.0,17.0,SHARED2FREE,0
177,657,17105549,eatout,non_mandatory,4159.0,34636,18.0,18.0,WALK,0
178,662,17105645,work,mandatory,4162.0,52633,6.0,6.0,WALK_LOC,0
179,662,17105645,social,non_mandatory,43529.0,52633,19.0,19.0,SHARED2FREE,0
180,663,17105645,work,mandatory,42722.0,52633,9.0,9.0,DRIVEALONEFREE,0
181,663,17105645,social,non_mandatory,43529.0,52633,19.0,19.0,SHARED2FREE,0
183,694,17105785,shopping,non_mandatory,46237.0,41310,13.0,13.0,DRIVEALONEFREE,0
184,694,17105785,shopping,non_mandatory,46237.0,41310,18.0,18.0,DRIVEALONEFREE,0
185,701,17105814,work,mandatory,23366.0,60563,6.0,6.0,DRIVEALONEFREE,0
186,703,17105864,work,mandatory,3185.0,11108,8.0,8.0,WALK_LOC,0
189,704,17105864,shopping,joint,7967.0,11108,14.0,14.0,WALK,0
187,704,17105864,social,joint,33076.0,11108,10.0,10.0,WALK,0
193,717,17105939,work,mandatory,7037.0,25770,9.0,9.0,DRIVEALONEFREE,0
194,737,17106028,work,mandatory,7876.0,9832,7.0,7.0,DRIVEALONEFREE,0
195,737,17106028,work,mandatory,7876.0,9832,11.0,11.0,SHARED2FREE,0
196,737,17106028,eatout,non_mandatory,33101.0,9832,16.0,16.0,WALK,0
197,750,17106190,social,non_mandatory,11059.0,3391,14.0,14.0,WALK_LOC,0
198,768,17106349,othmaint,non_mandatory,16330.0,59706,7.0,7.0,SHARED2FREE,0
199,798,17106643,work,mandatory,18882.0,24760,9.0,9.0,SHARED2FREE,0
200,816,17106847,work,mandatory,21615.0,26094,8.0,8.0,WALK_LOC,0
201,834,17106949,work,mandatory,8457.0,19887,7.0,7.0,WALK_FRY,0
202,834,17106949,social,non_mandatory,28328.0,19887,17.0,17.0,WALK,0
203,845,17107020,work,mandatory,30239.0,34165,7.0,7.0,DRIVEALONEFREE,0
204,869,17107220,work,mandatory,5593.0,25019,6.0,6.0,WALK,0
205,869,17107220,othmaint,non_mandatory,8422.0,25019,17.0,17.0,WALK,0
206,880,17107319,work,mandatory,2760.0,32530,7.0,7.0,WALK_LOC,0
207,881,17107319,work,mandatory,6655.0,32530,7.0,7.0,WALK_LOC,0
208,882,17107342,escort,non_mandatory,13178.0,3838,8.0,8.0,WALK_LR,0
209,882,17107342,social,non_mandatory,13178.0,3838,14.0,14.0,WALK_LR,0
210,883,17107342,school,mandatory,13178.0,3838,8.0,8.0,WALK_LR,0
211,890,17107410,shopping,non_mandatory,17767.0,844,11.0,11.0,DRIVEALONEFREE,0
213,891,17107488,shopping,non_mandatory,21983.0,25053,13.0,13.0,SHARED2FREE,0
214,895,17107519,work,mandatory,9538.0,13139,8.0,8.0,WALK_LOC,0
216,896,17107519,school,mandatory,34273.0,13139,8.0,8.0,WALK_LOC,0
215,895,17107519,shopping,joint,7772.0,13139,16.0,16.0,SHARED2FREE,0
218,909,17107689,social,non_mandatory,44576.0,46811,17.0,17.0,WALK,0
219,910,17107689,work,mandatory,47586.0,46811,11.0,11.0,DRIVEALONEFREE,0
221,927,17107902,work,mandatory,21615.0,62471,5.0,5.0,WALK_LOC,0
223,928,17107902,othmaint,non_mandatory,57442.0,62471,18.0,18.0,DRIVEALONEFREE,0
222,928,17107902,social,non_mandatory,58682.0,62471,12.0,12.0,SHARED2FREE,0
224,929,17107902,social,non_mandatory,58682.0,61205,12.0,12.0,SHARED2FREE,0
225,930,17107907,othmaint,non_mandatory,1759.0,12055,10.0,10.0,WALK,0
226,938,17107945,work,mandatory,12598.0,18549,7.0,7.0,SHARED3FREE,0
227,939,17108000,work,mandatory,12598.0,21671,11.0,11.0,WALK,0
228,939,17108000,eatout,non_mandatory,32323.0,21671,18.0,18.0,WALK,0
229,984,17108513,work,mandatory,2731.0,29262,7.0,7.0,WALK_LOC,0
230,984,17108513,work,mandatory,26814.0,2731,8.0,8.0,WALK_LOC,229
231,985,17108513,work,mandatory,24402.0,29262,6.0,6.0,DRIVEALONEFREE,0
232,985,17108513,social,non_mandatory,15388.0,29262,18.0,18.0,DRIVEALONEFREE,0
235,987,17108536,escort,non_mandatory,16715.0,18646,15.0,15.0,SHARED3FREE,0
236,987,17108536,shopping,non_mandatory,22464.0,18646,22.0,22.0,DRIVEALONEFREE,0
233,987,17108536,social,non_mandatory,19993.0,18646,8.0,8.0,SHARED3FREE,0
234,987,17108536,social,non_mandatory,19993.0,18646,12.0,12.0,DRIVEALONEFREE,0
237,993,17108595,eatout,non_mandatory,12654.0,10314,7.0,7.0,WALK,0
238,994,17108595,work,mandatory,23191.0,10314,7.0,7.0,WALK,0
239,1004,17108735,work,mandatory,16003.0,4146,8.0,8.0,WALK_LOC,0
240,1007,17108798,shopping,non_mandatory,21823.0,23433,10.0,10.0,DRIVEALONEFREE,0
241,1008,17108798,othmaint,non_mandatory,30201.0,23433,8.0,8.0,DRIVEALONEFREE,0
242,1021,17108918,eatout,non_mandatory,3378.0,26715,11.0,11.0,WALK,0
243,1021,17108918,othmaint,non_mandatory,30923.0,26715,16.0,16.0,DRIVEALONEFREE,0
244,1037,17109109,work,mandatory,28273.0,25634,7.0,7.0,DRIVEALONEFREE,0
245,1037,17109109,work,mandatory,29987.0,25634,12.0,12.0,DRIVEALONEFREE,0
246,1037,17109109,eatout,non_mandatory,15996.0,25634,18.0,18.0,WALK,0
247,1055,17109298,eatout,non_mandatory,32324.0,16189,11.0,11.0,WALK,0
248,1055,17109298,social,non_mandatory,6903.0,27486,18.0,18.0,SHARED2FREE,0
249,1056,17109298,social,non_mandatory,32324.0,34349,11.0,11.0,WALK,0
250,1056,17109298,social,non_mandatory,6903.0,16189,17.0,17.0,SHARED2FREE,0
251,1066,17109407,work,mandatory,11236.0,3879,5.0,5.0,DRIVEALONEFREE,0
252,1087,17109547,work,mandatory,19896.0,25858,7.0,7.0,WALK_LOC,0
253,1088,17109547,othmaint,non_mandatory,17767.0,25858,11.0,11.0,DRIVEALONEFREE,0
254,1088,17109547,othmaint,non_mandatory,1.0,25858,16.0,16.0,SHARED2FREE,0
265,1106,17109657,work,mandatory,26814.0,12055,8.0,8.0,DRIVEALONEFREE,0
270,1118,17109740,othmaint,non_mandatory,66016.0,6500,8.0,8.0,SHARED3FREE,0
271,1161,17110128,shopping,non_mandatory,8422.0,9822,13.0,13.0,DRIVEALONEFREE,0
272,1162,17110128,work,mandatory,8775.0,9822,6.0,6.0,WALK_LOC,0
275,1179,17110378,work,mandatory,8482.0,18807,7.0,7.0,BIKE,0
279,1181,17110378,school,mandatory,607.0,18807,8.0,8.0,WALK,0
276,1179,17110378,eatout,joint,21933.0,18807,19.0,19.0,BIKE,0
284,1203,17110481,social,joint,22345.0,33487,10.0,10.0,SHARED2FREE,0
286,1221,17110705,othmaint,non_mandatory,23366.0,10982,11.0,11.0,DRIVEALONEFREE,0
287,1224,17110729,work,mandatory,11085.0,33878,7.0,7.0,WALK,0
288,1228,17110737,work,mandatory,26814.0,26443,9.0,9.0,DRIVEALONEFREE,0
289,1229,17110737,work,mandatory,21190.0,26443,7.0,7.0,WALK_LOC,0
290,1229,17110737,shopping,non_mandatory,58942.0,26443,18.0,18.0,DRIVEALONEFREE,0
291,1245,17110918,work,mandatory,7755.0,64372,6.0,6.0,SHARED2FREE,0
292,1247,17110958,work,mandatory,22163.0,4369,15.0,15.0,DRIVEALONEFREE,0
294,1248,17110958,work,mandatory,59640.0,4369,9.0,9.0,DRIVEALONEFREE,0
298,1263,17111174,work,mandatory,3190.0,15942,9.0,9.0,WALK_LOC,0
299,1278,17111451,work,mandatory,846.0,25860,8.0,8.0,SHARED2FREE,0
300,1278,17111451,eatout,non_mandatory,23534.0,25860,18.0,18.0,SHARED2FREE,0
305,1306,17111733,work,mandatory,1876.0,13572,8.0,8.0,DRIVEALONEFREE,0
304,1305,17111733,shopping,joint,3508.0,11753,20.0,20.0,SHARED2FREE,0
307,1314,17111861,work,mandatory,3367.0,30645,7.0,7.0,WALK_COM,0
308,1315,17111861,work,mandatory,30222.0,30645,7.0,7.0,DRIVEALONEFREE,0
309,1316,17111871,work,mandatory,59391.0,34034,6.0,6.0,DRIVEALONEFREE,0
310,1317,17111871,work,mandatory,7719.0,34034,7.0,7.0,DRIVEALONEFREE,0
311,1318,17111884,work,mandatory,21190.0,12730,7.0,7.0,WALK_LOC,0
312,1320,17111884,school,mandatory,23088.0,12730,8.0,8.0,SHARED2FREE,0
314,1344,17111960,escort,non_mandatory,33592.0,25300,17.0,17.0,SHARED2FREE,0
315,1345,17111960,school,mandatory,18662.0,25300,13.0,13.0,WALK,0
316,1356,17112059,othmaint,non_mandatory,32132.0,34952,8.0,8.0,DRIVEALONEFREE,0
318,1356,17112059,social,non_mandatory,4583.0,34952,17.0,17.0,SHARED2FREE,0
319,1356,17112059,social,non_mandatory,35782.0,17725,23.0,23.0,WALK,0
322,1379,17112281,work,mandatory,3632.0,2900,10.0,10.0,WALK,0
323,1379,17112281,shopping,non_mandatory,30446.0,2900,18.0,18.0,BIKE,0
324,1397,17112455,work,mandatory,21191.0,19451,6.0,6.0,WALK_LOC,0
325,1406,17112505,work,mandatory,11528.0,27350,7.0,7.0,SHARED2FREE,0
326,1407,17112505,work,mandatory,26814.0,27350,9.0,9.0,SHARED2FREE,0
327,1409,17112554,work,mandatory,18493.0,34768,6.0,6.0,DRIVEALONEFREE,0
329,1409,17112554,shopping,non_mandatory,12772.0,34768,10.0,10.0,DRIVEALONEFREE,0
332,1409,17112554,social,non_mandatory,9660.0,34768,17.0,17.0,DRIVEALONEFREE,0
333,1410,17112554,school,mandatory,1110.0,34768,13.0,13.0,SHARED2FREE,0
335,1412,17112575,work,mandatory,33089.0,844,6.0,6.0,DRIVEALONEFREE,0
337,1419,17112653,work,mandatory,13685.0,25588,7.0,7.0,WALK_LR,0
338,1429,17112810,work,mandatory,8271.0,18817,16.0,16.0,DRIVEALONEFREE,0
339,1429,17112810,social,non_mandatory,25850.0,18817,18.0,18.0,DRIVEALONEFREE,0
340,1446,17113049,work,mandatory,5160.0,10540,8.0,8.0,SHARED2FREE,0
341,1448,17113064,work,mandatory,2836.0,15983,6.0,6.0,DRIVEALONEFREE,0
342,1456,17113124,work,mandatory,35681.0,19884,7.0,7.0,DRIVEALONEFREE,0
343,1456,17113124,eatout,non_mandatory,19137.0,19884,17.0,17.0,WALK,0
344,1460,17113260,work,mandatory,8897.0,58900,8.0,8.0,DRIVEALONEFREE,0
345,1472,17113300,work,mandatory,2836.0,8051,10.0,10.0,WALK_LOC,0
347,1487,17113484,work,mandatory,835.0,13177,8.0,8.0,BIKE,0
348,1487,17113484,othmaint,non_mandatory,31239.0,13177,16.0,16.0,WALK_LOC,0
349,1488,17113484,work,mandatory,17525.0,33327,10.0,10.0,WALK_LOC,0
350,1488,17113484,shopping,non_mandatory,21462.0,13177,20.0,20.0,WALK,0
352,1494,17113544,othmaint,non_mandatory,3382.0,21893,8.0,8.0,WALK_LOC,0
353,1514,17113721,work,mandatory,22161.0,9833,11.0,11.0,SHARED2FREE,0
354,1515,17113721,work,mandatory,16737.0,9833,7.0,7.0,WALK_LOC,0
355,1530,17113862,school,mandatory,17735.0,11352,7.0,7.0,WALK_LOC,0
356,1530,17113862,othmaint,non_mandatory,34053.0,11352,16.0,16.0,DRIVEALONEFREE,0
359,1546,17113969,work,mandatory,21193.0,34073,8.0,8.0,WALK_LOC,0
361,1551,17114033,work,mandatory,17735.0,3391,9.0,9.0,WALK_LOC,0
362,1553,17114042,work,mandatory,9528.0,13936,8.0,8.0,WALK_LOC,0
364,1556,17114069,work,mandatory,26153.0,7720,8.0,8.0,WALK,0
366,1558,17114076,social,non_mandatory,24217.0,16525,9.0,9.0,SHARED2FREE,0
367,1559,17114076,work,mandatory,32906.0,16525,12.0,12.0,SHARED2FREE,0
368,1569,17114160,work,mandatory,8422.0,30128,17.0,17.0,DRIVEALONEFREE,0
369,1570,17114160,othmaint,non_mandatory,20072.0,30128,10.0,10.0,SHARED2FREE,0
371,1572,17114164,work,mandatory,2835.0,51026,7.0,7.0,DRIVEALONEFREE,0
373,1581,17114202,work,mandatory,66016.0,32480,6.0,6.0,DRIVEALONEFREE,0
374,1592,17114410,work,mandatory,33614.0,27156,8.0,8.0,SHARED2FREE,0
375,1593,17114410,work,mandatory,33614.0,27156,8.0,8.0,SHARED2FREE,0
376,1602,17114462,school,mandatory,57362.0,56016,9.0,9.0,DRIVEALONEFREE,0
377,1606,17114497,work,mandatory,11618.0,17001,7.0,7.0,WALK_LOC,0
379,1608,17114508,eatout,non_mandatory,16662.0,9146,12.0,12.0,SHARED2FREE,0
382,1610,17114508,escort,non_mandatory,14019.0,9146,8.0,8.0,SHARED2FREE,0
380,1608,17114508,shopping,joint,13558.0,9146,17.0,17.0,SHARED3FREE,0
387,1611,17114508,escort,non_mandatory,14019.0,9146,15.0,15.0,SHARED3FREE,0
388,1614,17114543,work,mandatory,2418.0,19887,7.0,7.0,BIKE,0
391,1615,17114544,eatout,non_mandatory,17794.0,13932,18.0,18.0,SHARED3FREE,0
389,1615,17114544,escort,non_mandatory,9795.0,13932,7.0,7.0,SHARED2FREE,0
390,1615,17114544,othmaint,non_mandatory,34648.0,13932,9.0,9.0,DRIVEALONEFREE,0
392,1615,17114544,shopping,non_mandatory,24330.0,13932,19.0,19.0,DRIVEALONEFREE,0
393,1616,17114544,work,mandatory,4281.0,13932,6.0,6.0,DRIVEALONEFREE,0
394,1617,17114544,school,mandatory,9795.0,13932,7.0,7.0,SHARED3FREE,0
395,1618,17114556,work,mandatory,3631.0,28831,14.0,14.0,WALK_LOC,0
396,1621,17114572,work,mandatory,19992.0,19157,7.0,7.0,WALK_LOC,0
397,1628,17114630,work,mandatory,4159.0,27204,11.0,11.0,WALK_LOC,0
398,1631,17114648,work,mandatory,20665.0,20665,8.0,8.0,SHARED2FREE,0
399,1631,17114648,work,mandatory,9905.0,20665,18.0,18.0,SHARED2FREE,0
401,1632,17114648,work,mandatory,9905.0,20665,18.0,18.0,SHARED2FREE,0
402,1633,17114659,social,non_mandatory,48413.0,41160,13.0,13.0,DRIVEALONEFREE,0
403,1656,17114861,work,mandatory,21939.0,14944,13.0,13.0,WALK_LR,0
405,1657,17114861,work,mandatory,28344.0,14944,9.0,9.0,WALK_LOC,0
406,1680,17115092,social,non_mandatory,65829.0,58868,13.0,13.0,SHARED3FREE,0
408,1681,17115092,escort,non_mandatory,56727.0,58868,8.0,8.0,SHARED3FREE,0
