trip_id,person_id,household_id,tour_id,outbound,purpose,destination,origin,depart,trip_mode
753.0,58,508,94.0,True,work,740,20407,7.0,DRIVEALONEFREE
757.0,58,508,94.0,False,Home,20407,740,16.0,DRIVEALONEFREE
761.0,60,508,95.0,True,shopping,14587,20407,12.0,SHARED2FREE
765.0,60,508,95.0,False,Home,20407,14587,14.0,SHARED2FREE
769.0,60,508,96.0,True,escort,19631,20407,15.0,SHARED2FREE
773.0,60,508,96.0,False,Home,20407,19631,16.0,SHARED3FREE
777.0,61,2484,97.0,True,eatout,21668,21671,13.0,WALK
778.0,61,2484,97.0,True,othdiscr,18349,21668,13.0,WALK_LOC
781.0,61,2484,97.0,False,Home,21671,18349,14.0,WALK
785.0,61,2484,98.0,True,othmaint,3367,21671,15.0,WALK
786.0,61,2484,98.0,True,work,3419,3367,16.0,WALK
787.0,61,2484,98.0,True,work,32318,3419,18.0,TNC
789.0,61,2484,98.0,False,Home,21671,32318,20.0,WALK_LOC
793.0,62,2820,99.0,True,work,9683,35782,7.0,SHARED2FREE
797.0,62,2820,99.0,False,othmaint,34887,9683,16.0,DRIVEALONEFREE
798.0,62,2820,99.0,False,shopping,9652,34887,18.0,DRIVEALONEFREE
799.0,62,2820,99.0,False,Home,35782,9652,18.0,DRIVEALONEFREE
817.0,64,371,102.0,True,othdiscr,14957,22704,8.0,DRIVEALONEFREE
821.0,64,371,102.0,False,Home,22704,14957,9.0,DRIVEALONEFREE
825.0,64,371,103.0,True,othdiscr,5630,22704,15.0,WALK
829.0,64,371,103.0,False,Home,22704,5630,15.0,WALK
833.0,65,2728,104.0,True,work,3389,21593,5.0,WALK_LOC
837.0,65,2728,104.0,False,othmaint,3389,3389,15.0,WALK
838.0,65,2728,104.0,False,work,14140,3389,15.0,WALK
839.0,65,2728,104.0,False,Home,21593,14140,16.0,WALK_LOC
841.0,66,2728,105.0,True,othmaint,13112,21593,8.0,DRIVEALONEFREE
845.0,66,2728,105.0,False,Home,21593,13112,9.0,DRIVEALONEFREE
849.0,66,2728,106.0,True,shopping,15128,21593,16.0,DRIVEALONEFREE
853.0,66,2728,106.0,False,Home,21593,15128,17.0,DRIVEALONEFREE
865.0,67,1392,108.0,True,univ,33049,21088,16.0,DRIVEALONEFREE
869.0,67,1392,108.0,False,shopping,28780,33049,20.0,DRIVEALONEFREE
870.0,67,1392,108.0,False,Home,21088,28780,21.0,DRIVEALONEFREE
905.0,72,1923,113.0,True,work,33092,20601,6.0,WALK_LOC
909.0,72,1923,113.0,False,Home,20601,33092,16.0,WALK_LOC
913.0,73,1923,114.0,True,work,6680,20601,6.0,DRIVEALONEFREE
917.0,73,1923,114.0,False,Home,20601,6680,16.0,DRIVEALONEFREE
961.0,77,65,120.0,True,escort,432,9778,8.0,SHARED3FREE
965.0,77,65,120.0,False,Home,9778,432,8.0,DRIVEALONEFREE
969.0,77,65,121.0,True,escort,432,9778,14.0,DRIVEALONEFREE
973.0,77,65,121.0,False,Home,9778,432,14.0,SHARED3FREE
977.0,77,65,122.0,True,othmaint,9336,9778,15.0,SHARED2FREE
981.0,77,65,122.0,False,Home,9778,9336,17.0,SHARED2FREE
985.0,78,65,123.0,True,escort,844,9778,7.0,SHARED2FREE
989.0,78,65,123.0,False,Home,9778,844,7.0,SHARED2FREE
993.0,78,65,124.0,True,work,12926,9778,7.0,WALK_LOC
997.0,78,65,124.0,False,Home,9778,12926,16.0,WALK_LR
1001.0,78,65,125.0,True,othdiscr,20239,9778,19.0,WALK
1005.0,78,65,125.0,False,Home,9778,20239,20.0,WALK
1009.0,79,65,126.0,True,school,25914,9778,7.0,SHARED3FREE
1013.0,79,65,126.0,False,Home,9778,25914,14.0,WALK_LOC
1017.0,79,65,127.0,True,othmaint,9336,9778,15.0,SHARED2FREE
1021.0,79,65,127.0,False,Home,9778,9336,17.0,SHARED2FREE
1025.0,80,65,128.0,True,school,33553,9778,8.0,SHARED3FREE
1029.0,80,65,128.0,False,Home,9778,33553,14.0,SHARED3FREE
1033.0,81,65,129.0,True,school,33553,9778,8.0,SHARED3FREE
1037.0,81,65,129.0,False,Home,9778,33553,14.0,SHARED3FREE
1041.0,82,3089,130.0,True,othdiscr,28359,24538,8.0,WALK
1045.0,82,3089,130.0,False,Home,24538,28359,8.0,WALK
1049.0,82,3089,131.0,True,shopping,23275,24538,9.0,BIKE
1053.0,82,3089,131.0,False,shopping,10331,23275,10.0,BIKE
1054.0,82,3089,131.0,False,Home,24538,10331,10.0,BIKE
1057.0,82,3089,132.0,True,othmaint,30958,24538,13.0,WALK
1061.0,82,3089,132.0,False,Home,24538,30958,14.0,WALK
1065.0,84,384,133.0,True,othmaint,33302,21437,10.0,DRIVEALONEFREE
1066.0,84,384,133.0,True,shopping,21433,33302,11.0,DRIVEALONEFREE
1069.0,84,384,133.0,False,Home,21437,21433,11.0,DRIVEALONEFREE
1073.0,84,384,134.0,True,othmaint,25046,21437,12.0,DRIVEALONEFREE
1074.0,84,384,134.0,True,othdiscr,5378,25046,13.0,DRIVEALONEFREE
1077.0,84,384,134.0,False,Home,21437,5378,16.0,DRIVEALONEFREE
1081.0,85,3065,135.0,True,work,26814,10954,6.0,WALK_LOC
1085.0,85,3065,135.0,False,Home,10954,26814,15.0,WALK_LOC
1097.0,86,1226,137.0,True,shopping,4499,12055,19.0,SHARED2FREE
1101.0,86,1226,137.0,False,Home,12055,4499,20.0,SHARED2FREE
1105.0,87,1226,138.0,True,work,1633,12055,10.0,WALK
1109.0,87,1226,138.0,False,Home,12055,1633,19.0,WALK
1113.0,87,1226,139.0,True,othmaint,4499,12055,19.0,SHARED2FREE
1117.0,87,1226,139.0,False,Home,12055,4499,20.0,SHARED2FREE
1121.0,88,2475,140.0,True,shopping,6373,10692,13.0,DRIVEALONEFREE
1125.0,88,2475,140.0,False,othmaint,20917,6373,14.0,DRIVEALONEFREE
1126.0,88,2475,140.0,False,shopping,4831,20917,14.0,DRIVEALONEFREE
1127.0,88,2475,140.0,False,Home,10692,4831,14.0,DRIVEALONEFREE
1129.0,89,2266,141.0,True,escort,7168,20955,7.0,SHARED2FREE
1130.0,89,2266,141.0,True,work,5159,7168,7.0,DRIVEALONEFREE
1133.0,89,2266,141.0,False,Home,20955,5159,17.0,DRIVEALONEFREE
1137.0,90,2266,142.0,True,school,24504,20955,7.0,SHARED2FREE
1141.0,90,2266,142.0,False,othdiscr,913,24504,17.0,WALK
1142.0,90,2266,142.0,False,Home,20955,20042,17.0,WALK
1145.0,91,2266,143.0,True,shopping,21038,20955,10.0,SHARED2FREE
1149.0,91,2266,143.0,False,Home,20955,21038,11.0,SHARED2FREE
1161.0,92,246,145.0,True,work,26058,58252,5.0,DRIVEALONEFREE
1165.0,92,246,145.0,False,Home,58252,26058,15.0,DRIVEALONEFREE
1177.0,94,2233,147.0,True,shopping,56031,59234,8.0,SHARED3FREE
1181.0,94,2233,147.0,False,Home,59234,56031,9.0,SHARED3FREE
1201.0,97,2233,150.0,True,shopping,56031,59234,8.0,SHARED3FREE
1205.0,97,2233,150.0,False,Home,59234,56031,9.0,SHARED3FREE
1209.0,98,140,151.0,True,othmaint,17765,21893,11.0,DRIVEALONEFREE
1213.0,98,140,151.0,False,Home,21893,17765,14.0,DRIVEALONEFREE
1225.0,99,2139,153.0,True,othdiscr,18014,29642,11.0,DRIVEALONEFREE
1229.0,99,2139,153.0,False,eatout,19629,18014,14.0,DRIVEALONEFREE
1230.0,99,2139,153.0,False,Home,29642,19629,14.0,DRIVEALONEFREE
1233.0,99,2139,154.0,True,escort,9529,29642,15.0,SHARED2FREE
1237.0,99,2139,154.0,False,Home,29642,9529,16.0,SHARED2FREE
1241.0,100,2139,155.0,True,work,21009,29642,9.0,SHARED2FREE
1245.0,100,2139,155.0,False,Home,29642,21009,16.0,SHARED2FREE
1249.0,101,2549,156.0,True,eatout,34081,13684,14.0,WALK
1250.0,101,2549,156.0,True,eatout,21470,34081,15.0,WALK
1253.0,101,2549,156.0,False,Home,13684,21470,16.0,WALK
1257.0,101,2549,157.0,True,eatout,22675,13684,17.0,SHARED2FREE
1261.0,101,2549,157.0,False,Home,13684,22675,19.0,SHARED2FREE
1265.0,102,2005,158.0,True,othmaint,12154,21174,7.0,WALK
1269.0,102,2005,158.0,False,Home,21174,12154,7.0,WALK
1273.0,102,2005,159.0,True,escort,25912,21174,7.0,SHARED3FREE
1274.0,102,2005,159.0,True,escort,29891,25912,8.0,SHARED3FREE
1275.0,102,2005,159.0,True,work,10538,29891,8.0,DRIVEALONEFREE
1277.0,102,2005,159.0,False,Home,21174,10538,18.0,WALK_LOC
1281.0,102,2005,160.0,True,othmaint,12154,21174,21.0,WALK
1285.0,102,2005,160.0,False,Home,21174,12154,21.0,WALK
1289.0,103,2005,161.0,True,work,30977,21174,7.0,WALK
1293.0,103,2005,161.0,False,escort,25912,30977,17.0,DRIVEALONEFREE
1294.0,103,2005,161.0,False,escort,29891,25912,17.0,SHARED2FREE
1295.0,103,2005,161.0,False,Home,21174,29891,17.0,SHARED3FREE
1297.0,104,2005,162.0,True,escort,25912,21174,7.0,SHARED3FREE
1301.0,104,2005,162.0,False,escort,29891,25912,17.0,SHARED2FREE
1302.0,104,2005,162.0,False,Home,21174,29891,17.0,SHARED3FREE
1305.0,105,2005,163.0,True,escort,25912,21174,7.0,SHARED3FREE
1306.0,105,2005,163.0,True,school,29891,25912,8.0,SHARED3FREE
1309.0,105,2005,163.0,False,Home,21174,29891,17.0,SHARED3FREE
1313.0,106,2005,164.0,True,escort,25912,21174,7.0,SHARED3FREE
1314.0,106,2005,164.0,True,school,29891,25912,8.0,SHARED3FREE
1317.0,106,2005,164.0,False,Home,21174,29891,17.0,SHARED3FREE
1321.0,107,328,165.0,True,work,12648,4369,10.0,DRIVEALONEFREE
1322.0,107,328,165.0,True,work,146,12648,11.0,DRIVEALONEFREE
1325.0,107,328,165.0,False,Home,4369,146,18.0,DRIVEALONEFREE
1329.0,107,328,166.0,True,eatout,21429,4369,19.0,SHARED2FREE
1333.0,107,328,166.0,False,Home,4369,21429,20.0,SHARED2FREE
1337.0,108,328,167.0,True,work,60073,4369,7.0,DRIVEALONEFREE
1341.0,108,328,167.0,False,Home,4369,60073,16.0,DRIVEALONEFREE
1345.0,108,328,168.0,True,eatout,21429,4369,19.0,SHARED2FREE
1349.0,108,328,168.0,False,Home,4369,21429,20.0,SHARED2FREE
1353.0,109,501,169.0,True,work,12656,12098,7.0,WALK_LOC
1357.0,109,501,169.0,False,Home,12098,12656,16.0,WALK_LOC
1361.0,110,501,170.0,True,shopping,12413,12098,13.0,WALK
1365.0,110,501,170.0,False,Home,12098,12413,14.0,WALK
1369.0,111,1991,171.0,True,escort,30901,4583,11.0,DRIVEALONEFREE
1370.0,111,1991,171.0,True,eatout,367,30901,12.0,SHARED2FREE
1373.0,111,1991,171.0,False,escort,30901,367,13.0,SHARED2FREE
1374.0,111,1991,171.0,False,Home,4583,30901,14.0,DRIVEALONEFREE
1377.0,111,1991,172.0,True,shopping,66099,4583,17.0,SHARED3FREE
1381.0,111,1991,172.0,False,eatout,62918,66099,20.0,SHARED3FREE
1382.0,111,1991,172.0,False,Home,4583,62918,20.0,SHARED3FREE
1385.0,112,1991,173.0,True,work,12155,4583,7.0,WALK_LOC
1389.0,112,1991,173.0,False,Home,4583,12155,16.0,WALK_LOC
1401.0,113,1991,175.0,True,school,4880,4583,8.0,DRIVEALONEFREE
1405.0,113,1991,175.0,False,Home,4583,4880,15.0,DRIVEALONEFREE
1409.0,113,1991,176.0,True,shopping,66099,4583,17.0,SHARED3FREE
1413.0,113,1991,176.0,False,eatout,62918,66099,20.0,SHARED3FREE
1414.0,113,1991,176.0,False,Home,4583,62918,20.0,SHARED3FREE
1417.0,114,1046,177.0,True,othmaint,8770,14944,13.0,WALK
1421.0,114,1046,177.0,False,Home,14944,8770,13.0,WALK
1425.0,115,2854,178.0,True,othdiscr,58539,56569,5.0,DRIVEALONEFREE
1429.0,115,2854,178.0,False,Home,56569,58539,7.0,DRIVEALONEFREE
1433.0,115,2854,179.0,True,shopping,64667,56569,9.0,DRIVEALONEFREE
1437.0,115,2854,179.0,False,Home,56569,64667,10.0,DRIVEALONEFREE
1489.0,121,1143,186.0,True,univ,23535,23524,12.0,WALK
1493.0,121,1143,186.0,False,Home,23524,23535,14.0,WALK
1497.0,121,1143,187.0,True,univ,23535,23524,15.0,WALK
1501.0,121,1143,187.0,False,social,1244,23535,18.0,SHARED2FREE
1502.0,121,1143,187.0,False,Home,23524,1244,22.0,SHARED2FREE
1505.0,122,1143,188.0,True,work,4159,23524,7.0,WALK
1509.0,122,1143,188.0,False,Home,23524,4159,18.0,WALK
1513.0,123,2476,189.0,True,work,8127,34184,7.0,DRIVEALONEFREE
1517.0,123,2476,189.0,False,Home,34184,8127,15.0,DRIVEALONEFREE
1521.0,123,2476,190.0,True,social,1119,34184,18.0,DRIVEALONEFREE
1522.0,123,2476,190.0,True,social,26573,1119,18.0,DRIVEALONEFREE
1525.0,123,2476,190.0,False,Home,34184,26573,19.0,DRIVEALONEFREE
1529.0,124,344,191.0,True,othmaint,19984,28834,7.0,DRIVEALONEFREE
1530.0,124,344,191.0,True,eatout,18565,19984,7.0,DRIVEALONEFREE
1531.0,124,344,191.0,True,work,24469,18565,8.0,DRIVEALONEFREE
1533.0,124,344,191.0,False,eatout,29987,24469,13.0,WALK
1534.0,124,344,191.0,False,work,28273,29987,13.0,WALK
1535.0,124,344,191.0,False,othmaint,2910,28273,15.0,DRIVEALONEFREE
1536.0,124,344,191.0,False,Home,28834,2910,18.0,DRIVEALONEFREE
1537.0,124,344,192.0,True,othdiscr,29111,28834,18.0,WALK
1541.0,124,344,192.0,False,Home,28834,29111,20.0,WALK
1561.0,126,1739,195.0,True,work,24158,24574,7.0,DRIVEALONEFREE
1565.0,126,1739,195.0,False,othmaint,11097,24158,16.0,DRIVEALONEFREE
1566.0,126,1739,195.0,False,Home,24574,11097,16.0,DRIVEALONEFREE
1569.0,126,1739,196.0,True,escort,20072,24574,18.0,SHARED2FREE
1573.0,126,1739,196.0,False,Home,24574,20072,18.0,DRIVEALONEFREE
1577.0,128,2884,197.0,True,work,22345,3871,7.0,DRIVEALONEFREE
1581.0,128,2884,197.0,False,Home,3871,22345,17.0,DRIVEALONEFREE
1585.0,129,2884,198.0,True,work,22345,3871,8.0,DRIVEALONEFREE
1589.0,129,2884,198.0,False,Home,3871,22345,17.0,DRIVEALONEFREE
1593.0,130,1934,199.0,True,shopping,21462,15982,17.0,WALK
1597.0,130,1934,199.0,False,Home,15982,21462,17.0,WALK
1601.0,130,1934,200.0,True,escort,2914,15982,18.0,WALK
1605.0,130,1934,200.0,False,Home,15982,2914,18.0,WALK
1609.0,131,1934,201.0,True,shopping,21462,15982,17.0,WALK
