household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers
872,41583,17500,2,1,0,0
873,41583,5000,2,1,0,0
874,41302,125000,2,1,2,0
875,53230,87500,3,1,2,1
876,47268,62500,2,1,2,2
877,48412,87500,1,1,2,1
878,51878,17500,2,1,1,1
879,51433,62500,4,1,2,2
880,36857,42500,1,1,1,1
881,39507,62500,2,1,1,2
882,44026,17500,1,1,1,1
883,40530,125000,1,1,1,1
884,51026,62500,2,1,2,2
885,51362,125000,3,1,3,2
886,36819,175000,2,1,1,2
887,36819,62500,1,1,1,1
888,38948,125000,3,1,5,1
889,37835,42500,1,1,1,1
890,38773,62500,1,1,1,1
891,54821,30000,2,1,1,2
892,40571,87500,2,1,1,1
893,46978,125000,4,1,2,1
894,37757,125000,3,1,1,1
895,51528,-1,2,1,4,1
896,54183,42500,2,1,1,0
897,40887,125000,4,1,3,2
898,40100,42500,2,1,2,1
899,39279,175000,2,1,3,0
900,40775,87500,4,1,2,3
901,53619,87500,2,1,2,2
902,49769,62500,1,1,1,1
903,52108,225000,2,1,4,1
904,49786,-1,1,1,0,0
905,41624,87500,3,1,3,2
906,35922,42500,2,1,3,2
907,42261,125000,2,1,2,0
908,46597,17500,1,1,0,0
909,41999,250000,2,1,2,2
910,43820,87500,3,1,4,0
911,36016,17500,1,1,2,0
912,37748,125000,2,1,4,2
913,39015,62500,1,1,1,1
915,40699,42500,1,1,1,1
916,42311,-1,1,1,1,1
917,46939,225000,2,1,2,0
918,46836,87500,3,1,2,2
919,41624,17500,2,1,2,0
920,49385,125000,7,1,3,1
921,17914,87500,2,1,1,1
922,6275,125000,2,1,2,2
923,22736,62500,3,1,1,2
924,31232,225000,2,1,2,1
925,17115,62500,1,1,1,1
926,10824,62500,3,1,0,1
927,10824,175000,2,1,1,2
928,10824,30000,1,1,1,1
929,7977,87500,3,1,1,2
930,15433,62500,1,1,1,1
931,25627,30000,1,1,0,0
932,25627,62500,2,1,1,2
933,33588,30000,1,1,1,1
934,13940,42500,1,1,1,0
935,29881,225000,2,1,1,2
936,29919,-1,2,1,2,0
937,11352,30000,1,1,1,0
938,11352,87500,1,1,1,1
939,27797,87500,1,1,3,1
940,3185,87500,1,1,1,1
941,61771,5000,1,1,1,0
942,16188,125000,1,1,1,1
943,793,125000,2,1,1,2
944,23976,30000,1,1,2,0
945,19009,62500,2,1,1,2
946,7743,125000,1,1,1,1
947,25858,175000,2,1,2,2
948,29189,125000,1,1,1,1
949,22421,87500,4,1,2,2
950,28044,225000,1,1,2,1
951,18086,42500,1,1,1,1
952,12624,17500,1,1,1,0
953,31750,225000,1,1,1,1
954,27163,225000,2,1,1,2
955,25242,225000,4,1,2,2
956,16188,62500,1,1,1,1
957,20955,62500,1,1,1,1
958,58609,125000,2,1,1,2
959,25941,175000,4,1,2,2
960,7963,125000,1,1,1,1
961,33301,62500,1,1,1,1
962,33301,-1,1,1,1,1
963,33301,62500,1,1,1,1
964,13710,225000,3,1,2,2
965,31711,125000,1,1,1,1
966,24536,62500,1,1,1,1
967,20377,42500,2,1,3,1
968,412,125000,2,1,1,1
969,15136,17500,1,1,0,0
970,27205,62500,1,1,0,1
971,28032,250000,3,1,2,2
972,34349,175000,2,1,1,2
973,23509,175000,2,1,2,2
974,14656,5000,1,1,1,1
975,14656,42500,1,1,1,0
976,14656,30000,1,1,1,1
977,14656,62500,4,1,1,2
978,14656,87500,4,1,2,2
980,16468,125000,4,1,2,1
981,437,125000,3,1,2,2
982,16690,125000,3,1,2,2
983,16716,17500,1,1,0,1
984,19884,125000,1,1,1,1
986,28882,125000,2,1,1,2
987,5166,62500,2,1,1,1
988,26119,87500,2,1,2,2
989,13172,62500,1,1,0,0
990,25857,17500,1,1,1,0
991,6314,250000,1,1,1,1
992,8600,87500,1,1,1,1
993,26753,87500,1,1,1,1
994,20606,175000,3,1,1,2
995,16857,42500,2,1,1,1
996,34342,42500,1,1,0,1
997,25618,42500,1,1,1,1
998,25618,17500,1,1,0,1
999,15680,175000,1,1,1,1
1000,20942,62500,2,1,1,2
1001,16192,42500,1,1,1,1
1002,15989,42500,1,1,0,1
1003,3865,-1,1,1,0,0
1004,23673,17500,1,1,0,1
1005,13171,125000,2,1,2,2
1006,14680,250000,5,1,2,2
1007,3109,125000,2,1,5,2
1008,614,87500,2,1,2,1
1009,29166,125000,2,1,2,2
1010,59703,62500,1,1,1,1
1011,13571,125000,2,1,2,0
1012,22124,175000,3,1,2,2
1013,23729,-1,1,1,1,0
1014,33663,125000,2,1,2,0
1015,27345,87500,2,1,2,0
1016,6604,5000,1,1,0,0
1017,28578,175000,2,1,1,2
1018,28578,225000,2,1,1,2
1019,16429,87500,1,1,1,1
1020,28035,250000,2,1,2,1
1021,1235,175000,3,1,3,1
1022,13114,-1,2,1,1,2
1023,13114,175000,2,1,1,1
1024,60075,87500,2,1,3,0
1025,12907,125000,1,1,0,1
1026,12907,42500,2,1,1,2
1027,12907,17500,1,1,0,1
1028,7107,17500,1,1,1,0
1029,20407,42500,1,1,1,1
1030,18634,250000,1,1,1,1
1031,18633,175000,2,1,0,2
1032,20035,-1,1,1,1,1
1033,20463,175000,2,1,1,2
1034,20463,-1,2,1,1,2
1035,3608,-1,1,1,0,0
1036,3608,87500,1,1,0,1
1037,25292,250000,1,1,1,1
1038,18632,17500,1,1,0,1
1039,13870,30000,2,1,2,0
1040,29651,125000,3,1,1,2
1041,29651,225000,2,1,0,2
1042,21007,125000,1,1,1,1
1043,9529,-1,2,1,0,1
1044,9529,225000,1,1,0,1
1045,14944,42500,1,1,0,1
1046,14944,5000,1,1,0,1
1047,14944,62500,2,1,0,2
1048,14944,17500,1,1,0,0
1049,14944,30000,1,1,0,0
1050,14944,42500,1,1,0,1
1051,14944,17500,1,1,0,0
1052,30397,30000,1,1,1,1
1053,20462,175000,2,1,2,2
1054,34339,125000,2,1,1,2
1055,58172,125000,1,1,1,1
1056,5124,62500,4,1,1,1
1057,24042,125000,2,1,1,2
1058,24496,30000,1,1,0,1
1059,64468,5000,1,1,1,1
1060,7975,175000,2,1,1,1
1061,17548,62500,1,1,1,1
1062,15154,-1,1,1,1,1
1063,15154,250000,2,1,1,2
1064,19703,250000,1,1,2,0
1065,29670,125000,3,1,0,2
1066,29670,125000,3,1,2,2
1067,23517,87500,1,1,1,1
1068,55121,87500,4,1,2,2
1069,35815,250000,3,1,2,2
1070,28989,175000,1,1,1,1
1071,30329,87500,2,1,1,2
1072,30329,5000,1,1,1,0
1073,30329,87500,4,1,1,1
1074,11193,125000,4,1,2,1
1075,16473,-1,4,1,1,2
1076,34339,62500,2,1,2,2
1077,29581,87500,3,1,2,2
1078,14654,42500,1,1,0,1
1079,19150,125000,2,1,1,2
1080,7743,87500,2,1,2,2
1081,4160,5000,1,1,0,0
1082,4160,30000,1,1,0,1
1083,27157,30000,1,1,0,0
1084,21005,62500,2,1,1,2
1085,21005,87500,1,1,0,1
1086,7184,87500,3,1,2,2
1087,58436,175000,2,1,3,2
1088,19111,175000,2,1,1,2
1089,21926,125000,1,1,1,1
1090,3391,-1,1,1,0,0
1091,3391,-1,1,1,1,1
1092,19466,125000,1,1,1,1
1093,19828,175000,3,1,2,2
1094,2425,87500,2,1,1,2
1095,55204,62500,2,1,1,2
1096,57375,30000,2,1,2,2
1097,21965,17500,2,1,1,0
1098,21465,225000,2,1,1,2
1099,21465,225000,2,1,1,2
1100,62840,87500,2,1,2,2
1101,10319,175000,2,1,1,1
1102,7724,125000,2,1,1,2
1103,7724,125000,2,1,1,2
1104,6657,125000,1,1,0,1
1105,17036,42500,3,1,1,1
1106,7957,-1,3,1,1,1
1107,14668,175000,2,1,2,2
1108,14668,125000,2,1,2,2
1109,21461,62500,1,1,1,1
1110,14641,62500,1,1,0,1
1111,30406,125000,1,1,1,0
1112,11740,17500,2,1,1,1
1113,13168,42500,1,1,0,1
1114,13168,62500,1,1,1,1
1115,11752,87500,4,1,1,1
1116,16857,42500,2,1,1,2
1117,3391,30000,1,1,0,0
1118,3391,30000,1,1,0,1
1119,3391,30000,1,1,0,1
1120,61598,125000,3,1,4,2
1121,27101,250000,1,1,1,1
1122,27101,-1,2,1,1,2
1123,27101,87500,3,1,2,2
1124,27101,-1,1,1,1,1
1125,27101,125000,2,1,2,2
1126,27101,125000,2,1,2,1
1127,27101,125000,1,1,1,1
1128,28342,62500,1,1,0,1
1129,13571,-1,1,1,1,1
1130,13571,225000,2,1,2,2
1131,13571,175000,1,1,1,1
1132,13571,125000,2,1,2,2
1133,13571,87500,2,1,1,2
1134,13571,-1,1,1,1,1
1135,13571,175000,2,1,0,1
1136,17273,125000,4,1,1,1
1137,1438,62500,1,1,1,0
1138,1438,125000,2,1,2,1
1139,24216,87500,2,1,1,2
1140,24216,30000,3,1,1,1
1141,32718,42500,2,1,1,1
1142,15576,225000,4,1,2,2
1143,23524,-1,2,1,2,2
1144,10058,-1,2,1,1,0
1145,21169,125000,1,1,1,0
1146,21169,87500,2,1,1,0
1147,21169,125000,2,1,0,0
1148,21169,30000,1,1,1,0
1149,10058,175000,1,1,1,0
1150,10058,-1,1,1,1,0
1151,15466,250000,4,1,2,2
1152,31541,125000,2,1,2,2
1153,31541,-1,1,1,1,1
1154,4413,250000,2,1,2,1
1155,16210,175000,2,1,2,2
1156,20743,87500,2,1,3,2
1157,6277,42500,4,1,2,2
1159,24265,42500,1,1,1,1
1160,23136,125000,4,1,2,1
1161,33265,87500,2,1,0,1
1162,17049,5000,1,1,0,0
1163,9782,62500,1,1,1,1
1164,9782,30000,1,1,1,0
1165,21975,175000,2,1,2,2
1166,4162,17500,1,1,0,0
1167,3402,125000,3,1,2,1
1168,16687,87500,2,1,1,1
1169,5085,125000,1,1,1,1
1170,25460,87500,1,1,1,1
1171,15492,62500,1,1,1,0
1172,6649,125000,4,1,2,1
1173,10694,87500,2,1,2,2
1174,25001,42500,2,1,2,2
1175,24474,30000,2,1,1,2
1176,24474,-1,1,1,0,0
1177,26015,250000,4,1,2,2
1178,65491,125000,3,1,3,2
1179,27208,125000,1,1,1,1
1180,10824,5000,1,1,2,1
1181,29672,30000,1,1,1,1
1182,30645,175000,2,1,2,2
1183,15688,87500,1,1,0,1
1184,15688,125000,1,1,1,1
1185,30959,62500,2,1,1,2
1186,25947,125000,4,1,2,2
1187,28807,42500,2,1,1,2
1188,28807,62500,2,1,0,1
1189,9232,175000,2,1,1,2
1190,5124,62500,1,1,1,1
1191,17453,17500,1,1,1,1
1192,7945,5000,1,1,2,0
1193,2593,-1,2,1,2,2
1194,2593,-1,1,1,2,1
1195,13171,125000,2,1,0,2
1196,793,17500,1,1,1,0
1197,65467,125000,8,1,2,2
1198,22658,62500,2,1,1,1
1199,14948,62500,1,1,1,1
1200,14948,42500,2,1,1,2
1201,34607,30000,2,1,2,2
1202,22736,175000,1,1,1,1
1203,13416,62500,1,1,1,1
1204,56594,175000,5,1,2,1
1205,19989,175000,3,1,2,1
1206,16179,62500,1,1,1,1
1207,8564,-1,2,1,3,2
1208,55487,125000,2,1,4,2
1209,5634,175000,4,1,2,2
1210,33878,-1,1,1,0,1
1211,35745,-1,3,1,2,2
1212,11615,225000,2,1,2,2
1213,27430,175000,4,1,2,2
1214,16247,87500,2,1,1,2
1215,9798,-1,2,1,2,2
1216,21932,17500,2,1,1,2
1217,14633,175000,3,1,2,1
1218,19133,175000,2,1,2,2
1219,19389,125000,2,1,2,2
1220,17539,42500,1,1,1,1
1221,2409,62500,1,1,1,1
1223,12055,125000,3,1,3,0
1224,12055,125000,1,1,1,1
1225,12055,225000,2,1,2,2
1226,12055,62500,2,1,1,2
1227,12055,125000,2,1,3,1
1228,12055,175000,1,1,0,1
1229,14176,125000,1,1,0,1
1230,7704,125000,1,1,1,1
1231,25945,62500,1,1,1,0
1232,25945,-1,2,1,0,0
1233,65025,17500,1,1,1,1
1234,34099,87500,2,1,1,2
1235,9782,62500,2,1,1,2
1236,13168,125000,1,1,1,1
1237,13168,125000,1,1,1,1
1238,8261,30000,2,1,1,1
1239,23686,125000,2,1,2,2
1240,58868,175000,4,1,2,1
1241,604,42500,1,1,0,1
1242,604,62500,1,1,1,1
1243,32532,250000,2,1,0,2
1244,32532,225000,1,1,0,1
1245,17144,42500,2,1,1,2
1246,7862,62500,4,1,2,2
1247,65756,17500,1,1,1,0
1248,19113,62500,1,1,1,1
1249,33519,87500,1,1,1,1
1250,8256,225000,3,1,2,1
1251,25864,62500,4,1,1,1
1252,11275,62500,2,1,1,2
1253,11275,87500,2,1,1,1
1254,28311,250000,2,1,2,2
1255,58166,125000,3,1,2,2
1256,28311,125000,2,1,1,2
1257,4369,225000,1,1,1,0
1258,4369,42500,1,1,0,1
1259,4369,125000,2,1,2,2
1260,4369,87500,1,1,1,1
1261,4369,62500,1,1,1,1
1262,4369,62500,1,1,1,1
1263,4369,87500,1,1,1,1
1264,24574,125000,1,1,1,1
1265,20942,125000,2,1,1,0
1266,9961,42500,1,1,2,1
1267,25867,62500,1,1,1,0
1268,25867,42500,2,1,1,2
1270,29388,42500,1,1,0,1
1271,12383,250000,3,1,2,2
1272,59747,62500,2,1,2,2
1273,61938,225000,2,1,2,2
1274,18601,125000,1,1,1,1
1275,20950,42500,1,1,1,1
1276,4361,87500,1,1,0,1
1277,33589,225000,2,1,2,2
1278,30215,87500,1,1,1,1
1279,1686,87500,4,1,2,1
1280,34108,5000,1,1,0,0
1281,22331,175000,6,1,3,2
1282,63833,87500,2,1,3,0
1283,1759,87500,4,1,1,1
1284,1759,175000,1,1,1,1
1285,1759,125000,2,1,2,2
1286,1759,125000,2,1,1,1
1287,1759,250000,3,1,1,3
1288,30715,-1,2,1,3,2
1289,7191,-1,3,1,2,1
1290,29163,125000,2,1,2,2
1291,10824,175000,2,1,0,1
1292,25973,87500,3,1,2,1
1293,32321,62500,1,1,0,1
1294,32321,17500,2,1,0,0
1295,59554,62500,2,1,1,2
1296,18341,250000,4,1,2,2
1297,17420,175000,3,1,1,1
1298,25809,-1,2,1,4,2
1299,20946,250000,2,1,3,2
1300,25227,-1,1,1,0,1
1301,25227,42500,2,1,2,2
1302,25227,-1,1,1,0,1
1303,24321,175000,2,1,1,2
1304,4748,225000,2,1,1,1
1305,19111,62500,2,1,1,2
1306,56670,62500,7,1,5,3
1307,6385,30000,2,1,1,2
1308,10325,125000,1,1,1,1
1309,29355,125000,2,1,1,2
1310,29355,-1,2,1,1,2
1311,21013,-1,2,1,0,1
1312,21013,225000,3,1,1,1
1313,21013,125000,2,1,1,2
1314,21013,-1,2,1,1,2
1315,12828,87500,2,1,2,1
1316,23682,250000,3,1,2,2
1317,20248,125000,2,1,1,2
1318,8461,5000,2,1,1,0
1319,62793,42500,3,1,2,0
1320,25619,5000,2,1,0,1
1321,3871,62500,2,1,1,2
1322,61270,175000,2,1,2,2
1323,4125,42500,2,1,1,0
1324,4125,30000,1,1,1,0
1325,60866,62500,1,1,1,1
1326,4369,-1,1,1,1,1
1327,58900,-1,2,1,2,2
1328,23017,125000,2,1,2,2
1329,1057,30000,1,1,2,1
1330,62407,62500,4,1,2,1
1331,7676,87500,2,1,2,1
1332,2913,125000,2,1,1,2
1333,20614,125000,2,1,1,2
1334,30715,87500,2,1,2,1
1335,30479,42500,2,1,1,0
1336,5149,-1,2,1,2,2
1337,34050,125000,1,1,0,1
1338,21811,-1,2,1,2,2
1339,21811,125000,2,1,2,2
1340,874,62500,1,1,3,1
1341,9780,125000,2,1,2,1
1342,9780,87500,1,1,1,1
1343,18348,62500,1,1,1,1
1344,29070,125000,2,1,1,2
1345,62313,175000,4,1,2,2
1346,65384,87500,2,1,3,1
1347,21321,175000,2,1,1,2
1348,25055,62500,4,1,1,3
1349,9780,125000,2,1,1,2
1350,27486,250000,2,1,0,2
1351,7164,5000,1,1,1,0
1352,1648,250000,2,1,1,2
1353,1648,175000,1,1,1,1
1354,15960,62500,2,1,2,2
1355,16225,62500,2,1,2,2
1356,10321,87500,2,1,1,2
1357,27092,87500,1,1,1,1
1358,10241,17500,2,1,1,1
1359,21972,250000,3,1,1,1
1360,599,225000,4,1,2,2
1361,10540,175000,2,1,1,2
1362,10540,62500,2,1,1,2
1363,10540,62500,3,1,1,1
1364,10540,225000,1,1,1,1
1365,21319,125000,1,1,0,1
1367,8804,175000,3,1,2,1
1369,28834,87500,1,1,1,1
1370,21448,250000,1,1,1,1
1371,15702,175000,3,1,2,2
1372,9299,225000,2,1,2,2
1373,19537,-1,2,1,1,2
1374,61700,62500,2,1,2,1
1375,60563,30000,1,1,1,1
1376,6668,62500,4,1,2,2
1377,21324,125000,1,1,1,0
1378,21858,125000,2,1,2,2
1379,63304,62500,2,1,1,1
1380,14826,87500,2,1,1,1
1381,14826,125000,3,1,2,2
1382,9832,17500,2,1,2,2
1383,24022,42500,2,1,2,1
1384,28304,87500,1,1,0,1
1385,9832,125000,4,1,2,3
1386,32658,125000,3,1,3,1
1387,27201,225000,2,1,2,2
1388,2894,125000,2,1,2,2
1389,12600,87500,2,1,2,2
1390,6992,-1,3,1,2,2
1391,18867,62500,1,1,1,1
1392,21088,30000,1,1,1,1
1393,29833,-1,4,1,2,2
1394,12624,17500,2,1,1,1
1395,35499,125000,2,1,2,2
1396,25073,225000,1,1,2,1
1397,9460,125000,2,1,2,2
1398,33047,175000,2,1,2,1
1399,16525,42500,1,1,1,1
1400,16525,30000,3,1,3,1
1401,11108,87500,3,1,2,1
1402,21120,225000,2,1,2,2
1403,7744,30000,1,1,1,1
1404,16189,125000,3,1,1,2
1405,4360,30000,1,1,1,1
1406,63906,42500,1,1,1,1
1407,1629,250000,4,1,3,2
1408,26124,62500,2,1,2,0
1409,64560,125000,2,1,4,0
1410,61263,175000,2,1,2,1
1411,23392,175000,2,1,3,1
1412,22673,125000,2,1,1,2
1413,19363,62500,1,1,0,1
1414,26150,30000,1,1,1,0
1415,24041,250000,2,1,2,2
1416,21157,125000,2,1,2,2
1417,65540,250000,2,1,2,2
1418,5917,17500,1,1,0,1
1419,5917,42500,1,1,1,1
1420,30750,125000,1,1,1,1
1421,21386,225000,4,1,2,1
1422,9832,62500,1,1,0,1
1423,18806,87500,1,1,1,1
1424,18806,87500,1,1,1,1
1425,13139,42500,1,1,1,1
1426,13139,62500,1,1,1,1
1427,19172,42500,2,1,2,1
1428,60262,-1,4,1,3,1
1429,8805,30000,1,1,1,1
1430,35648,30000,1,1,1,1
1431,7735,30000,2,1,1,2
1432,7735,42500,1,1,0,1
1433,19380,87500,1,1,1,1
1434,7699,125000,2,1,1,2
1435,7699,125000,2,1,2,2
1436,2907,42500,2,1,1,2
1437,28516,125000,2,1,2,2
1438,21594,225000,2,1,5,1
1439,18634,250000,4,1,2,2
1440,12417,250000,3,1,1,2
1441,12417,250000,3,1,1,2
1442,21437,17500,3,1,3,3
1443,437,175000,3,1,2,2
1444,30749,87500,1,1,1,1
1445,12573,-1,1,1,1,1
1446,14274,125000,4,1,2,4
1447,65473,175000,2,1,3,2
1448,5119,125000,4,1,2,2
1449,18621,175000,1,1,1,1
1450,14631,225000,3,1,2,2
1451,60951,175000,2,1,3,2
1452,19824,125000,2,1,2,2
1453,33011,-1,2,1,2,1
1454,33328,125000,1,1,0,1
1455,21636,87500,1,1,1,1
1456,21636,125000,2,1,1,2
1457,63698,17500,4,1,2,1
1458,7173,225000,2,1,1,2
1459,13173,250000,2,1,0,2
1461,24284,87500,2,1,1,0
1462,25858,-1,3,1,2,3
1463,14654,87500,1,1,1,1
1464,20407,17500,1,1,1,1
1465,26445,125000,2,1,2,2
1466,25300,62500,1,1,1,1
1467,7735,42500,1,1,0,1
1468,25300,-1,1,1,0,0
1469,2904,175000,1,1,1,1
1471,10893,87500,2,1,2,2
1472,3305,17500,1,1,0,0
1473,11264,-1,2,1,3,0
1474,20035,30000,1,1,1,0
1475,20461,87500,2,1,2,0
1476,18582,-1,2,1,2,0
1477,8745,225000,1,1,1,1
1478,9408,125000,3,1,2,1
1479,21666,125000,1,1,1,1
1480,57619,17500,1,1,1,1
1481,32324,17500,1,1,0,0
1482,11905,62500,1,1,3,1
1483,21008,87500,2,1,0,2
1484,7962,175000,4,1,2,1
1485,17469,125000,2,1,1,2
1486,8773,125000,1,1,0,1
1487,17550,125000,1,1,0,1
1488,17550,42500,2,1,1,2
1489,17550,125000,1,1,1,1
1490,25897,-1,2,1,0,2
1491,64587,-1,1,1,1,1
1492,11082,125000,2,1,0,2
1493,11082,125000,2,1,0,2
1494,23975,87500,2,1,1,2
1495,31873,62500,1,1,2,1
1496,503,-1,2,1,2,0
1497,3189,42500,1,1,0,1
1498,13416,42500,2,1,1,1
1500,13762,125000,2,1,3,2
1501,12904,42500,1,1,1,1
1502,4583,62500,2,1,1,2
1503,11596,125000,2,1,2,2
1504,25627,225000,2,1,1,2
1505,20035,42500,1,1,0,1
1506,32326,42500,2,1,1,1
1507,32326,42500,1,1,1,1
1508,33326,62500,1,1,0,1
1509,17472,30000,1,1,1,1
1510,4146,17500,1,1,0,1
1511,4146,5000,1,1,0,0
1512,7636,250000,2,1,0,1
1513,3195,17500,1,1,0,0
1514,2601,-1,2,1,2,2
1515,33286,125000,2,1,2,2
1516,2779,175000,3,1,3,2
1517,59641,17500,1,1,1,0
1518,13823,225000,2,1,2,2
1519,5633,42500,2,1,2,2
1520,21811,30000,1,1,0,1
1521,29672,175000,2,1,1,0
1522,34606,125000,2,1,1,2
1523,21997,62500,3,1,3,3
1524,34339,42500,2,1,0,2
1525,61445,125000,2,1,1,2
1526,8049,250000,4,1,2,2
1527,23356,225000,4,1,3,2
1528,31895,-1,3,1,2,1
1529,28974,62500,2,1,1,1
1530,845,175000,4,1,2,2
1531,12560,30000,2,1,2,2
1532,34796,125000,4,1,2,2
1533,9949,125000,4,1,3,1
1534,17263,62500,1,1,1,1
1535,23781,125000,1,1,1,1
1536,34099,62500,1,1,1,1
1537,13923,225000,2,1,1,2
1538,19873,225000,3,1,1,1
1539,8743,87500,2,1,2,2
1540,8743,125000,2,1,1,2
1541,8743,62500,2,1,0,2
1542,8743,42500,1,1,1,1
1543,8743,175000,2,1,1,2
1544,8743,125000,1,1,1,1
1545,57451,87500,2,1,2,1
1546,23686,125000,3,1,2,1
1547,242,17500,1,1,1,0
1548,5309,-1,1,1,1,0
1549,18869,87500,1,1,1,1
1550,27491,125000,2,1,0,2
1551,27500,125000,1,1,2,1
1552,27203,42500,1,1,1,1
1553,59053,175000,2,1,2,2
1554,28479,125000,2,1,4,0
1555,21462,175000,2,1,0,2
1556,60089,87500,2,1,2,0
1557,13171,175000,2,1,1,2
1558,2904,62500,1,1,1,1
1559,5157,5000,1,1,0,0
1560,21171,250000,2,1,1,2
1561,21171,175000,1,1,1,1
1562,21265,62500,2,1,1,1
1563,23714,175000,4,1,2,2
1564,5150,62500,1,1,1,1
1565,2899,17500,1,1,1,1
1566,62588,87500,4,1,3,2
1567,25053,225000,4,1,2,2
1568,11315,250000,2,1,1,2
1569,14522,250000,4,1,4,2
1570,19157,125000,4,1,3,4
1571,21808,225000,2,1,2,2
1572,8457,-1,2,1,4,1
1573,64953,125000,4,1,4,1
1574,13114,62500,1,1,0,1
1575,14084,225000,4,1,2,2
1576,29304,125000,2,1,2,1
1577,5086,125000,2,1,1,2
1578,33275,42500,1,1,1,1
1579,25900,-1,1,1,0,0
1580,23739,175000,1,1,1,1
1581,23739,250000,2,1,2,2
1582,23739,250000,2,1,2,2
1583,23739,225000,2,1,2,1
1584,7720,175000,1,1,1,1
1585,7720,125000,1,1,1,1
1586,15983,125000,1,1,0,1
1587,3879,125000,1,1,1,1
1588,62814,175000,1,1,1,1
1589,30114,62500,2,1,2,2
1590,11059,250000,3,1,2,2
1591,11059,62500,3,1,1,0
1592,1938,-1,2,1,2,0
1593,27201,42500,2,1,1,2
1594,27201,5000,2,1,0,0
1595,29189,125000,2,1,1,2
1596,29189,42500,2,1,0,1
1597,19658,62500,1,1,2,1
1598,64651,125000,2,1,2,0
1599,7944,87500,1,1,1,1
1600,7944,225000,2,1,1,2
1601,20618,175000,4,1,1,2
1602,22985,-1,2,1,2,2
1603,30759,175000,2,1,1,2
1604,9509,175000,2,1,1,2
1605,33301,62500,2,1,2,2
1606,33301,-1,1,1,1,1
1607,33301,62500,2,1,2,2
1608,33301,30000,2,1,1,2
1609,27205,125000,3,1,0,1
1610,27205,42500,1,1,0,1
1611,14450,175000,1,1,1,1
1612,32324,175000,1,1,0,1
1613,27345,225000,4,1,2,2
1614,28030,42500,1,1,1,1
1615,62471,87500,3,1,3,2
1616,28362,62500,1,1,0,1
1617,31228,125000,2,1,0,1
1618,2236,175000,4,1,3,3
1620,3305,125000,2,1,1,1
1621,3305,-1,2,1,1,1
1622,3305,125000,2,1,1,1
1623,27201,5000,2,1,0,1
1624,2911,125000,1,1,1,1
1625,16687,175000,2,1,1,2
1626,27160,87500,2,1,1,1
1627,4356,125000,1,1,1,1
1628,22276,125000,2,1,2,0
1629,7623,125000,3,1,3,3
1630,20040,175000,4,1,2,2
1631,9941,42500,1,1,1,1
1632,30677,42500,3,1,4,1
1633,32292,125000,3,1,1,1
1634,20042,62500,2,1,1,2
1635,9647,125000,1,1,1,1
1636,13395,-1,2,1,1,2
1637,24288,42500,2,1,2,2
1638,14391,125000,1,1,1,1
1639,4142,225000,4,1,2,2
1640,23686,62500,2,1,0,2
1641,12259,-1,1,1,0,1
1642,379,17500,1,1,1,0
1643,13173,125000,2,1,1,2
1644,18634,-1,4,1,2,2
1645,11307,17500,1,1,1,1
1646,61504,87500,1,1,1,1
1647,153,125000,1,1,1,1
1648,843,125000,2,1,1,2
1649,32761,87500,1,1,1,1
1650,33323,62500,1,1,0,1
1651,21639,87500,1,1,1,1
1652,21639,87500,2,1,2,2
1653,20261,87500,3,1,1,1
1654,11930,125000,2,1,1,1
1655,11930,87500,1,1,1,1
1656,11930,125000,2,1,1,2
1657,9336,125000,2,1,2,2
1658,65843,125000,2,1,2,2
1659,13121,175000,2,1,3,0
1660,59370,125000,2,1,8,2
1661,3863,42500,1,1,1,1
1662,3863,62500,1,1,1,1
1663,23529,125000,1,1,0,1
1664,20305,-1,2,1,2,0
1665,15983,30000,1,1,0,1
1666,18868,125000,1,1,1,1
1667,9822,125000,2,1,3,2
1668,11315,30000,2,1,1,1
1669,55956,-1,2,1,1,0
1670,379,175000,3,1,1,2
1671,58088,87500,2,1,2,2
1672,19887,125000,1,1,1,1
1673,19887,125000,1,1,1,1
1674,17901,62500,1,1,1,1
1675,22716,17500,5,1,2,2
1676,33323,125000,2,1,1,2
1678,62978,125000,1,1,1,1
1679,14942,125000,1,1,1,1
1680,14942,175000,1,1,1,1
1681,3608,125000,3,1,2,2
1682,10696,5000,2,1,1,0
1683,14452,250000,2,1,0,2
1684,59454,-1,1,1,2,0
1685,8720,87500,2,1,3,2
1686,56212,42500,2,1,3,0
1687,28388,125000,2,1,2,2
1688,13452,17500,1,1,0,0
1689,18874,30000,1,1,0,1
1690,13452,30000,1,1,0,1
1691,7719,125000,2,1,1,1
1692,16218,175000,3,1,2,2
1693,5630,125000,2,1,1,1
1694,661,-1,1,1,0,1
1695,17416,-1,1,1,1,1
1696,57,87500,1,1,1,1
1697,26094,-1,1,1,0,1
1698,21952,5000,1,1,0,0
1699,6500,250000,2,1,2,0
1700,7164,-1,2,1,1,1
1701,7164,-1,1,1,1,1
1702,60656,175000,2,1,2,1
1703,7995,5000,2,1,0,1
1704,61157,87500,1,1,1,1
1705,2903,62500,2,1,1,2
1706,24858,125000,3,1,2,2
1707,16429,30000,1,1,0,1
1708,15457,125000,2,1,1,2
1709,12989,125000,4,1,2,2
1710,7509,175000,4,1,2,2
1711,33306,250000,4,1,2,2
1712,26015,175000,2,1,1,2
1713,28578,-1,2,1,1,2
1714,3430,250000,3,1,1,2
