household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers
191012582,23515,175000,2,1,1,2
192016040,62814,42500,1,1,1,0
191011196,4120,17500,1,1,0,1
17129316,23508,42500,1,1,1,1
17127395,29160,-1,4,1,2,2
191050555,29160,87500,4,1,2,2
17133916,61864,125000,2,1,2,1
17135026,19993,62500,1,1,1,1
17103809,12628,30000,1,1,0,1
17132625,4369,62500,1,1,1,1
17110958,4369,62500,3,1,2,2
17141684,573,87500,3,1,3,2
191002447,7723,225000,2,1,1,1
17130722,7723,125000,2,1,1,1
17120140,871,42500,1,1,1,0
17106823,871,87500,1,1,1,1
17123463,559,42500,1,1,1,0
17103138,15451,5000,1,1,0,0
17132744,15451,17500,2,1,0,0
191017410,15451,17500,1,1,0,1
17135965,15451,5000,2,1,0,0
17118951,20639,-1,2,1,4,1
192007749,60959,87500,2,1,2,2
191023043,3894,30000,2,1,0,2
17101319,3894,30000,1,1,0,1
17149590,3894,87500,1,1,1,1
17151029,3894,87500,2,1,0,2
191043137,3894,87500,1,1,0,1
17115126,3894,-1,2,1,0,2
17152868,3894,42500,1,1,0,1
191000565,3894,125000,1,1,0,1
191030716,3894,-1,2,1,0,1
191042751,3894,62500,1,1,1,1
191014988,3894,175000,2,1,1,2
17120296,3894,30000,1,1,0,1
192001270,65474,125000,2,1,3,2
17135221,30216,125000,2,1,2,2
17129143,227,175000,2,1,1,2
191018842,18631,30000,1,1,0,0
17118889,22962,-1,1,1,0,1
17133649,29881,42500,1,1,1,1
191051835,24494,225000,2,1,2,2
17118281,550,87500,3,1,1,1
17119958,23101,250000,4,1,2,2
192005406,31551,125000,1,1,2,1
17108473,6651,-1,1,1,0,1
191025513,16429,-1,1,1,1,1
17140820,24347,62500,1,1,1,1
17138005,30169,87500,1,1,1,1
17110000,2551,125000,4,1,2,2
17131800,11546,42500,2,1,2,2
17109495,21269,17500,1,1,0,1
191019688,13934,42500,2,1,1,2
17142667,6656,87500,1,1,1,1
17147879,59846,125000,2,1,3,2
191004031,14631,125000,6,1,2,2
191004329,33075,-1,1,1,1,1
17150442,35782,42500,2,1,1,2
17149600,35782,42500,4,1,1,0
17144076,35782,62500,2,1,1,1
17144618,35782,125000,4,1,1,1
17143626,35782,62500,1,1,1,1
17141518,35782,125000,1,1,0,1
17108973,35782,42500,2,1,2,2
17126082,35782,87500,2,1,2,2
17109212,35782,125000,2,1,1,2
17141366,35782,125000,1,1,1,1
17146999,2695,62500,2,1,1,1
17102944,35782,87500,2,1,3,2
17113794,35782,175000,1,1,1,1
17140745,6672,17500,1,1,1,1
191043258,14629,125000,3,1,1,2
17122541,14629,125000,3,1,1,2
17131483,31883,87500,3,1,1,1
17103538,31883,125000,2,1,1,1
17118102,465,175000,2,1,2,2
17103947,4897,42500,2,1,1,2
17141740,11281,125000,2,1,2,0
191000611,2906,175000,1,1,1,1
191036592,2906,125000,1,1,0,1
17128714,34164,125000,3,1,3,1
192005536,8387,-1,2,1,2,0
192012529,8387,42500,1,1,1,0
191032165,29133,17500,1,1,1,0
17133751,29133,17500,1,1,1,0
17115810,1768,62500,1,1,1,1
17112866,1768,87500,1,1,1,1
17108908,1768,87500,1,1,1,1
191035757,34626,-1,2,1,0,2
191031156,33264,175000,2,1,0,1
17107175,33264,87500,2,1,1,2
191021162,33264,125000,2,1,1,2
17119957,21331,225000,1,1,1,1
191010405,3731,225000,3,1,1,1
17100052,21464,17500,1,1,0,1
192016339,58197,225000,4,1,2,1
191000955,8427,125000,1,1,0,1
17141380,8427,175000,1,1,1,1
191033540,8427,225000,2,1,1,2
17124875,34152,17500,1,1,0,0
17105864,11108,125000,3,1,1,2
17149604,2240,225000,1,1,1,1
17152399,27217,30000,2,1,1,1
17104197,27217,62500,1,1,1,1
17138387,15433,62500,2,1,1,1
191021536,15433,17500,1,1,1,0
191044472,32396,62500,1,1,1,1
17106277,20998,17500,1,1,2,1
191021612,29312,5000,1,1,0,0
17106087,29312,5000,1,1,0,0
17139317,12041,125000,1,1,1,1
17127297,23131,-1,2,1,1,2
191009615,27155,62500,1,1,0,1
17140670,22596,175000,4,1,2,2
17140454,5374,62500,1,1,0,1
17120668,2806,-1,2,1,2,2
191019104,2806,-1,2,1,2,2
17121007,35815,250000,2,1,3,1
17124204,13187,175000,2,1,2,0
191026798,7699,125000,2,1,1,1
17130291,33525,87500,4,1,3,1
17101031,34887,125000,2,1,1,1
17103861,34887,62500,2,1,2,2
17103050,34887,175000,3,1,1,1
17116132,34887,175000,2,1,1,2
17110577,34887,125000,1,1,1,1
17151561,34887,87500,2,1,1,1
17143729,34887,125000,4,1,1,1
191037269,22123,42500,2,1,2,2
17106835,22123,30000,1,1,1,1
191035977,5858,5000,3,1,1,1
17107255,23087,225000,4,1,3,2
17105614,11613,42500,1,1,1,1
17124543,11613,125000,2,1,2,2
17143190,4147,87500,1,1,0,1
191038722,4147,250000,1,1,0,1
191035888,4147,17500,1,1,1,1
191018566,4147,175000,2,1,0,2
191004543,4147,87500,2,1,0,2
191019885,4147,250000,2,1,1,2
17103594,4147,-1,2,1,0,1
191021506,4147,-1,1,1,1,1
17104824,4147,225000,1,1,1,1
17108016,4147,-1,1,1,1,1
17108735,4147,87500,1,1,0,1
17115569,21444,125000,2,1,1,1
17137880,21818,87500,1,1,1,1
17136780,5354,125000,2,1,1,0
191033349,431,225000,3,1,4,2
191044445,31478,87500,2,1,2,2
17106340,33589,-1,3,1,1,2
191007703,64462,62500,2,1,2,2
191033018,539,250000,4,1,1,2
191050050,55001,175000,3,1,2,2
17149083,12837,42500,3,1,2,2
191008763,16218,225000,2,1,2,2
17145304,8227,175000,2,1,3,2
191021136,20040,125000,4,1,2,2
17101469,58252,42500,3,1,2,1
191011705,1189,225000,2,1,3,2
191030316,12600,175000,2,1,2,2
17149380,4680,87500,1,1,1,1
191045499,13169,42500,2,1,1,2
17131505,13171,17500,1,1,0,1
17126667,4863,87500,2,1,1,2
17119530,4646,175000,3,1,1,2
17103456,25894,17500,1,1,1,1
191030706,8203,125000,4,1,2,2
17137552,33557,30000,1,1,0,1
191029390,33074,42500,4,1,2,0
17151878,5888,87500,2,1,3,2
17106876,5410,62500,2,1,2,0
17133307,28363,30000,3,1,0,1
17125477,12237,-1,1,1,1,1
191046068,26141,62500,4,1,2,2
191008687,22145,42500,1,1,0,1
191012540,4355,87500,2,1,0,2
192002641,63078,30000,1,1,1,0
191051613,27159,17500,1,1,0,1
17130931,3871,175000,2,1,1,2
17144220,10762,-1,2,1,2,1
17118701,19389,-1,4,1,2,2
192001657,57303,-1,1,1,1,0
192006076,61423,125000,1,1,1,0
17151897,32543,17500,1,1,1,1
191003974,32543,17500,1,1,0,1
191001727,32543,5000,2,1,0,1
17103302,24474,62500,1,1,1,1
191039641,60982,125000,2,1,2,1
191003795,11082,-1,2,1,1,2
17110465,55780,-1,5,1,2,1
192006604,55502,5000,1,1,1,0
191006399,26120,30000,3,1,4,2
17118152,34164,225000,3,1,1,2
17121815,34164,125000,1,1,1,1
17103477,19983,-1,1,1,1,1
17148416,19983,225000,3,1,1,1
17135105,19983,87500,1,1,1,1
191051072,19983,250000,1,1,1,1
17124324,19983,175000,3,1,0,1
191016132,2903,87500,2,1,1,2
17118670,58888,87500,2,1,2,2
17125875,19387,62500,5,1,1,2
17129379,21962,-1,2,1,2,0
17130092,2910,62500,1,1,0,1
191012135,20618,125000,1,1,0,1
17121646,15091,87500,2,1,2,2
17149376,20950,125000,2,1,1,0
17123409,22152,42500,1,1,1,0
17144328,15975,17500,1,1,1,1
191030628,15975,30000,1,1,1,1
191040816,20238,87500,1,1,1,1
17134692,20238,125000,1,1,1,1
17150989,22883,42500,2,1,1,2
17141526,25454,-1,2,1,2,1
191036755,170,125000,1,1,1,1
17108281,22716,42500,1,1,1,1
191048229,16179,62500,1,1,0,1
191032035,12898,-1,2,1,1,2
17124458,12566,225000,2,1,1,2
17119154,3385,62500,2,1,0,1
191026775,20600,42500,2,1,1,2
17144697,7704,125000,1,1,1,1
191000345,13137,62500,7,1,2,1
191022809,16227,62500,2,1,1,1
17147692,8073,225000,3,1,2,2
17142504,34278,30000,1,1,2,1
191047071,34278,30000,1,1,2,1
191052156,485,17500,1,1,1,1
191040780,485,175000,2,1,1,1
191044705,485,30000,1,1,0,0
17132669,485,30000,1,1,0,1
17122258,485,30000,1,1,0,0
191022473,485,17500,1,1,0,1
17132082,4691,5000,2,1,2,2
17116257,23257,30000,1,1,0,1
17116288,21436,175000,1,1,1,1
191051618,21436,62500,1,1,0,1
191043317,21436,125000,1,1,1,1
17145559,21436,125000,2,1,1,2
17148035,21436,17500,1,1,1,1
191050644,21436,125000,2,1,1,2
17100342,21436,125000,2,1,2,2
191048162,21436,125000,1,1,1,1
191026014,21436,125000,3,1,3,3
17129782,21436,87500,2,1,1,2
17132305,21436,62500,2,1,1,2
17107090,16429,125000,2,1,2,2
17116325,34615,87500,2,1,2,2
191026405,8203,62500,1,1,1,1
191000463,23525,42500,1,1,1,0
191029880,23525,62500,2,1,0,0
192004342,31236,250000,3,1,1,2
17132957,19318,125000,4,1,2,2
191011681,13934,42500,1,1,0,0
17126101,13934,87500,1,1,1,0
191004095,4897,175000,2,1,2,2
17125664,7949,-1,1,1,1,1
191048964,28580,175000,1,1,1,1
191025647,7945,42500,1,1,0,1
191008325,29386,17500,1,1,0,0
17130740,29386,30000,1,1,0,1
17126167,33011,-1,1,1,0,0
17147353,20618,87500,2,1,1,2
191013192,32542,42500,1,1,1,1
191041408,32542,42500,1,1,0,1
17113576,27350,-1,2,1,1,0
17126347,4378,62500,2,1,2,1
17115522,13881,125000,1,1,1,1
17116364,23729,125000,4,1,2,2
17125077,6582,17500,1,1,0,0
17121409,15988,42500,2,1,1,1
191034058,22036,17500,1,1,1,1
191032122,62360,125000,3,1,1,2
17122885,34627,125000,2,1,1,2
191004082,21005,62500,1,1,0,1
191023584,5154,125000,2,1,0,2
17119539,5154,62500,1,1,1,1
191016326,19100,175000,1,1,1,1
17143489,27453,-1,1,1,1,0
191036462,20441,125000,2,1,1,2
17117277,18633,5000,2,1,0,0
191024839,12556,125000,3,1,3,3
191028290,20457,42500,1,1,1,1
191005133,20457,-1,3,1,2,2
17103902,21995,175000,4,1,2,2
17130648,34049,225000,3,1,2,2
191048096,56748,175000,2,1,1,2
17103415,19243,250000,2,1,2,1
191045051,28344,5000,1,1,0,0
17112455,19451,125000,1,1,1,1
17117914,12377,87500,1,1,1,1
191047196,12377,87500,1,1,1,1
191047835,21014,225000,3,1,1,2
191028205,21014,87500,2,1,0,2
191041925,980,250000,1,1,1,1
191013989,57618,125000,2,1,5,2
191034374,29680,125000,1,1,1,1
192004720,21893,17500,1,1,1,0
17113544,21893,62500,2,1,1,1
17111072,5660,-1,1,1,1,1
17116693,30446,-1,1,1,1,1
191025769,30446,225000,2,1,0,2
191038605,30446,62500,3,1,0,1
17131981,24627,62500,1,1,1,1
191008040,33863,125000,1,1,0,1
191017900,20740,175000,3,1,2,2
17116021,20740,87500,2,1,1,0
191043022,65029,62500,1,1,1,1
17128578,10241,17500,2,1,1,1
17108536,18646,125000,4,1,1,2
17115529,8049,-1,4,1,4,2
191031212,25019,225000,2,1,1,2
17107220,25019,62500,1,1,0,1
17100818,4369,42500,1,1,1,1
191011435,61066,-1,2,1,2,2
17101692,4369,87500,2,1,2,2
17133573,20407,62500,2,1,3,2
17127031,19114,87500,2,1,2,1
192000571,28059,-1,4,1,2,2
17118507,14805,-1,2,1,2,0
191013732,24247,87500,4,1,2,2
192014385,33320,175000,2,1,2,2
17133004,33320,87500,2,1,1,2
192006600,55114,-1,2,1,3,1
17108727,2187,17500,1,1,1,0
17100673,35414,175000,2,1,2,2
192009071,27157,-1,1,1,1,0
17114202,32480,125000,2,1,1,2
17131523,12904,87500,4,1,2,1
191009028,11504,87500,1,1,1,1
17128831,29657,42500,1,1,0,0
191044609,29657,42500,1,1,0,0
17103826,1648,-1,1,1,0,1
17139466,1648,125000,2,1,1,1
17141862,1648,62500,1,1,1,1
17151195,1648,17500,2,1,1,2
17104281,1648,250000,1,1,1,1
17104358,1648,-1,2,1,2,2
17119833,1648,125000,1,1,3,0
191004327,15763,125000,2,1,1,1
17131898,30169,125000,2,1,2,2
191051130,20955,-1,1,1,1,0
17152213,35745,-1,2,1,2,0
17119984,25219,87500,2,1,1,2
17119238,19031,225000,4,1,3,2
17102252,9822,17500,1,1,0,1
17101949,28834,175000,2,1,2,2
17127026,696,42500,4,1,1,1
17150910,27155,175000,2,1,1,2
17106044,5362,62500,2,1,1,0
17114950,3759,225000,2,1,2,2
17121402,3759,175000,2,1,2,0
191017044,61196,125000,1,1,1,1
192006935,65927,-1,2,1,2,2
191016962,25052,125000,2,1,2,2
192001204,34042,-1,2,1,2,2
191045033,2892,17500,1,1,0,0
191029221,2892,17500,1,1,0,0
17129290,2892,-1,1,1,0,1
17123936,6989,175000,4,1,3,2
17103533,16343,87500,2,1,2,2
17130234,16343,175000,2,1,2,1
17118375,16343,250000,2,1,2,2
17101617,16343,175000,1,1,1,1
17150556,16343,-1,1,1,1,1
17143662,16343,-1,3,1,0,1
17104871,16343,125000,1,1,1,1
17149732,16343,175000,2,1,2,2
17105719,16343,125000,1,1,1,1
17141852,16343,125000,2,1,1,2
17127543,16343,175000,2,1,1,2
17134597,5804,62500,1,1,0,0
17139230,5804,87500,4,1,2,1
17127291,5804,250000,2,1,2,2
17144634,5804,175000,1,1,0,1
17133501,5804,42500,1,1,1,1
17150099,5804,87500,2,1,2,1
17105201,5804,87500,1,1,1,1
17110595,5804,42500,1,1,1,1
17100652,5804,62500,3,1,1,1
17138361,5804,125000,2,1,1,2
191041304,22757,42500,1,1,0,1
191025447,29671,42500,2,1,0,1
17100982,22704,125000,1,1,1,0
17142190,25924,87500,2,1,2,1
191021833,25924,175000,1,1,1,1
17144473,34945,225000,3,1,2,1
191022629,6152,62500,1,1,1,1
192013276,6152,30000,1,1,1,1
191000909,6152,42500,1,1,1,1
191048187,63475,125000,4,1,2,2
17127117,4361,175000,1,1,1,1
191010341,16715,-1,2,1,1,0
17119312,34643,87500,2,1,1,2
17126892,21811,87500,1,1,0,1
191039766,11108,250000,3,1,1,2
191038272,19695,17500,1,1,0,0
17107945,18549,42500,1,1,0,1
17134603,25578,30000,2,1,3,2
17152390,23709,62500,3,1,3,2
17132651,4369,42500,1,1,2,0
17141248,16180,87500,2,1,1,1
17138391,58588,250000,2,1,3,0
17135959,26253,175000,6,1,3,1
17137719,19634,5000,4,1,0,0
191007189,9014,225000,3,1,2,2
191013042,1889,125000,3,1,3,1
191044821,9241,87500,1,1,1,1
17101504,13934,250000,4,1,1,2
17128770,13191,42500,2,1,1,1
17147113,13191,62500,1,1,1,1
192006170,13191,62500,1,1,1,1
17102449,15739,17500,2,1,2,2
191018905,21437,87500,1,1,1,1
17108135,21437,62500,1,1,0,1
17101275,21437,-1,1,1,1,0
17111482,21437,62500,1,1,1,1
17145966,3189,225000,2,1,0,2
17146337,3189,125000,2,1,1,1
17124637,3189,125000,1,1,0,1
17120993,3189,87500,1,1,1,1
191050915,3189,125000,2,1,1,1
17139239,9528,62500,1,1,0,1
17100868,3189,175000,2,1,0,2
192007477,5720,30000,1,1,0,1
17147562,21437,175000,2,1,2,2
17106132,18634,175000,2,1,1,0
17120335,13680,42500,2,1,0,0
191003178,13680,42500,2,1,0,0
191005386,13680,62500,1,1,0,1
17117590,13680,62500,1,1,0,1
192003763,13680,125000,2,1,1,2
191035293,13680,225000,2,1,1,2
191008476,2871,62500,1,1,1,1
191000495,2871,87500,1,1,0,1
17113964,2871,125000,1,1,1,1
17126042,34606,125000,2,1,1,1
191027724,14627,125000,3,1,1,2
191012146,4061,175000,2,1,2,2
17139523,4061,-1,1,1,0,1
191037691,4061,250000,1,1,0,1
191045203,26952,175000,3,1,1,2
17136020,30381,125000,1,1,2,0
17149666,7634,125000,1,1,1,1
17103587,16857,-1,1,1,1,0
17112795,17002,17500,1,1,1,1
17127622,5792,225000,2,1,2,1
