trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
13502.0,5980.0,41,3016,740.0,False,social,7964,16438,20.0,SHARED2FREE,1687.0,2
13503.0,5990.0,41,3016,740.0,False,Home,63106,7964,20.0,DRIVEALONEFREE,1687.0,3
14089.0,6010.0,42,493,750.0,True,work,3190,29881,7.0,WALK_LOC,1761.0,1
14093.0,6050.0,42,493,750.0,False,eatout,28618,3190,18.0,WALK,1761.0,1
14094.0,6060.0,42,493,750.0,False,Home,29881,28618,21.0,WALK_LOC,1761.0,2
14417.0,6090.0,43,493,760.0,True,work,19501,29881,7.0,WALK_LOC,1802.0,1
14421.0,6130.0,43,493,760.0,False,Home,29881,19501,17.0,WALK_LOC,1802.0,1
14633.0,6170.0,44,2781,770.0,True,othmaint,33550,13404,13.0,WALK_LOC,1829.0,1
14634.0,6180.0,44,2781,770.0,True,othdiscr,27431,33550,14.0,WALK_LOC,1829.0,2
14637.0,6210.0,44,2781,770.0,False,Home,13404,27431,15.0,WALK,1829.0,1
15729.0,6330.0,47,2018,790.0,True,work,6836,16073,9.0,WALK,1966.0,1
15733.0,6370.0,47,2018,790.0,False,Home,16073,6836,17.0,WALK,1966.0,1
15993.0,6410.0,48,2018,800.0,True,school,30594,16073,7.0,WALK,1999.0,1
15997.0,6450.0,48,2018,800.0,False,Home,16073,30594,16.0,WALK,1999.0,1
16297.0,6490.0,49,2845,810.0,True,othmaint,20584,29135,14.0,DRIVEALONEFREE,2037.0,1
16301.0,6530.0,49,2845,810.0,False,Home,29135,20584,15.0,DRIVEALONEFREE,2037.0,1
16337.0,6570.0,49,2845,820.0,True,shopping,9782,29135,16.0,WALK,2042.0,1
16341.0,6610.0,49,2845,820.0,False,Home,29135,9782,16.0,WALK,2042.0,1
17585.0,6890.0,53,2086,860.0,True,othdiscr,27199,24298,8.0,WALK,2198.0,1
17589.0,6930.0,53,2086,860.0,False,Home,24298,27199,8.0,WALK,2198.0,1
17593.0,6970.0,53,2086,870.0,True,othdiscr,27199,24298,11.0,WALK,2199.0,1
17597.0,7010.0,53,2086,870.0,False,Home,24298,27199,11.0,WALK,2199.0,1
17649.0,7050.0,53,2086,880.0,True,shopping,13669,24298,14.0,WALK,2206.0,1
17653.0,7090.0,53,2086,880.0,False,Home,24298,13669,15.0,WALK,2206.0,1
17601.0,7130.0,53,2086,890.0,True,othdiscr,27199,24298,20.0,WALK,2200.0,1
17605.0,7170.0,53,2086,890.0,False,Home,24298,27199,21.0,WALK,2200.0,1
18025.0,7210.0,54,2086,900.0,True,work,4159,24298,6.0,BIKE,2253.0,1
18029.0,7250.0,54,2086,900.0,False,othmaint,11596,4159,16.0,BIKE,2253.0,1
18030.0,7260.0,54,2086,900.0,False,Home,24298,11596,19.0,BIKE,2253.0,2
18353.0,7290.0,55,388,910.0,True,work,32067,3189,8.0,WALK_LOC,2294.0,1
18357.0,7330.0,55,388,910.0,False,Home,3189,32067,16.0,WALK_LOC,2294.0,1
18961.0,7370.0,57,508,920.0,True,shopping,14587,20407,12.0,SHARED2FREE,2370.0,1
18965.0,7410.0,57,508,920.0,False,Home,20407,14587,14.0,SHARED2FREE,2370.0,1
18769.0,7450.0,57,508,930.0,True,escort,19631,20407,15.0,SHARED2FREE,2346.0,1
18773.0,7490.0,57,508,930.0,False,Home,20407,19631,16.0,SHARED3FREE,2346.0,1
19337.0,7530.0,58,508,940.0,True,work,740,20407,7.0,DRIVEALONEFREE,2417.0,1
19341.0,7570.0,58,508,940.0,False,Home,20407,740,16.0,DRIVEALONEFREE,2417.0,1
19945.0,7610.0,60,508,950.0,True,shopping,14587,20407,12.0,SHARED2FREE,2493.0,1
19949.0,7650.0,60,508,950.0,False,Home,20407,14587,14.0,SHARED2FREE,2493.0,1
19753.0,7690.0,60,508,960.0,True,escort,19631,20407,15.0,SHARED2FREE,2469.0,1
19757.0,7730.0,60,508,960.0,False,Home,20407,19631,16.0,SHARED3FREE,2469.0,1
20209.0,7770.0,61,2484,970.0,True,eatout,21668,21671,13.0,WALK,2526.0,1
20210.0,7780.0,61,2484,970.0,True,othdiscr,18349,21668,13.0,WALK_LOC,2526.0,2
20213.0,7810.0,61,2484,970.0,False,Home,21671,18349,14.0,WALK,2526.0,1
20321.0,7850.0,61,2484,980.0,True,othmaint,3367,21671,15.0,WALK,2540.0,1
20322.0,7860.0,61,2484,980.0,True,work,3419,3367,16.0,WALK,2540.0,2
20323.0,7870.0,61,2484,980.0,True,work,32318,3419,18.0,TNC,2540.0,3
20325.0,7890.0,61,2484,980.0,False,Home,21671,32318,20.0,WALK_LOC,2540.0,1
20649.0,7930.0,62,2820,990.0,True,work,9683,35782,7.0,SHARED2FREE,2581.0,1
20653.0,7970.0,62,2820,990.0,False,othmaint,34887,9683,16.0,DRIVEALONEFREE,2581.0,1
20654.0,7980.0,62,2820,990.0,False,shopping,9652,34887,18.0,DRIVEALONEFREE,2581.0,2
20655.0,7990.0,62,2820,990.0,False,Home,35782,9652,18.0,DRIVEALONEFREE,2581.0,3
21193.0,8170.0,64,371,1020.0,True,othdiscr,14957,22704,8.0,DRIVEALONEFREE,2649.0,1
21197.0,8210.0,64,371,1020.0,False,Home,22704,14957,9.0,DRIVEALONEFREE,2649.0,1
21201.0,8250.0,64,371,1030.0,True,othdiscr,5630,22704,15.0,WALK,2650.0,1
21205.0,8290.0,64,371,1030.0,False,Home,22704,5630,15.0,WALK,2650.0,1
21633.0,8330.0,65,2728,1040.0,True,work,3389,21593,5.0,WALK_LOC,2704.0,1
21637.0,8370.0,65,2728,1040.0,False,othmaint,3389,3389,15.0,WALK,2704.0,1
21638.0,8380.0,65,2728,1040.0,False,work,14140,3389,15.0,WALK,2704.0,2
21639.0,8390.0,65,2728,1040.0,False,Home,21593,14140,16.0,WALK_LOC,2704.0,3
21873.0,8410.0,66,2728,1050.0,True,othmaint,13112,21593,8.0,DRIVEALONEFREE,2734.0,1
21877.0,8450.0,66,2728,1050.0,False,Home,21593,13112,9.0,DRIVEALONEFREE,2734.0,1
21913.0,8490.0,66,2728,1060.0,True,shopping,15128,21593,16.0,DRIVEALONEFREE,2739.0,1
21917.0,8530.0,66,2728,1060.0,False,Home,21593,15128,17.0,DRIVEALONEFREE,2739.0,1
22225.0,8650.0,67,1392,1080.0,True,univ,33049,21088,16.0,DRIVEALONEFREE,2778.0,1
22229.0,8690.0,67,1392,1080.0,False,shopping,28780,33049,20.0,DRIVEALONEFREE,2778.0,1
22230.0,8700.0,67,1392,1080.0,False,Home,21088,28780,21.0,DRIVEALONEFREE,2778.0,2
23929.0,9050.0,72,1923,1130.0,True,work,33092,20601,6.0,WALK_LOC,2991.0,1
23933.0,9090.0,72,1923,1130.0,False,Home,20601,33092,16.0,WALK_LOC,2991.0,1
24257.0,9130.0,73,1923,1140.0,True,work,6680,20601,6.0,DRIVEALONEFREE,3032.0,1
24261.0,9170.0,73,1923,1140.0,False,Home,20601,6680,16.0,DRIVEALONEFREE,3032.0,1
25329.0,9610.0,77,65,1200.0,True,escort,432,9778,8.0,SHARED3FREE,3166.0,1
25333.0,9650.0,77,65,1200.0,False,Home,9778,432,8.0,DRIVEALONEFREE,3166.0,1
25337.0,9690.0,77,65,1210.0,True,escort,432,9778,14.0,DRIVEALONEFREE,3167.0,1
25341.0,9730.0,77,65,1210.0,False,Home,9778,432,14.0,SHARED3FREE,3167.0,1
25481.0,9770.0,77,65,1220.0,True,othmaint,9336,9778,15.0,SHARED2FREE,3185.0,1
25485.0,9810.0,77,65,1220.0,False,Home,9778,9336,17.0,SHARED2FREE,3185.0,1
25657.0,9850.0,78,65,1230.0,True,escort,844,9778,7.0,SHARED2FREE,3207.0,1
25661.0,9890.0,78,65,1230.0,False,Home,9778,844,7.0,SHARED2FREE,3207.0,1
25897.0,9930.0,78,65,1240.0,True,work,12926,9778,7.0,WALK_LOC,3237.0,1
25901.0,9970.0,78,65,1240.0,False,Home,9778,12926,16.0,WALK_LR,3237.0,1
25785.0,10010.0,78,65,1250.0,True,othdiscr,20239,9778,19.0,WALK,3223.0,1
25789.0,10050.0,78,65,1250.0,False,Home,9778,20239,20.0,WALK,3223.0,1
26161.0,10090.0,79,65,1260.0,True,school,25914,9778,7.0,SHARED3FREE,3270.0,1
26165.0,10130.0,79,65,1260.0,False,Home,9778,25914,14.0,WALK_LOC,3270.0,1
26137.0,10170.0,79,65,1270.0,True,othmaint,9336,9778,15.0,SHARED2FREE,3267.0,1
26141.0,10210.0,79,65,1270.0,False,Home,9778,9336,17.0,SHARED2FREE,3267.0,1
26489.0,10250.0,80,65,1280.0,True,school,33553,9778,8.0,SHARED3FREE,3311.0,1
26493.0,10290.0,80,65,1280.0,False,Home,9778,33553,14.0,SHARED3FREE,3311.0,1
26817.0,10330.0,81,65,1290.0,True,school,33553,9778,8.0,SHARED3FREE,3352.0,1
26821.0,10370.0,81,65,1290.0,False,Home,9778,33553,14.0,SHARED3FREE,3352.0,1
27097.0,10410.0,82,3089,1300.0,True,othdiscr,28359,24538,8.0,WALK,3387.0,1
27101.0,10450.0,82,3089,1300.0,False,Home,24538,28359,8.0,WALK,3387.0,1
27161.0,10490.0,82,3089,1310.0,True,shopping,23275,24538,9.0,BIKE,3395.0,1
27165.0,10530.0,82,3089,1310.0,False,shopping,10331,23275,10.0,BIKE,3395.0,1
27166.0,10540.0,82,3089,1310.0,False,Home,24538,10331,10.0,BIKE,3395.0,2
27121.0,10570.0,82,3089,1320.0,True,othmaint,30958,24538,13.0,WALK,3390.0,1
27125.0,10610.0,82,3089,1320.0,False,Home,24538,30958,14.0,WALK,3390.0,1
27817.0,10650.0,84,384,1330.0,True,othmaint,33302,21437,10.0,DRIVEALONEFREE,3477.0,1
27818.0,10660.0,84,384,1330.0,True,shopping,21433,33302,11.0,DRIVEALONEFREE,3477.0,2
27821.0,10690.0,84,384,1330.0,False,Home,21437,21433,11.0,DRIVEALONEFREE,3477.0,1
27753.0,10730.0,84,384,1340.0,True,othmaint,25046,21437,12.0,DRIVEALONEFREE,3469.0,1
27754.0,10740.0,84,384,1340.0,True,othdiscr,5378,25046,13.0,DRIVEALONEFREE,3469.0,2
27757.0,10770.0,84,384,1340.0,False,Home,21437,5378,16.0,DRIVEALONEFREE,3469.0,1
28193.0,10810.0,85,3065,1350.0,True,work,26814,10954,6.0,WALK_LOC,3524.0,1
28197.0,10850.0,85,3065,1350.0,False,Home,10954,26814,15.0,WALK_LOC,3524.0,1
28473.0,10970.0,86,1226,1370.0,True,shopping,4499,12055,19.0,SHARED2FREE,3559.0,1
28477.0,11010.0,86,1226,1370.0,False,Home,12055,4499,20.0,SHARED2FREE,3559.0,1
28849.0,11050.0,87,1226,1380.0,True,work,1633,12055,10.0,WALK,3606.0,1
28853.0,11090.0,87,1226,1380.0,False,Home,12055,1633,19.0,WALK,3606.0,1
28761.0,11130.0,87,1226,1390.0,True,othmaint,4499,12055,19.0,SHARED2FREE,3595.0,1
28765.0,11170.0,87,1226,1390.0,False,Home,12055,4499,20.0,SHARED2FREE,3595.0,1
29129.0,11210.0,88,2475,1400.0,True,shopping,6373,10692,13.0,DRIVEALONEFREE,3641.0,1
29133.0,11250.0,88,2475,1400.0,False,othmaint,20917,6373,14.0,DRIVEALONEFREE,3641.0,1
29134.0,11260.0,88,2475,1400.0,False,shopping,4831,20917,14.0,DRIVEALONEFREE,3641.0,2
29135.0,11270.0,88,2475,1400.0,False,Home,10692,4831,14.0,DRIVEALONEFREE,3641.0,3
29505.0,11290.0,89,2266,1410.0,True,escort,7168,20955,7.0,SHARED2FREE,3688.0,1
29506.0,11300.0,89,2266,1410.0,True,work,5159,7168,7.0,DRIVEALONEFREE,3688.0,2
29509.0,11330.0,89,2266,1410.0,False,Home,20955,5159,17.0,DRIVEALONEFREE,3688.0,1
29769.0,11370.0,90,2266,1420.0,True,school,24504,20955,7.0,SHARED2FREE,3721.0,1
29773.0,11410.0,90,2266,1420.0,False,othdiscr,913,24504,17.0,WALK,3721.0,1
29774.0,11420.0,90,2266,1420.0,False,Home,20955,20042,17.0,WALK,3721.0,2
30113.0,11450.0,91,2266,1430.0,True,shopping,21038,20955,10.0,SHARED2FREE,3764.0,1
30117.0,11490.0,91,2266,1430.0,False,Home,20955,21038,11.0,SHARED2FREE,3764.0,1
30489.0,11610.0,92,246,1450.0,True,work,26058,58252,5.0,DRIVEALONEFREE,3811.0,1
30493.0,11650.0,92,246,1450.0,False,Home,58252,26058,15.0,DRIVEALONEFREE,3811.0,1
30985.0,11770.0,94,2233,1470.0,True,shopping,56031,59234,8.0,SHARED3FREE,3873.0,1
30989.0,11810.0,94,2233,1470.0,False,Home,59234,56031,9.0,SHARED3FREE,3873.0,1
32081.0,12010.0,97,2233,1500.0,True,shopping,56031,59234,8.0,SHARED3FREE,4010.0,1
32085.0,12050.0,97,2233,1500.0,False,Home,59234,56031,9.0,SHARED3FREE,4010.0,1
32369.0,12090.0,98,140,1510.0,True,othmaint,17765,21893,11.0,DRIVEALONEFREE,4046.0,1
32373.0,12130.0,98,140,1510.0,False,Home,21893,17765,14.0,DRIVEALONEFREE,4046.0,1
32673.0,12250.0,99,2139,1530.0,True,othdiscr,18014,29642,11.0,DRIVEALONEFREE,4084.0,1
32677.0,12290.0,99,2139,1530.0,False,eatout,19629,18014,14.0,DRIVEALONEFREE,4084.0,1
32678.0,12300.0,99,2139,1530.0,False,Home,29642,19629,14.0,DRIVEALONEFREE,4084.0,2
32545.0,12330.0,99,2139,1540.0,True,escort,9529,29642,15.0,SHARED2FREE,4068.0,1
32549.0,12370.0,99,2139,1540.0,False,Home,29642,9529,16.0,SHARED2FREE,4068.0,1
33113.0,12410.0,100,2139,1550.0,True,work,21009,29642,9.0,SHARED2FREE,4139.0,1
