household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers,joint_tour_frequency
659,47716,-1,1,1,1,0,0_tours
661,38159,125000,2,1,3,0,0_tours
662,37749,175000,2,1,4,2,0_tours
663,39746,-1,3,1,3,2,0_tours
664,54864,87500,4,1,2,1,0_tours
665,44003,125000,2,1,2,0,0_tours
666,53864,62500,5,1,2,4,0_tours
667,51899,87500,1,1,1,1,0_tours
668,53723,87500,1,1,1,1,0_tours
669,49785,62500,2,1,1,2,0_tours
670,48628,125000,2,1,2,1,0_tours
671,50684,87500,3,1,1,2,0_tours
672,42777,42500,2,1,2,2,0_tours
673,47673,87500,4,1,2,0,0_tours
674,37161,62500,4,1,2,1,1_Disc
675,54779,125000,3,1,2,1,0_tours
676,48213,17500,1,1,1,0,0_tours
677,46588,62500,1,1,1,0,0_tours
678,39735,62500,2,1,2,1,0_tours
679,37489,87500,2,1,5,0,0_tours
680,36580,125000,2,1,2,2,0_tours
681,46062,250000,4,1,3,2,0_tours
682,40711,175000,2,1,2,1,0_tours
683,47972,175000,3,1,3,2,0_tours
684,36866,42500,1,1,1,1,0_tours
685,51083,87500,1,1,1,1,0_tours
686,42328,87500,2,1,2,1,0_tours
687,48213,42500,1,1,1,1,0_tours
688,41965,87500,1,1,1,1,0_tours
689,52888,42500,2,1,1,1,0_tours
690,52545,175000,2,1,3,2,0_tours
691,16000,17500,1,1,1,1,0_tours
692,36911,-1,6,1,2,3,0_tours
693,36918,125000,2,1,2,1,0_tours
694,42543,87500,2,1,2,0,0_tours
695,53746,87500,2,1,3,2,0_tours
696,52474,17500,1,1,1,0,0_tours
697,42533,62500,2,1,1,0,0_tours
698,52647,17500,1,1,1,0,0_tours
699,43906,42500,1,1,2,1,0_tours
700,50613,42500,2,1,1,2,0_tours
701,49175,-1,3,1,2,0,0_tours
702,41395,62500,3,1,4,3,0_tours
703,49852,-1,2,1,2,2,0_tours
704,62997,125000,2,1,1,2,0_tours
705,38057,250000,2,1,3,1,0_tours
706,42592,225000,2,1,4,2,0_tours
707,54590,175000,3,1,2,1,0_tours
708,46811,125000,2,1,3,2,0_tours
709,53145,62500,3,1,2,2,0_tours
710,47722,125000,4,1,5,2,0_tours
711,36840,42500,2,1,1,0,0_tours
712,38591,87500,3,1,1,1,0_tours
713,50506,42500,2,1,2,0,0_tours
714,49462,5000,1,1,2,0,0_tours
715,46967,62500,3,1,2,2,0_tours
716,52474,5000,1,1,0,0,0_tours
717,40600,-1,1,1,1,1,0_tours
718,50117,62500,8,1,2,2,0_tours
719,50674,-1,2,1,2,1,0_tours
720,37465,175000,3,1,2,2,0_tours
721,41468,30000,3,1,1,0,0_tours
722,53271,30000,5,1,0,3,0_tours
723,48944,62500,1,1,1,0,0_tours
724,42079,225000,4,1,2,2,0_tours
725,46601,17500,1,1,1,0,0_tours
726,53942,125000,2,1,4,0,0_tours
727,41344,17500,2,1,1,1,0_tours
728,46898,87500,3,1,1,1,0_tours
729,43614,-1,2,1,2,0,0_tours
730,39392,42500,2,1,2,0,0_tours
731,37743,125000,2,1,2,2,0_tours
732,37743,175000,2,1,1,1,0_tours
733,50711,17500,1,1,1,1,0_tours
734,49446,62500,1,1,1,1,0_tours
735,49395,225000,5,1,2,2,0_tours
736,36476,42500,1,1,1,1,0_tours
737,48694,42500,2,1,1,1,0_tours
738,38479,-1,2,1,2,0,0_tours
739,37090,225000,2,1,5,2,0_tours
740,52773,-1,4,1,1,2,0_tours
742,49995,42500,7,1,2,1,0_tours
743,47909,87500,1,1,1,1,0_tours
744,37208,125000,2,1,1,2,0_tours
745,41477,42500,1,1,1,1,0_tours
746,43036,42500,3,1,0,1,0_tours
747,36655,125000,3,1,2,2,0_tours
748,36667,125000,5,1,2,1,0_tours
749,36371,42500,1,1,1,0,0_tours
750,52800,42500,2,1,2,1,0_tours
751,47842,62500,3,1,2,2,0_tours
752,49467,125000,2,1,2,2,0_tours
753,51351,-1,4,1,4,2,0_tours
754,35852,87500,2,1,2,2,0_tours
755,45970,175000,3,1,3,3,0_tours
756,50008,125000,4,1,4,3,0_tours
757,49738,87500,2,1,1,1,0_tours
758,37809,250000,4,1,2,1,0_tours
759,44012,125000,4,1,2,2,0_tours
760,45128,87500,2,1,1,2,0_tours
761,48582,30000,1,1,1,0,0_tours
762,50674,-1,2,1,2,0,0_tours
763,54767,125000,4,1,3,1,0_tours
764,40576,5000,6,1,0,1,1_Shop
765,39155,125000,2,1,2,0,0_tours
766,36893,30000,2,1,2,2,0_tours
767,41503,250000,2,1,3,0,0_tours
768,45958,62500,1,1,2,0,0_tours
769,50312,125000,2,1,3,1,0_tours
770,41434,175000,2,1,2,1,0_tours
771,41449,87500,2,1,2,2,0_tours
772,50803,62500,2,1,1,1,0_tours
773,52540,225000,1,1,2,1,0_tours
774,54335,87500,2,1,4,2,0_tours
775,39648,175000,2,1,2,0,0_tours
776,39199,87500,1,1,1,1,0_tours
777,43885,62500,4,1,2,3,0_tours
778,50907,62500,4,1,2,2,0_tours
779,44388,30000,1,1,1,1,0_tours
780,46329,17500,1,1,1,1,0_tours
781,53174,62500,2,1,3,2,0_tours
782,38567,87500,2,1,2,0,0_tours
783,42002,125000,2,1,2,2,0_tours
784,37196,-1,2,1,2,2,0_tours
785,52402,17500,3,1,2,2,0_tours
786,46571,17500,3,1,1,2,0_tours
787,47856,87500,1,1,1,1,0_tours
788,51946,17500,2,1,0,1,0_tours
789,52937,30000,1,1,1,1,0_tours
790,47613,87500,1,1,1,1,0_tours
791,48576,17500,3,1,2,1,0_tours
792,12656,175000,1,1,1,1,0_tours
793,12656,-1,2,1,1,1,0_tours
794,12656,125000,1,1,1,1,0_tours
795,36766,-1,4,1,2,1,0_tours
796,51516,125000,5,1,2,2,0_tours
797,54115,250000,2,1,2,2,0_tours
798,42024,87500,2,1,2,1,0_tours
799,41777,175000,2,1,2,2,0_tours
800,41189,62500,2,1,2,2,0_tours
801,50729,62500,1,1,1,1,0_tours
802,45565,-1,2,1,1,1,0_tours
803,49468,87500,2,1,3,1,0_tours
804,53844,62500,1,1,1,0,0_tours
805,42282,62500,2,1,2,1,0_tours
806,38356,125000,2,1,4,1,0_tours
807,38245,125000,2,1,1,0,0_tours
808,36284,87500,1,1,0,1,0_tours
809,36384,87500,2,1,2,2,0_tours
810,43838,125000,1,1,1,1,0_tours
811,44893,42500,2,1,2,2,0_tours
812,49206,42500,1,1,2,1,0_tours
813,50631,87500,4,1,3,3,0_tours
814,38041,17500,1,1,1,0,0_tours
815,36580,62500,4,1,3,1,0_tours
816,46920,125000,1,1,3,0,0_tours
817,42917,-1,2,1,2,2,0_tours
818,51865,87500,3,1,2,2,0_tours
819,36820,87500,1,1,1,1,0_tours
820,38232,17500,1,1,1,0,0_tours
821,47511,62500,1,1,2,1,0_tours
822,38037,87500,2,1,2,1,0_tours
823,37924,62500,1,1,1,1,0_tours
824,54730,62500,2,1,2,2,0_tours
825,43801,-1,2,1,1,2,0_tours
826,54730,62500,1,1,1,1,0_tours
827,54387,125000,2,1,2,2,0_tours
828,41593,-1,1,1,1,0,0_tours
829,40259,175000,2,1,3,1,0_tours
830,43368,87500,4,1,2,2,1_Disc
831,35989,62500,2,1,1,1,0_tours
832,44639,125000,2,1,2,0,0_tours
833,43992,42500,1,1,1,0,0_tours
834,49552,125000,2,1,2,2,0_tours
835,49547,17500,1,1,0,1,0_tours
836,46418,42500,2,1,2,1,0_tours
837,31373,42500,4,1,2,2,0_tours
838,37564,125000,2,1,2,0,0_tours
839,36680,87500,3,1,2,2,0_tours
840,46981,125000,1,1,1,1,0_tours
841,51516,125000,5,1,2,2,0_tours
842,51944,62500,2,1,2,1,0_tours
843,40490,125000,3,1,3,3,0_tours
844,42402,-1,2,1,2,0,0_tours
845,41310,42500,2,1,1,1,0_tours
846,45553,175000,1,1,2,0,0_tours
847,43629,-1,3,1,2,1,0_tours
848,41964,62500,1,1,2,0,0_tours
849,51206,175000,3,1,3,3,0_tours
850,40281,175000,2,1,1,0,0_tours
851,48530,-1,2,1,3,0,0_tours
852,43277,125000,1,1,1,1,0_tours
853,50147,62500,5,1,2,2,0_tours
854,52494,17500,1,1,0,0,0_tours
855,54535,125000,2,1,7,2,0_tours
856,48146,-1,2,1,2,0,0_tours
857,40415,125000,3,1,2,2,0_tours
858,41261,30000,1,1,1,1,0_tours
859,41261,42500,1,1,1,1,0_tours
860,41370,87500,1,1,1,1,0_tours
861,42400,62500,2,1,1,2,0_tours
862,48259,42500,2,1,1,0,0_tours
863,45304,30000,1,1,1,0,0_tours
864,40691,125000,4,1,2,2,0_tours
865,42331,62500,2,1,1,1,0_tours
866,45142,125000,2,1,2,2,0_tours
867,40837,62500,2,1,3,1,0_tours
868,52344,-1,2,1,0,0,0_tours
869,48788,87500,5,1,1,1,2_MD
870,47076,87500,6,1,3,2,0_tours
871,51943,42500,1,1,1,0,0_tours
872,41583,17500,2,1,0,0,0_tours
873,41583,5000,2,1,0,0,0_tours
874,41302,125000,2,1,2,0,0_tours
875,53230,87500,3,1,2,1,0_tours
876,47268,62500,2,1,2,2,0_tours
877,48412,87500,1,1,2,1,0_tours
878,51878,17500,2,1,1,1,0_tours
879,51433,62500,4,1,2,2,0_tours
880,36857,42500,1,1,1,1,0_tours
881,39507,62500,2,1,1,2,0_tours
882,44026,17500,1,1,1,1,0_tours
883,40530,125000,1,1,1,1,0_tours
884,51026,62500,2,1,2,2,0_tours
885,51362,125000,3,1,3,2,0_tours
886,36819,175000,2,1,1,2,0_tours
887,36819,62500,1,1,1,1,0_tours
888,38948,125000,3,1,5,1,0_tours
889,37835,42500,1,1,1,1,0_tours
890,38773,62500,1,1,1,1,0_tours
891,54821,30000,2,1,1,2,0_tours
892,40571,87500,2,1,1,1,0_tours
893,46978,125000,4,1,2,1,0_tours
894,37757,125000,3,1,1,1,0_tours
895,51528,-1,2,1,4,1,0_tours
896,54183,42500,2,1,1,0,0_tours
897,40887,125000,4,1,3,2,0_tours
898,40100,42500,2,1,2,1,0_tours
899,39279,175000,2,1,3,0,0_tours
900,40775,87500,4,1,2,3,0_tours
901,53619,87500,2,1,2,2,0_tours
902,49769,62500,1,1,1,1,0_tours
903,52108,225000,2,1,4,1,0_tours
904,49786,-1,1,1,0,0,0_tours
905,41624,87500,3,1,3,2,0_tours
906,35922,42500,2,1,3,2,0_tours
907,42261,125000,2,1,2,0,0_tours
908,46597,17500,1,1,0,0,0_tours
909,41999,250000,2,1,2,2,0_tours
910,43820,87500,3,1,4,0,0_tours
911,36016,17500,1,1,2,0,0_tours
912,37748,125000,2,1,4,2,0_tours
913,39015,62500,1,1,1,1,0_tours
915,40699,42500,1,1,1,1,0_tours
916,42311,-1,1,1,1,1,0_tours
917,46939,225000,2,1,2,0,0_tours
918,46836,87500,3,1,2,2,0_tours
919,41624,17500,2,1,2,0,0_tours
920,49385,125000,7,1,3,1,0_tours
921,17914,87500,2,1,1,1,0_tours
922,6275,125000,2,1,2,2,0_tours
923,22736,62500,3,1,1,2,0_tours
924,31232,225000,2,1,2,1,0_tours
925,17115,62500,1,1,1,1,0_tours
926,10824,62500,3,1,0,1,0_tours
927,10824,175000,2,1,1,2,0_tours
928,10824,30000,1,1,1,1,0_tours
929,7977,87500,3,1,1,2,0_tours
930,15433,62500,1,1,1,1,0_tours
931,25627,30000,1,1,0,0,0_tours
932,25627,62500,2,1,1,2,0_tours
933,33588,30000,1,1,1,1,0_tours
934,13940,42500,1,1,1,0,0_tours
935,29881,225000,2,1,1,2,0_tours
936,29919,-1,2,1,2,0,0_tours
937,11352,30000,1,1,1,0,0_tours
938,11352,87500,1,1,1,1,0_tours
939,27797,87500,1,1,3,1,0_tours
940,3185,87500,1,1,1,1,0_tours
941,61771,5000,1,1,1,0,0_tours
942,16188,125000,1,1,1,1,0_tours
943,793,125000,2,1,1,2,0_tours
944,23976,30000,1,1,2,0,0_tours
945,19009,62500,2,1,1,2,0_tours
946,7743,125000,1,1,1,1,0_tours
947,25858,175000,2,1,2,2,0_tours
948,29189,125000,1,1,1,1,0_tours
949,22421,87500,4,1,2,2,0_tours
950,28044,225000,1,1,2,1,0_tours
951,18086,42500,1,1,1,1,0_tours
952,12624,17500,1,1,1,0,0_tours
953,31750,225000,1,1,1,1,0_tours
954,27163,225000,2,1,1,2,0_tours
955,25242,225000,4,1,2,2,0_tours
956,16188,62500,1,1,1,1,0_tours
957,20955,62500,1,1,1,1,0_tours
958,58609,125000,2,1,1,2,0_tours
959,25941,175000,4,1,2,2,0_tours
960,7963,125000,1,1,1,1,0_tours
961,33301,62500,1,1,1,1,0_tours
962,33301,-1,1,1,1,1,0_tours
963,33301,62500,1,1,1,1,0_tours
964,13710,225000,3,1,2,2,0_tours
965,31711,125000,1,1,1,1,0_tours
966,24536,62500,1,1,1,1,0_tours
967,20377,42500,2,1,3,1,0_tours
968,412,125000,2,1,1,1,0_tours
969,15136,17500,1,1,0,0,0_tours
970,27205,62500,1,1,0,1,0_tours
971,28032,250000,3,1,2,2,0_tours
972,34349,175000,2,1,1,2,0_tours
973,23509,175000,2,1,2,2,0_tours
974,14656,5000,1,1,1,1,0_tours
975,14656,42500,1,1,1,0,0_tours
976,14656,30000,1,1,1,1,0_tours
977,14656,62500,4,1,1,2,0_tours
978,14656,87500,4,1,2,2,0_tours
980,16468,125000,4,1,2,1,0_tours
981,437,125000,3,1,2,2,0_tours
982,16690,125000,3,1,2,2,0_tours
983,16716,17500,1,1,0,1,0_tours
984,19884,125000,1,1,1,1,0_tours
986,28882,125000,2,1,1,2,0_tours
987,5166,62500,2,1,1,1,0_tours
988,26119,87500,2,1,2,2,0_tours
989,13172,62500,1,1,0,0,0_tours
990,25857,17500,1,1,1,0,0_tours
991,6314,250000,1,1,1,1,0_tours
992,8600,87500,1,1,1,1,0_tours
993,26753,87500,1,1,1,1,0_tours
994,20606,175000,3,1,1,2,0_tours
995,16857,42500,2,1,1,1,0_tours
996,34342,42500,1,1,0,1,0_tours
997,25618,42500,1,1,1,1,0_tours
998,25618,17500,1,1,0,1,0_tours
999,15680,175000,1,1,1,1,0_tours
1000,20942,62500,2,1,1,2,0_tours
1001,16192,42500,1,1,1,1,0_tours
1002,15989,42500,1,1,0,1,0_tours
1003,3865,-1,1,1,0,0,0_tours
1004,23673,17500,1,1,0,1,0_tours
1005,13171,125000,2,1,2,2,0_tours
1006,14680,250000,5,1,2,2,0_tours
1007,3109,125000,2,1,5,2,0_tours
1008,614,87500,2,1,2,1,0_tours
1009,29166,125000,2,1,2,2,0_tours
1010,59703,62500,1,1,1,1,0_tours
1011,13571,125000,2,1,2,0,0_tours
1012,22124,175000,3,1,2,2,0_tours
1013,23729,-1,1,1,1,0,0_tours
1014,33663,125000,2,1,2,0,0_tours
1015,27345,87500,2,1,2,0,0_tours
1016,6604,5000,1,1,0,0,0_tours
1017,28578,175000,2,1,1,2,0_tours
1018,28578,225000,2,1,1,2,0_tours
1019,16429,87500,1,1,1,1,0_tours
1020,28035,250000,2,1,2,1,0_tours
1021,1235,175000,3,1,3,1,0_tours
1022,13114,-1,2,1,1,2,0_tours
1023,13114,175000,2,1,1,1,0_tours
1024,60075,87500,2,1,3,0,0_tours
1025,12907,125000,1,1,0,1,0_tours
1026,12907,42500,2,1,1,2,0_tours
1027,12907,17500,1,1,0,1,0_tours
1028,7107,17500,1,1,1,0,0_tours
1029,20407,42500,1,1,1,1,0_tours
1030,18634,250000,1,1,1,1,0_tours
1031,18633,175000,2,1,0,2,0_tours
1032,20035,-1,1,1,1,1,0_tours
1033,20463,175000,2,1,1,2,0_tours
1034,20463,-1,2,1,1,2,0_tours
1035,3608,-1,1,1,0,0,0_tours
1036,3608,87500,1,1,0,1,0_tours
1037,25292,250000,1,1,1,1,0_tours
1038,18632,17500,1,1,0,1,0_tours
1039,13870,30000,2,1,2,0,0_tours
1040,29651,125000,3,1,1,2,0_tours
1041,29651,225000,2,1,0,2,0_tours
1042,21007,125000,1,1,1,1,0_tours
1043,9529,-1,2,1,0,1,0_tours
1044,9529,225000,1,1,0,1,0_tours
1045,14944,42500,1,1,0,1,0_tours
1046,14944,5000,1,1,0,1,0_tours
1047,14944,62500,2,1,0,2,0_tours
1048,14944,17500,1,1,0,0,0_tours
1049,14944,30000,1,1,0,0,0_tours
1050,14944,42500,1,1,0,1,0_tours
1051,14944,17500,1,1,0,0,0_tours
1052,30397,30000,1,1,1,1,0_tours
1053,20462,175000,2,1,2,2,0_tours
1054,34339,125000,2,1,1,2,0_tours
1055,58172,125000,1,1,1,1,0_tours
1056,5124,62500,4,1,1,1,0_tours
1057,24042,125000,2,1,1,2,0_tours
1058,24496,30000,1,1,0,1,0_tours
1059,64468,5000,1,1,1,1,0_tours
1060,7975,175000,2,1,1,1,0_tours
1061,17548,62500,1,1,1,1,0_tours
1062,15154,-1,1,1,1,1,0_tours
1063,15154,250000,2,1,1,2,0_tours
1064,19703,250000,1,1,2,0,0_tours
1065,29670,125000,3,1,0,2,0_tours
1066,29670,125000,3,1,2,2,0_tours
1067,23517,87500,1,1,1,1,0_tours
1068,55121,87500,4,1,2,2,0_tours
1069,35815,250000,3,1,2,2,0_tours
1070,28989,175000,1,1,1,1,0_tours
1071,30329,87500,2,1,1,2,0_tours
1072,30329,5000,1,1,1,0,0_tours
1073,30329,87500,4,1,1,1,0_tours
1074,11193,125000,4,1,2,1,0_tours
1075,16473,-1,4,1,1,2,0_tours
1076,34339,62500,2,1,2,2,0_tours
1077,29581,87500,3,1,2,2,0_tours
1078,14654,42500,1,1,0,1,0_tours
1079,19150,125000,2,1,1,2,0_tours
1080,7743,87500,2,1,2,2,0_tours
1081,4160,5000,1,1,0,0,0_tours
1082,4160,30000,1,1,0,1,0_tours
1083,27157,30000,1,1,0,0,0_tours
1084,21005,62500,2,1,1,2,0_tours
1085,21005,87500,1,1,0,1,0_tours
1086,7184,87500,3,1,2,2,0_tours
1087,58436,175000,2,1,3,2,0_tours
1088,19111,175000,2,1,1,2,0_tours
1089,21926,125000,1,1,1,1,0_tours
1090,3391,-1,1,1,0,0,0_tours
1091,3391,-1,1,1,1,1,0_tours
1092,19466,125000,1,1,1,1,0_tours
1093,19828,175000,3,1,2,2,0_tours
1094,2425,87500,2,1,1,2,0_tours
1095,55204,62500,2,1,1,2,0_tours
1096,57375,30000,2,1,2,2,0_tours
1097,21965,17500,2,1,1,0,0_tours
1098,21465,225000,2,1,1,2,0_tours
1099,21465,225000,2,1,1,2,0_tours
1100,62840,87500,2,1,2,2,0_tours
1101,10319,175000,2,1,1,1,0_tours
1102,7724,125000,2,1,1,2,0_tours
1103,7724,125000,2,1,1,2,0_tours
1104,6657,125000,1,1,0,1,0_tours
1105,17036,42500,3,1,1,1,0_tours
1106,7957,-1,3,1,1,1,0_tours
1107,14668,175000,2,1,2,2,0_tours
1108,14668,125000,2,1,2,2,0_tours
1109,21461,62500,1,1,1,1,0_tours
1110,14641,62500,1,1,0,1,0_tours
1111,30406,125000,1,1,1,0,0_tours
1112,11740,17500,2,1,1,1,0_tours
1113,13168,42500,1,1,0,1,0_tours
1114,13168,62500,1,1,1,1,0_tours
1115,11752,87500,4,1,1,1,0_tours
1116,16857,42500,2,1,1,2,0_tours
1117,3391,30000,1,1,0,0,0_tours
1118,3391,30000,1,1,0,1,0_tours
1119,3391,30000,1,1,0,1,0_tours
1120,61598,125000,3,1,4,2,0_tours
1121,27101,250000,1,1,1,1,0_tours
1122,27101,-1,2,1,1,2,0_tours
1123,27101,87500,3,1,2,2,0_tours
1124,27101,-1,1,1,1,1,0_tours
1125,27101,125000,2,1,2,2,0_tours
1126,27101,125000,2,1,2,1,0_tours
1127,27101,125000,1,1,1,1,0_tours
1128,28342,62500,1,1,0,1,0_tours
1129,13571,-1,1,1,1,1,0_tours
1130,13571,225000,2,1,2,2,0_tours
1131,13571,175000,1,1,1,1,0_tours
1132,13571,125000,2,1,2,2,0_tours
1133,13571,87500,2,1,1,2,0_tours
1134,13571,-1,1,1,1,1,0_tours
1135,13571,175000,2,1,0,1,0_tours
1136,17273,125000,4,1,1,1,0_tours
1137,1438,62500,1,1,1,0,0_tours
1138,1438,125000,2,1,2,1,0_tours
1139,24216,87500,2,1,1,2,0_tours
1140,24216,30000,3,1,1,1,0_tours
1141,32718,42500,2,1,1,1,0_tours
1142,15576,225000,4,1,2,2,0_tours
1143,23524,-1,2,1,2,2,0_tours
1144,10058,-1,2,1,1,0,0_tours
1145,21169,125000,1,1,1,0,0_tours
1146,21169,87500,2,1,1,0,0_tours
1147,21169,125000,2,1,0,0,0_tours
1148,21169,30000,1,1,1,0,0_tours
1149,10058,175000,1,1,1,0,0_tours
1150,10058,-1,1,1,1,0,0_tours
1151,15466,250000,4,1,2,2,0_tours
1152,31541,125000,2,1,2,2,0_tours
1153,31541,-1,1,1,1,1,0_tours
1154,4413,250000,2,1,2,1,0_tours
1155,16210,175000,2,1,2,2,0_tours
1156,20743,87500,2,1,3,2,0_tours
1157,6277,42500,4,1,2,2,1_Shop
1159,24265,42500,1,1,1,1,0_tours
1160,23136,125000,4,1,2,1,0_tours
1161,33265,87500,2,1,0,1,0_tours
1162,17049,5000,1,1,0,0,0_tours
1163,9782,62500,1,1,1,1,0_tours
1164,9782,30000,1,1,1,0,0_tours
1165,21975,175000,2,1,2,2,0_tours
1166,4162,17500,1,1,0,0,0_tours
1167,3402,125000,3,1,2,1,0_tours
1168,16687,87500,2,1,1,1,0_tours
1169,5085,125000,1,1,1,1,0_tours
1170,25460,87500,1,1,1,1,0_tours
1171,15492,62500,1,1,1,0,0_tours
1172,6649,125000,4,1,2,1,0_tours
1173,10694,87500,2,1,2,2,0_tours
1174,25001,42500,2,1,2,2,0_tours
1175,24474,30000,2,1,1,2,0_tours
1176,24474,-1,1,1,0,0,0_tours
1177,26015,250000,4,1,2,2,0_tours
1178,65491,125000,3,1,3,2,0_tours
1179,27208,125000,1,1,1,1,0_tours
1180,10824,5000,1,1,2,1,0_tours
1181,29672,30000,1,1,1,1,0_tours
1182,30645,175000,2,1,2,2,0_tours
1183,15688,87500,1,1,0,1,0_tours
1184,15688,125000,1,1,1,1,0_tours
1185,30959,62500,2,1,1,2,0_tours
1186,25947,125000,4,1,2,2,0_tours
1187,28807,42500,2,1,1,2,0_tours
1188,28807,62500,2,1,0,1,0_tours
1189,9232,175000,2,1,1,2,0_tours
1190,5124,62500,1,1,1,1,0_tours
1191,17453,17500,1,1,1,1,0_tours
1192,7945,5000,1,1,2,0,0_tours
1193,2593,-1,2,1,2,2,0_tours
1194,2593,-1,1,1,2,1,0_tours
1195,13171,125000,2,1,0,2,0_tours
1196,793,17500,1,1,1,0,0_tours
1197,65467,125000,8,1,2,2,0_tours
1198,22658,62500,2,1,1,1,0_tours
1199,14948,62500,1,1,1,1,0_tours
1200,14948,42500,2,1,1,2,0_tours
1201,34607,30000,2,1,2,2,0_tours
1202,22736,175000,1,1,1,1,0_tours
1203,13416,62500,1,1,1,1,0_tours
1204,56594,175000,5,1,2,1,0_tours
1205,19989,175000,3,1,2,1,0_tours
1206,16179,62500,1,1,1,1,0_tours
1207,8564,-1,2,1,3,2,0_tours
1208,55487,125000,2,1,4,2,0_tours
1209,5634,175000,4,1,2,2,0_tours
1210,33878,-1,1,1,0,1,0_tours
1211,35745,-1,3,1,2,2,0_tours
1212,11615,225000,2,1,2,2,0_tours
1213,27430,175000,4,1,2,2,1_Visit
1214,16247,87500,2,1,1,2,0_tours
1215,9798,-1,2,1,2,2,0_tours
1216,21932,17500,2,1,1,2,0_tours
1217,14633,175000,3,1,2,1,0_tours
1218,19133,175000,2,1,2,2,0_tours
1219,19389,125000,2,1,2,2,0_tours
1220,17539,42500,1,1,1,1,0_tours
1221,2409,62500,1,1,1,1,0_tours
1223,12055,125000,3,1,3,0,0_tours
1224,12055,125000,1,1,1,1,0_tours
1225,12055,225000,2,1,2,2,0_tours
1226,12055,62500,2,1,1,2,0_tours
1227,12055,125000,2,1,3,1,0_tours
1228,12055,175000,1,1,0,1,0_tours
1229,14176,125000,1,1,0,1,0_tours
1230,7704,125000,1,1,1,1,0_tours
1231,25945,62500,1,1,1,0,0_tours
1232,25945,-1,2,1,0,0,0_tours
1233,65025,17500,1,1,1,1,0_tours
1234,34099,87500,2,1,1,2,0_tours
1235,9782,62500,2,1,1,2,0_tours
1236,13168,125000,1,1,1,1,0_tours
1237,13168,125000,1,1,1,1,0_tours
1238,8261,30000,2,1,1,1,0_tours
1239,23686,125000,2,1,2,2,0_tours
1240,58868,175000,4,1,2,1,0_tours
1241,604,42500,1,1,0,1,0_tours
1242,604,62500,1,1,1,1,0_tours
1243,32532,250000,2,1,0,2,0_tours
1244,32532,225000,1,1,0,1,0_tours
1245,17144,42500,2,1,1,2,0_tours
1246,7862,62500,4,1,2,2,0_tours
1247,65756,17500,1,1,1,0,0_tours
1248,19113,62500,1,1,1,1,0_tours
1249,33519,87500,1,1,1,1,0_tours
1250,8256,225000,3,1,2,1,0_tours
1251,25864,62500,4,1,1,1,0_tours
1252,11275,62500,2,1,1,2,0_tours
1253,11275,87500,2,1,1,1,0_tours
1254,28311,250000,2,1,2,2,0_tours
1255,58166,125000,3,1,2,2,0_tours
1256,28311,125000,2,1,1,2,0_tours
1257,4369,225000,1,1,1,0,0_tours
1258,4369,42500,1,1,0,1,0_tours
1259,4369,125000,2,1,2,2,0_tours
1260,4369,87500,1,1,1,1,0_tours
1261,4369,62500,1,1,1,1,0_tours
1262,4369,62500,1,1,1,1,0_tours
1263,4369,87500,1,1,1,1,0_tours
1264,24574,125000,1,1,1,1,0_tours
1265,20942,125000,2,1,1,0,0_tours
1266,9961,42500,1,1,2,1,0_tours
1267,25867,62500,1,1,1,0,0_tours
1268,25867,42500,2,1,1,2,0_tours
1270,29388,42500,1,1,0,1,0_tours
1271,12383,250000,3,1,2,2,0_tours
1272,59747,62500,2,1,2,2,0_tours
1273,61938,225000,2,1,2,2,0_tours
1274,18601,125000,1,1,1,1,0_tours
1275,20950,42500,1,1,1,1,0_tours
1276,4361,87500,1,1,0,1,0_tours
1277,33589,225000,2,1,2,2,0_tours
1278,30215,87500,1,1,1,1,0_tours
1279,1686,87500,4,1,2,1,0_tours
1280,34108,5000,1,1,0,0,0_tours
1281,22331,175000,6,1,3,2,0_tours
1282,63833,87500,2,1,3,0,0_tours
1283,1759,87500,4,1,1,1,0_tours
1284,1759,175000,1,1,1,1,0_tours
1285,1759,125000,2,1,2,2,0_tours
1286,1759,125000,2,1,1,1,0_tours
1287,1759,250000,3,1,1,3,0_tours
1288,30715,-1,2,1,3,2,0_tours
1289,7191,-1,3,1,2,1,0_tours
1290,29163,125000,2,1,2,2,0_tours
1291,10824,175000,2,1,0,1,0_tours
1292,25973,87500,3,1,2,1,0_tours
1293,32321,62500,1,1,0,1,0_tours
1294,32321,17500,2,1,0,0,0_tours
1295,59554,62500,2,1,1,2,0_tours
1296,18341,250000,4,1,2,2,0_tours
1297,17420,175000,3,1,1,1,0_tours
1298,25809,-1,2,1,4,2,0_tours
1299,20946,250000,2,1,3,2,0_tours
1300,25227,-1,1,1,0,1,0_tours
1301,25227,42500,2,1,2,2,0_tours
1302,25227,-1,1,1,0,1,0_tours
1303,24321,175000,2,1,1,2,0_tours
1304,4748,225000,2,1,1,1,0_tours
1305,19111,62500,2,1,1,2,0_tours
1306,56670,62500,7,1,5,3,0_tours
1307,6385,30000,2,1,1,2,0_tours
1308,10325,125000,1,1,1,1,0_tours
1309,29355,125000,2,1,1,2,0_tours
1310,29355,-1,2,1,1,2,0_tours
1311,21013,-1,2,1,0,1,0_tours
1312,21013,225000,3,1,1,1,0_tours
1313,21013,125000,2,1,1,2,0_tours
1314,21013,-1,2,1,1,2,0_tours
1315,12828,87500,2,1,2,1,0_tours
