tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
22630.0,7800,551.0,2482,work,mandatory,32546,27492,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,0out_1in
22589.0,7790,550.0,2482,work,mandatory,32546,27492,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,0out_1in
29674.0,10040,723.0,2600,school,mandatory,22958,9822,7.0,7.0,SHARED3FREE,0,,,37,,0out_1in
34717.0,11770,846.0,1157,school,mandatory,2080,6277,8.0,8.0,WALK,0,,,54,,0out_0in
34676.0,11750,845.0,1157,school,mandatory,2080,6277,8.0,8.0,WALK,0,,,54,,0out_0in
36488.0,12430,889.0,2915,work,mandatory,22294,29542,11.0,11.0,SHARED2FREE,0,,,99,no_subtours,0out_0in
36447.0,12420,888.0,2915,work,mandatory,34457,29542,11.0,11.0,SHARED2FREE,0,,,99,no_subtours,0out_0in
43942.0,14740,1071.0,3024,school,mandatory,61541,66178,7.0,7.0,SHARED3FREE,0,,,37,,0out_1in
43901.0,14730,1070.0,3024,school,mandatory,64836,66178,7.0,7.0,SHARED3FREE,0,,,37,,0out_1in
52675.0,17860,1284.0,1601,school,mandatory,23494,20618,8.0,8.0,BIKE,0,,,54,,0out_1in
52634.0,17850,1283.0,1601,school,mandatory,23494,20618,8.0,8.0,BIKE,0,,,54,,0out_1in
58784.0,19870,1433.0,1943,school,mandatory,19158,8203,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
58743.0,19860,1432.0,1943,school,mandatory,19158,8203,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
59850.0,20220,1459.0,1289,school,mandatory,22000,7191,6.0,6.0,SHARED3FREE,0,,,19,,0out_1in
59809.0,20210,1458.0,1289,school,mandatory,22000,7191,6.0,6.0,SHARED3FREE,0,,,19,,0out_1in
60465.0,20440,1474.0,293,school,mandatory,33049,4691,9.0,9.0,SHARED2FREE,0,,,70,,0out_0in
60466.0,20450,1474.0,293,school,mandatory,33049,4691,13.0,13.0,SHARED2FREE,0,,,124,,0out_0in
60424.0,20410,1473.0,293,school,mandatory,33049,4691,9.0,9.0,SHARED2FREE,0,,,70,,0out_0in
60425.0,20420,1473.0,293,school,mandatory,33049,4691,13.0,13.0,SHARED2FREE,0,,,124,,0out_0in
67271.0,22740,1640.0,1840,school,mandatory,2080,33439,8.0,8.0,WALK,0,,,54,,0out_0in
67230.0,22730,1639.0,1840,school,mandatory,2080,33439,8.0,8.0,WALK,0,,,54,,0out_0in
67771.0,22910,1652.0,1173,work,mandatory,3106,10694,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_1in
68993.0,23320,1682.0,1281,school,mandatory,8662,22331,6.0,6.0,SHARED3FREE,0,,,19,,0out_0in
70313.0,23740,1714.0,2760,work,mandatory,17735,28349,8.0,8.0,BIKE,0,,,54,no_subtours,0out_0in
70272.0,23720,1713.0,2760,work,mandatory,17735,28349,8.0,8.0,BIKE,0,,,54,no_subtours,0out_0in
72527.0,24570,1768.0,1808,work,mandatory,9664,726,7.0,7.0,SHARED3FREE,0,,,37,no_subtours,3out_2in
72486.0,24560,1767.0,1808,work,mandatory,9664,726,7.0,7.0,SHARED3FREE,0,,,37,no_subtours,3out_2in
78587.0,26660,1916.0,1900,school,mandatory,19158,6388,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
78546.0,26640,1915.0,1900,school,mandatory,19158,6388,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
79579.0,27010,1940.0,173,work,mandatory,20401,573,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_0in
82285.0,28080,2006.0,1401,work,mandatory,34645,11108,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_0in
82244.0,28070,2005.0,1401,work,mandatory,34645,11108,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_0in
86057.0,29340,2098.0,2534,work,mandatory,26814,4863,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_1in
86016.0,29330,2097.0,2534,work,mandatory,1226,4863,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_1in
87525.0,29880,2134.0,620,school,mandatory,38384,46862,7.0,7.0,SHARED3FREE,0,,,37,,0out_1in
89452.0,30590,2181.0,830,school,mandatory,43283,43368,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
89411.0,30570,2180.0,830,school,mandatory,43283,43368,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
92576.0,31730,2257.0,2518,work,mandatory,34636,6651,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
92535.0,31710,2256.0,2518,work,mandatory,12656,6651,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
96955.0,33310,2364.0,481,school,mandatory,2506,25863,10.0,10.0,SHARED2FREE,0,,,85,,0out_2in
96914.0,33300,2363.0,481,school,mandatory,2506,25863,10.0,10.0,SHARED2FREE,0,,,85,,0out_2in
97406.0,33430,2375.0,2702,school,mandatory,59207,57531,8.0,8.0,SHARED3FREE,0,,,54,,0out_1in
97365.0,33420,2374.0,2702,school,mandatory,56561,57531,8.0,8.0,SHARED3FREE,0,,,54,,0out_1in
104417.0,35560,2546.0,2402,school,mandatory,10315,21959,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
104376.0,35540,2545.0,2402,school,mandatory,10315,21959,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
105811.0,36180,2580.0,1951,school,mandatory,55131,65651,12.0,12.0,SHARED3FREE,0,,,112,,0out_0in
105770.0,36160,2579.0,1951,school,mandatory,55131,65651,12.0,12.0,SHARED3FREE,0,,,112,,0out_0in
105975.0,36240,2584.0,1151,school,mandatory,607,15466,8.0,8.0,SHARED3FREE,0,,,54,,0out_1in
105934.0,36230,2583.0,1151,school,mandatory,607,15466,8.0,8.0,SHARED3FREE,0,,,54,,0out_1in
110813.0,38010,2702.0,200,school,mandatory,20950,14631,7.0,7.0,SHARED3FREE,0,,,37,,1out_0in
110772.0,38000,2701.0,200,school,mandatory,20950,14631,7.0,7.0,SHARED3FREE,0,,,37,,1out_0in
110895.0,38030,2704.0,200,school,mandatory,10315,14631,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
110854.0,38020,2703.0,200,school,mandatory,10315,14631,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
118193.0,40730,2882.0,2472,school,mandatory,12926,5620,13.0,13.0,WALK_LOC,0,,,124,,0out_1in
118152.0,40720,2881.0,2472,school,mandatory,12926,5620,13.0,13.0,WALK_LOC,0,,,124,,0out_0in
123277.0,42490,3006.0,2550,school,mandatory,27507,13695,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
123236.0,42480,3005.0,2550,school,mandatory,27507,13695,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
124507.0,42880,3036.0,35,school,mandatory,5543,15859,7.0,7.0,SHARED2FREE,0,,,37,,0out_0in
124466.0,42870,3035.0,35,school,mandatory,30092,15859,7.0,7.0,SHARED2FREE,0,,,37,,0out_0in
129550.0,44730,3159.0,664,school,mandatory,42372,54864,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
129509.0,44720,3158.0,664,school,mandatory,42372,54864,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
146655.0,51010,3576.0,876,work,mandatory,34642,47268,7.0,7.0,WALK_COM,0,,,37,no_subtours,0out_1in
149025.0,51870,3634.0,2552,school,mandatory,21912,15918,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
148984.0,51840,3633.0,2552,school,mandatory,21912,15918,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
153002.0,53230,3731.0,500,school,mandatory,56727,61834,6.0,6.0,SHARED3FREE,0,,,19,,2out_0in
152961.0,53220,3730.0,500,school,mandatory,56727,61834,6.0,6.0,SHARED3FREE,0,,,19,,0out_0in
156741.0,54550,3822.0,2367,work,mandatory,23962,3182,9.0,9.0,WALK,0,,,70,no_subtours,0out_0in
156700.0,54540,3821.0,2367,work,mandatory,23962,3182,9.0,9.0,WALK,0,,,70,no_subtours,0out_0in
161079.0,56040,3928.0,1754,school,mandatory,56727,60773,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
161038.0,56020,3927.0,1754,school,mandatory,56727,60773,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
163342.0,56850,3983.0,2945,work,mandatory,33090,25288,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
163301.0,56840,3982.0,2945,work,mandatory,33090,25288,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
166573.0,57910,4062.0,1056,school,mandatory,23490,5124,8.0,8.0,WALK,0,,,54,,0out_0in
166532.0,57900,4061.0,1056,school,mandatory,23490,5124,8.0,8.0,WALK,0,,,54,,0out_1in
170099.0,59240,4148.0,599,school,mandatory,38572,38692,8.0,8.0,SHARED3FREE,0,,,54,,2out_1in
170058.0,59230,4147.0,599,school,mandatory,38572,38692,8.0,8.0,SHARED3FREE,0,,,54,,2out_1in
183383.0,63810,4472.0,735,school,mandatory,28723,49395,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
183547.0,63880,4476.0,2020,school,mandatory,24504,11869,7.0,7.0,SHARED3FREE,0,,,37,,1out_0in
183506.0,63870,4475.0,2020,school,mandatory,24504,11869,7.0,7.0,SHARED3FREE,0,,,37,,1out_0in
193100.0,67230,4709.0,1306,school,mandatory,64690,56670,9.0,9.0,SHARED3FREE,0,,,70,,0out_0in
196462.0,68300,4791.0,164,school,mandatory,19072,31523,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
196421.0,68290,4790.0,164,school,mandatory,19072,31523,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
203145.0,70470,4954.0,1949,school,mandatory,11170,3481,6.0,6.0,SHARED3FREE,0,,,19,,1out_0in
203104.0,70460,4953.0,1949,school,mandatory,11170,3481,6.0,6.0,SHARED3FREE,0,,,19,,1out_0in
208188.0,72180,5077.0,1526,school,mandatory,8060,8049,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
208147.0,72170,5076.0,1526,school,mandatory,8060,8049,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
209090.0,72520,5099.0,2794,school,mandatory,7147,21645,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
209049.0,72510,5098.0,2794,school,mandatory,7147,21645,8.0,8.0,SHARED3FREE,0,,,54,,2out_0in
210730.0,73070,5139.0,602,school,mandatory,45779,50381,7.0,7.0,SHARED3FREE,0,,,37,,0out_0in
154.0,70,3.0,1896,school,mandatory,23535,25299,17.0,17.0,BIKE,0,,,162,,0out_0in
162.0,40,3.0,1896,work,mandatory,7163,25299,8.0,8.0,WALK,0,,,54,no_subtours,0out_0in
203.0,90,4.0,1896,work,mandatory,12667,25299,12.0,12.0,WALK_LOC,0,,,112,no_subtours,0out_0in
236.0,100,5.0,1896,school,mandatory,33583,25299,8.0,8.0,SHARED2FREE,0,,,54,,0out_0in
449.0,150,10.0,2343,work,mandatory,21163,15699,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_2in
490.0,170,11.0,2343,work,mandatory,7721,15699,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
523.0,190,12.0,2343,school,mandatory,19390,15699,8.0,8.0,WALK,0,,,54,,0out_0in
524.0,200,12.0,2343,school,mandatory,19390,15699,12.0,12.0,WALK,0,,,112,,0out_0in
564.0,210,13.0,2343,school,mandatory,18320,15699,7.0,7.0,BIKE,0,,,37,,0out_1in
654.0,260,15.0,3105,work,mandatory,23209,21967,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,1out_0in
1146.0,500,27.0,296,work,mandatory,21615,21436,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
1187.0,510,28.0,296,work,mandatory,3387,21436,9.0,9.0,SHARED2FREE,0,,,70,no_subtours,0out_1in
1228.0,520,29.0,2663,work,mandatory,3367,18086,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_1in
1310.0,560,31.0,115,work,mandatory,30989,5849,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_1in
1351.0,580,32.0,115,work,mandatory,13684,5849,20.0,20.0,SHARED2FREE,0,,,180,no_subtours,0out_0in
1474.0,620,35.0,495,work,mandatory,35592,15451,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
1556.0,640,37.0,2952,work,mandatory,27204,9504,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
1597.0,670,38.0,367,work,mandatory,23859,5804,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,1out_1in
1598.0,680,38.0,367,work,mandatory,23859,5804,13.0,13.0,DRIVEALONEFREE,0,,,124,no_subtours,0out_0in
1671.0,710,40.0,367,school,mandatory,2090,5804,8.0,8.0,SHARED2FREE,0,,,54,,0out_0in
1720.0,730,41.0,3016,work,mandatory,59901,63106,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
1761.0,750,42.0,493,work,mandatory,3190,29881,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
1802.0,760,43.0,493,work,mandatory,19501,29881,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
1966.0,790,47.0,2018,work,mandatory,6836,16073,9.0,9.0,WALK,0,,,70,no_subtours,0out_0in
1999.0,800,48.0,2018,school,mandatory,30594,16073,7.0,7.0,WALK,0,,,37,,0out_0in
2253.0,900,54.0,2086,work,mandatory,4159,24298,6.0,6.0,BIKE,0,,,19,no_subtours,0out_1in
2294.0,910,55.0,388,work,mandatory,32067,3189,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
2417.0,940,58.0,508,work,mandatory,740,20407,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
2540.0,980,61.0,2484,work,mandatory,32318,21671,15.0,15.0,WALK_LOC,0,,,145,no_subtours,2out_0in
2581.0,990,62.0,2820,work,mandatory,9683,35782,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_2in
2704.0,1040,65.0,2728,work,mandatory,3389,21593,5.0,5.0,WALK_LOC,0,,,0,no_subtours,0out_2in
2778.0,1080,67.0,1392,school,mandatory,33049,21088,16.0,16.0,DRIVEALONEFREE,0,,,154,,0out_1in
2991.0,1130,72.0,1923,work,mandatory,33092,20601,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
3032.0,1140,73.0,1923,work,mandatory,6680,20601,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
3237.0,1240,78.0,65,work,mandatory,12926,9778,7.0,7.0,WALK_LR,0,,,37,no_subtours,0out_0in
3270.0,1260,79.0,65,school,mandatory,25914,9778,7.0,7.0,WALK_LOC,0,,,37,,0out_0in
3524.0,1350,85.0,3065,work,mandatory,26814,10954,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
3606.0,1380,87.0,1226,work,mandatory,1633,12055,10.0,10.0,WALK,0,,,85,no_subtours,0out_0in
3688.0,1410,89.0,2266,work,mandatory,5159,20955,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,1out_0in
3721.0,1420,90.0,2266,school,mandatory,24504,20955,7.0,7.0,SHARED2FREE,0,,,37,,0out_1in
3811.0,1450,92.0,246,work,mandatory,26058,58252,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_0in
4139.0,1550,100.0,2139,work,mandatory,21009,29642,9.0,9.0,SHARED2FREE,0,,,70,no_subtours,0out_0in
4221.0,1590,102.0,2005,work,mandatory,10538,21174,7.0,7.0,WALK_LOC,0,,,37,no_subtours,2out_0in
4262.0,1610,103.0,2005,work,mandatory,30977,21174,7.0,7.0,SHARED3FREE,0,,,37,no_subtours,0out_2in
4426.0,1650,107.0,328,work,mandatory,146,4369,10.0,10.0,DRIVEALONEFREE,0,,,85,no_subtours,1out_0in
4467.0,1670,108.0,328,work,mandatory,60073,4369,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
4508.0,1690,109.0,501,work,mandatory,12656,12098,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
4631.0,1730,112.0,1991,work,mandatory,12155,4583,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
4664.0,1750,113.0,1991,school,mandatory,4880,4583,8.0,8.0,DRIVEALONEFREE,0,,,54,,0out_0in
4992.0,1860,121.0,1143,school,mandatory,23535,23524,12.0,12.0,WALK,0,,,112,,0out_0in
4993.0,1870,121.0,1143,school,mandatory,23535,23524,15.0,15.0,SHARED2FREE,0,,,145,,0out_1in
5041.0,1880,122.0,1143,work,mandatory,4159,23524,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
5082.0,1890,123.0,2476,work,mandatory,8127,34184,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
5123.0,1910,124.0,344,work,mandatory,24469,28834,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,2out_3in
5205.0,1950,126.0,1739,work,mandatory,24158,24574,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
5287.0,1970,128.0,2884,work,mandatory,22345,3871,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
5328.0,1980,129.0,2884,work,mandatory,22345,3871,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
5525.0,2070,134.0,452,school,mandatory,28974,1349,8.0,8.0,SHARED2FREE,0,,,54,,0out_1in
5779.0,2180,140.0,1425,work,mandatory,34091,13139,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
5902.0,2230,143.0,2176,work,mandatory,3414,23217,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_0in
6066.0,2280,147.0,2832,work,mandatory,4621,22933,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,2out_0in
6067.0,2290,147.0,2832,work,mandatory,4621,22933,12.0,12.0,DRIVEALONEFREE,0,,,112,no_subtours,0out_1in
6107.0,2300,148.0,613,work,mandatory,42196,44591,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,1out_3in
6148.0,2320,149.0,3045,work,mandatory,2878,8239,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
6189.0,2330,150.0,3045,work,mandatory,21002,8239,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_2in
6435.0,2450,156.0,2681,work,mandatory,20072,19437,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,2out_0in
6476.0,2460,157.0,2263,work,mandatory,11084,19367,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
6558.0,2480,159.0,87,work,mandatory,15448,24239,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_1in
6640.0,2500,161.0,87,work,mandatory,64910,24239,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_1in
6714.0,2530,163.0,1591,school,mandatory,798,11059,8.0,8.0,SHARED2FREE,0,,,54,,0out_0in
6763.0,2540,164.0,2369,work,mandatory,12413,4691,9.0,9.0,BIKE,0,,,70,no_subtours,2out_0in
6845.0,2560,166.0,1223,work,mandatory,7004,12055,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,1out_2in
6968.0,2600,169.0,2812,work,mandatory,7755,35782,17.0,17.0,DRIVEALONEFREE,0,,,162,no_subtours,0out_0in
7132.0,2660,173.0,1287,work,mandatory,2836,1759,8.0,8.0,BIKE,0,,,54,no_subtours,0out_0in
7255.0,2690,176.0,230,work,mandatory,34223,34887,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_2in
7337.0,2720,178.0,2425,work,mandatory,12926,2599,10.0,10.0,DRIVEALONEFREE,0,,,85,no_subtours,0out_0in
7419.0,2730,180.0,2930,work,mandatory,10172,11499,12.0,12.0,DRIVEALONEFREE,0,,,112,no_subtours,0out_0in
7460.0,2740,181.0,264,work,mandatory,66016,24474,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_3in
7706.0,2840,187.0,2858,work,mandatory,16608,12265,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_1in
7747.0,2850,188.0,355,work,mandatory,15448,16343,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
7788.0,2860,189.0,355,work,mandatory,1536,16343,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
7829.0,2870,190.0,2393,work,mandatory,10547,3838,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
7993.0,2960,194.0,1076,work,mandatory,2878,34339,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_2in
8116.0,2990,197.0,1416,work,mandatory,32368,21157,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_2in
8157.0,3000,198.0,1939,work,mandatory,5157,20440,7.0,7.0,WALK_LR,0,,,37,no_subtours,0out_1in
8198.0,3010,199.0,1939,work,mandatory,6108,20440,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
8239.0,3020,200.0,1939,work,mandatory,21639,20440,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
8280.0,3030,201.0,170,work,mandatory,3411,12628,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
8321.0,3050,202.0,1680,work,mandatory,24041,14942,13.0,13.0,WALK,0,,,124,no_subtours,0out_0in
8362.0,3070,203.0,1815,work,mandatory,8776,24500,5.0,5.0,WALK,0,,,0,no_subtours,0out_0in
8403.0,3100,204.0,1815,work,mandatory,3193,24500,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_2in
8444.0,3110,205.0,209,work,mandatory,43496,4897,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,0out_0in
8485.0,3120,206.0,1006,work,mandatory,13611,14680,7.0,7.0,BIKE,0,,,37,no_subtours,0out_1in
8526.0,3140,207.0,1006,work,mandatory,13684,14680,8.0,8.0,BIKE,0,,,54,no_subtours,0out_0in
8641.0,3180,210.0,1006,school,mandatory,22705,14680,8.0,8.0,SHARED2FREE,0,,,54,,0out_0in
8690.0,3190,211.0,2090,work,mandatory,7565,26619,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_2in
8764.0,3230,213.0,2090,school,mandatory,24098,26619,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
8895.0,3270,216.0,1762,work,mandatory,10960,20745,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
8977.0,3320,218.0,225,work,mandatory,9118,27217,12.0,12.0,DRIVEALONEFREE,0,,,112,no_subtours,0out_0in
9051.0,3340,220.0,2790,school,mandatory,15990,10241,8.0,8.0,WALK_LR,0,,,54,,0out_1in
9264.0,3420,225.0,1660,work,mandatory,9539,59370,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
9346.0,3440,227.0,2951,work,mandatory,33878,33314,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
9592.0,3500,233.0,540,work,mandatory,40462,50147,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,1out_0in
9633.0,3510,234.0,2811,work,mandatory,7303,35782,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,1out_1in
9707.0,3520,236.0,2811,school,mandatory,14019,35782,6.0,6.0,SHARED2FREE,0,,,19,,0out_0in
9756.0,3530,237.0,1690,work,mandatory,8236,13452,10.0,10.0,WALK_LOC,0,,,85,no_subtours,0out_0in
9838.0,3550,239.0,2219,work,mandatory,33099,19361,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_0in
9920.0,3580,241.0,2501,work,mandatory,24072,3865,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
9961.0,3590,242.0,1822,work,mandatory,7723,19304,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_0in
10084.0,3600,245.0,1437,work,mandatory,35688,28516,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,2out_1in
10125.0,3620,246.0,1437,work,mandatory,17735,28516,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
10289.0,3700,250.0,685,work,mandatory,49496,51083,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_3in
10330.0,3710,251.0,2905,work,mandatory,34998,11752,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
10445.0,3780,254.0,461,school,mandatory,9196,23101,8.0,8.0,WALK,0,,,54,,0out_0in
10576.0,3840,257.0,238,work,mandatory,3193,4147,10.0,10.0,WALK,0,,,85,no_subtours,0out_0in
10617.0,3860,258.0,2181,work,mandatory,33090,28344,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
10658.0,3870,259.0,2646,work,mandatory,16985,22426,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
10699.0,3880,260.0,2646,work,mandatory,34504,22426,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_1in
10740.0,3890,261.0,465,work,mandatory,24072,7944,5.0,5.0,WALK_LOC,0,,,0,no_subtours,0out_1in
10863.0,3920,264.0,1650,work,mandatory,21460,33323,11.0,11.0,WALK,0,,,99,no_subtours,0out_0in
11068.0,3980,269.0,3034,work,mandatory,14073,13107,11.0,11.0,DRIVEALONEFREE,0,,,99,no_subtours,0out_0in
11109.0,3990,270.0,2540,work,mandatory,56594,30767,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
11150.0,4010,271.0,3068,work,mandatory,32320,16429,6.0,6.0,WALK_LOC,0,,,19,no_subtours,2out_0in
11314.0,4060,275.0,1295,work,mandatory,59640,59554,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
11396.0,4090,277.0,1245,work,mandatory,23087,17144,7.0,7.0,SHARED2FREE,0,,,37,no_subtours,0out_0in
