tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
10535.0,3480,256.0,17105645_2,work,mandatory,29582,52633,5.0,5.0,WALK_LOC,0,,,0,no_subtours,0out_1in
10576.0,3490,257.0,17105645_2,work,mandatory,45991,52633,11.0,11.0,DRIVEALONEFREE,0,,,99,no_subtours,2out_0in
10740.0,3560,261.0,17105684_2,work,mandatory,28592,22953,8.0,8.0,SHARED2FREE,0,,,54,no_subtours,0out_1in
10773.0,3580,262.0,17105684_2,school,mandatory,14651,22953,7.0,7.0,SHARED2FREE,0,,,37,,0out_0in
10814.0,3590,263.0,17105684_2,school,mandatory,607,22953,7.0,7.0,WALK_LOC,0,,,37,,0out_0in
10863.0,3610,264.0,17105689_2,work,mandatory,9033,17546,10.0,10.0,WALK_LOC,0,,,85,no_subtours,0out_0in
10904.0,3630,265.0,17105689_2,work,mandatory,18315,17546,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
11027.0,3670,268.0,17105785_2,work,mandatory,41245,41310,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,0out_0in
11068.0,3680,269.0,17105791_2,work,mandatory,10172,14449,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
11109.0,3700,270.0,17105814_2,work,mandatory,23366,60563,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
11150.0,3710,271.0,17105864_2,work,mandatory,3185,11108,8.0,8.0,WALK_LOC,0,,,54,no_subtours,3out_0in
11191.0,3720,272.0,17105864_2,work,mandatory,10331,11108,5.0,5.0,SHARED2FREE,0,,,0,no_subtours,0out_1in
11355.0,3760,276.0,17105939_2,work,mandatory,7037,25770,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_0in
11519.0,3820,280.0,17105948_2,work,mandatory,23745,12849,15.0,15.0,WALK_LOC,0,,,145,no_subtours,0out_0in
11560.0,3830,281.0,17106011_2,work,mandatory,2836,10963,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_0in
11601.0,3840,282.0,17106028_2,work,mandatory,34341,9832,10.0,10.0,WALK_LOC,0,,,85,no_subtours,1out_2in
11634.0,3860,283.0,17106028_2,school,mandatory,12926,9832,17.0,17.0,WALK_LOC,0,,,162,,0out_0in
11765.0,3940,286.0,17106157_2,work,mandatory,29191,816,10.0,10.0,WALK_LOC,0,,,85,no_subtours,0out_0in
11806.0,3960,287.0,17106183_2,work,mandatory,13611,21173,7.0,7.0,BIKE,0,,,37,no_subtours,0out_0in
11847.0,3980,288.0,17106183_2,work,mandatory,3414,21173,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_0in
12011.0,4020,292.0,17106344_2,work,mandatory,4158,16496,5.0,5.0,BIKE,0,,,0,no_subtours,0out_0in
12298.0,4110,299.0,17106440_2,work,mandatory,13681,30754,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
12339.0,4120,300.0,17106440_2,work,mandatory,3367,30754,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
12380.0,4130,301.0,17106442_2,work,mandatory,12254,1215,9.0,9.0,WALK,0,,,70,no_subtours,1out_1in
12421.0,4170,302.0,17106442_2,work,mandatory,17710,1215,18.0,18.0,BIKE,0,,,169,no_subtours,0out_1in
12626.0,4260,307.0,17106580_2,work,mandatory,6143,13416,12.0,12.0,WALK_LOC,0,,,112,no_subtours,1out_0in
12708.0,4280,309.0,17106594_2,work,mandatory,15447,21882,5.0,5.0,WALK_LOC,0,,,0,no_subtours,0out_0in
12864.0,4330,313.0,17106670_2,school,mandatory,27507,26430,8.0,8.0,SHARED3FREE,0,,,54,,0out_0in
12913.0,4340,314.0,17106680_2,work,mandatory,35782,10660,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,1out_0in
13282.0,4460,323.0,17106864_2,work,mandatory,6749,12855,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
13446.0,4500,327.0,17106918_2,work,mandatory,10537,3838,8.0,8.0,WALK_LR,0,,,54,no_subtours,0out_0in
13528.0,4540,329.0,17106949_2,work,mandatory,21953,19887,7.0,7.0,WALK_LR,0,,,37,no_subtours,0out_1in
13610.0,4560,331.0,17106970_2,work,mandatory,1721,42928,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
13651.0,4570,332.0,17107001_2,work,mandatory,14762,16857,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
13897.0,4620,338.0,17107025_2,work,mandatory,4844,25051,7.0,7.0,WALK_LR,0,,,37,no_subtours,0out_0in
13938.0,4630,339.0,17107032_2,work,mandatory,14181,18865,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
13979.0,4650,340.0,17107220_2,work,mandatory,5593,25019,6.0,6.0,WALK,0,,,19,no_subtours,0out_0in
14061.0,4680,342.0,17107319_2,work,mandatory,2760,32530,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
14307.0,4730,348.0,17107409_2,work,mandatory,34886,58197,8.0,8.0,SHARED3FREE,0,,,54,no_subtours,0out_0in
14594.0,4810,355.0,17107519_2,work,mandatory,15448,13139,8.0,8.0,WALK_LOC,0,,,54,no_subtours,2out_1in
14627.0,4820,356.0,17107519_2,school,mandatory,31230,13139,8.0,8.0,WALK_LR,0,,,54,,0out_2in
14676.0,4830,357.0,17107534_2,work,mandatory,1779,3865,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
14758.0,4860,359.0,17107602_2,work,mandatory,11069,33011,13.0,13.0,DRIVEALONEFREE,0,,,124,no_subtours,0out_3in
14791.0,4870,360.0,17107628_2,school,mandatory,12926,20591,11.0,11.0,WALK_LOC,0,,,99,,0out_2in
14922.0,4940,363.0,17107705_2,work,mandatory,27507,5148,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
15086.0,5010,367.0,17107885_2,work,mandatory,45663,54730,6.0,6.0,SHARED2FREE,0,,,19,no_subtours,1out_2in
15127.0,5030,368.0,17107902_2,work,mandatory,21615,62471,5.0,5.0,WALK_LOC,0,,,0,no_subtours,0out_0in
15291.0,5110,372.0,17107944_2,work,mandatory,4329,433,14.0,14.0,DRIVEALONEFREE,0,,,135,no_subtours,0out_0in
15332.0,5130,373.0,17107944_2,work,mandatory,17575,433,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
15373.0,5160,374.0,17107945_2,work,mandatory,12598,18549,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
15414.0,5180,375.0,17108000_2,work,mandatory,12598,21671,9.0,9.0,WALK_LOC,0,,,70,no_subtours,0out_1in
15455.0,5190,376.0,17108043_2,work,mandatory,17735,28021,12.0,12.0,WALK_LOC,0,,,112,no_subtours,0out_1in
15496.0,5210,377.0,17108239_2,work,mandatory,12808,20807,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
15742.0,5290,383.0,17108422_2,work,mandatory,58514,63377,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
15743.0,5300,383.0,17108422_2,work,mandatory,58514,63377,12.0,12.0,DRIVEALONEFREE,0,,,112,no_subtours,0out_0in
15906.0,5360,387.0,17108450_2,work,mandatory,21642,20461,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
15947.0,5380,388.0,17108459_2,work,mandatory,23087,14669,6.0,6.0,WALK_LOC,0,,,19,no_subtours,0out_0in
16029.0,5410,390.0,17108473_2,work,mandatory,12656,6651,7.0,7.0,WALK,0,,,37,no_subtours,0out_0in
16152.0,5440,393.0,17108513_2,work,mandatory,2731,29262,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,1out_0in
16193.0,5460,394.0,17108513_2,work,mandatory,24402,29262,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_1in
16308.0,5510,397.0,17108536_2,school,mandatory,32033,18646,8.0,8.0,SHARED3FREE,0,,,54,,1out_0in
16513.0,5610,402.0,17108723_2,school,mandatory,12926,31522,8.0,8.0,WALK_LOC,0,,,54,,0out_0in
16554.0,5620,403.0,17108723_2,school,mandatory,12926,31522,11.0,11.0,WALK_LOC,0,,,99,,0out_0in
16931.0,5790,412.0,17109093_2,work,mandatory,11270,29670,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
17054.0,5860,415.0,17109212_2,work,mandatory,11748,35782,14.0,14.0,WALK,0,,,135,no_subtours,0out_0in
17095.0,5870,416.0,17109367_2,work,mandatory,44692,54301,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,1out_0in
17136.0,5880,417.0,17109388_2,work,mandatory,11618,27101,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
17218.0,5890,419.0,17109408_2,work,mandatory,65015,6633,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
17259.0,5900,420.0,17109436_2,work,mandatory,15423,22452,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_2in
17382.0,5930,423.0,17109547_2,work,mandatory,19896,25858,8.0,8.0,WALK_LOC,0,,,54,no_subtours,0out_0in
17423.0,5940,424.0,17109547_2,work,mandatory,14189,25858,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_0in
17464.0,5950,425.0,17109580_2,work,mandatory,4158,33301,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_2in
17628.0,5990,429.0,17109644_2,work,mandatory,14006,20665,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
17710.0,6020,431.0,17109646_2,work,mandatory,3189,25326,14.0,14.0,SHARED2FREE,0,,,135,no_subtours,0out_1in
17792.0,6060,433.0,17109657_2,work,mandatory,26814,12055,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
18038.0,6150,439.0,17109776_2,work,mandatory,24399,17246,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_0in
18161.0,6210,442.0,17109812_2,work,mandatory,33344,4683,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
18202.0,6220,443.0,17109835_2,work,mandatory,29582,24895,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
18243.0,6230,444.0,17109898_2,work,mandatory,4128,6649,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
18284.0,6240,445.0,17109973_2,work,mandatory,34636,27051,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_0in
18366.0,6270,447.0,17110071_2,work,mandatory,22093,4371,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,1out_1in
18407.0,6280,448.0,17110071_2,work,mandatory,35047,4371,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
18735.0,6420,456.0,17110331_2,work,mandatory,21003,19537,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_1in
18768.0,6440,457.0,17110337_2,school,mandatory,16758,4369,17.0,17.0,DRIVEALONEFREE,0,,,162,,0out_0in
18809.0,6450,458.0,17110337_2,school,mandatory,16758,4369,8.0,8.0,WALK_LOC,0,,,54,,0out_0in
18858.0,6470,459.0,17110340_2,work,mandatory,18783,21959,7.0,7.0,DRIVEALONEFREE,0,,,37,no_subtours,0out_0in
18899.0,6490,460.0,17110340_2,work,mandatory,6990,21959,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_1in
18940.0,6500,461.0,17110343_2,work,mandatory,22294,27350,8.0,8.0,WALK,0,,,54,no_subtours,0out_0in
18981.0,6520,462.0,17110343_2,work,mandatory,22294,27350,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_0in
19063.0,6560,464.0,17110378_2,work,mandatory,24032,18807,7.0,7.0,BIKE,0,,,37,no_subtours,0out_2in
19268.0,6610,469.0,17110461_2,work,mandatory,23358,29017,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_1in
19432.0,6650,473.0,17110539_2,work,mandatory,25183,10950,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,1out_0in
19473.0,6660,474.0,17110639_2,work,mandatory,15778,2790,5.0,5.0,DRIVEALONEFREE,0,,,0,no_subtours,0out_1in
19547.0,6690,476.0,17110705_2,school,mandatory,5799,10982,8.0,8.0,SHARED2FREE,0,,,54,,1out_0in
19596.0,6700,477.0,17110729_2,work,mandatory,30986,33878,7.0,7.0,WALK,0,,,37,no_subtours,0out_3in
19637.0,6710,478.0,17110737_2,work,mandatory,2076,26443,9.0,9.0,DRIVEALONEFREE,0,,,70,no_subtours,0out_1in
19678.0,6720,479.0,17110737_2,work,mandatory,21190,26443,7.0,7.0,WALK_LOC,0,,,37,no_subtours,0out_2in
19760.0,6740,481.0,17110918_2,work,mandatory,14525,64372,13.0,13.0,DRIVEALONEFREE,0,,,124,no_subtours,0out_0in
19801.0,6750,482.0,17110918_2,work,mandatory,14450,64372,6.0,6.0,DRIVEALONEFREE,0,,,19,no_subtours,0out_0in
19842.0,6760,483.0,17110958_2,work,mandatory,22163,4369,8.0,8.0,DRIVEALONEFREE,0,,,54,no_subtours,0out_0in
20244.0,6870,493.0,17111226_2,school,mandatory,16758,13191,8.0,8.0,WALK_LOC,0,,,54,,0out_1in
