tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
302,4922.0,2987,school,mandatory,33553,9778,8.0,8.0,SHARED3FREE,0
296,61.0,52,school,mandatory,33553,9778,8.0,8.0,SHARED3FREE,0
297,4921.0,2987,school,mandatory,33553,9778,8.0,8.0,SHARED3FREE,0
346,71.0,2106,othdiscr,non_mandatory,28316,20955,17.0,17.0,SHARED3FREE,0
340,70.0,2106,othdiscr,non_mandatory,28316,20955,17.0,17.0,SHARED3FREE,0
378,4938.0,5155,shopping,non_mandatory,56031,59234,8.0,8.0,SHARED3FREE,0
375,4935.0,5155,shopping,joint,56031,59234,8.0,8.0,SHARED3FREE,0
393,81.0,1986,shopping,non_mandatory,19918,29642,18.0,18.0,SHARED2FREE,0
411,4947.0,4927,school,mandatory,29891,21174,7.0,7.0,SHARED3FREE,0
410,4946.0,4927,school,mandatory,29891,21174,7.0,7.0,SHARED3FREE,0
415,4949.0,3250,eatout,non_mandatory,21429,4369,19.0,19.0,SHARED2FREE,0
413,4948.0,3250,eatout,non_mandatory,21429,4369,19.0,19.0,SHARED2FREE,0
420,10098.0,7807,escort,non_mandatory,14402,13115,9.0,9.0,SHARED3FREE,0
416,10096.0,7807,escort,non_mandatory,14402,13115,9.0,9.0,SHARED3FREE,0
426,88.0,1706,work,mandatory,12656,62914,8.0,8.0,SHARED2FREE,0
425,87.0,1706,work,mandatory,8773,62914,8.0,8.0,SHARED2FREE,0
429,90.0,2429,eatout,non_mandatory,16316,3056,12.0,12.0,SHARED3FREE,0
430,90.0,2429,othmaint,non_mandatory,32639,3056,16.0,16.0,SHARED2FREE,0
427,89.0,2429,eatout,non_mandatory,16316,3056,12.0,12.0,SHARED3FREE,0
428,89.0,2429,othmaint,non_mandatory,32639,3056,16.0,16.0,SHARED2FREE,0
436,4954.0,4913,shopping,non_mandatory,66099,4583,17.0,17.0,SHARED3FREE,0
432,4952.0,4913,shopping,joint,66099,4583,17.0,17.0,SHARED3FREE,0
446,92.0,1553,eatout,non_mandatory,7400,24288,16.0,16.0,SHARED2FREE,0
445,92.0,1553,shopping,non_mandatory,12413,24288,16.0,16.0,SHARED2FREE,0
443,91.0,1553,eatout,non_mandatory,7400,24288,16.0,16.0,SHARED2FREE,0
442,91.0,1553,shopping,non_mandatory,12413,24288,16.0,16.0,SHARED2FREE,0
470,10108.0,8176,escort,non_mandatory,7967,33078,19.0,19.0,SHARED3FREE,0
469,10108.0,8176,othdiscr,non_mandatory,835,33078,15.0,15.0,BIKE,0
467,10107.0,8176,escort,non_mandatory,7967,33078,19.0,19.0,SHARED3FREE,0
466,10107.0,8176,othdiscr,non_mandatory,835,33078,15.0,15.0,BIKE,0
499,4972.0,4856,escort,non_mandatory,2914,15982,18.0,18.0,WALK,0
498,4972.0,4856,shopping,non_mandatory,21462,15982,17.0,17.0,WALK,0
497,4971.0,4856,escort,non_mandatory,2914,15982,18.0,18.0,WALK,0
496,4971.0,4856,shopping,non_mandatory,21462,15982,17.0,17.0,WALK,0
520,106.0,1810,shopping,non_mandatory,19918,13106,13.0,13.0,SHARED2FREE,0
519,106.0,1810,school,mandatory,14402,13106,9.0,9.0,WALK,0
518,105.0,1810,school,mandatory,14402,13106,9.0,9.0,WALK,0
516,104.0,1810,shopping,non_mandatory,19918,13106,13.0,13.0,SHARED2FREE,0
535,4980.0,3936,othdiscr,non_mandatory,34155,33663,19.0,19.0,SHARED2FREE,0
533,4979.0,3936,othdiscr,non_mandatory,34155,33663,19.0,19.0,SHARED2FREE,0
542,4985.0,5098,eatout,non_mandatory,21823,23217,12.0,12.0,SHARED2FREE,0
543,4985.0,5098,othdiscr,non_mandatory,30679,23217,14.0,14.0,SHARED2FREE,0
539,4983.0,5098,eatout,non_mandatory,21823,23217,12.0,12.0,SHARED2FREE,0
540,4983.0,5098,othdiscr,non_mandatory,30679,23217,14.0,14.0,SHARED2FREE,0
563,116.0,339,othdiscr,non_mandatory,19392,15739,18.0,18.0,BIKE,0
562,115.0,339,othdiscr,non_mandatory,19392,15739,18.0,18.0,BIKE,0
596,124.0,1321,othdiscr,non_mandatory,13893,1629,17.0,17.0,SHARED2FREE,0
599,4995.0,4329,othdiscr,non_mandatory,22254,1629,19.0,19.0,WALK,0
598,4995.0,4329,othmaint,non_mandatory,1127,1629,15.0,15.0,SHARED2FREE,0
597,4995.0,4329,school,mandatory,5056,1629,7.0,7.0,SHARED3FREE,0
584,122.0,1321,othdiscr,non_mandatory,13893,1629,17.0,17.0,SHARED2FREE,0
594,4994.0,4329,school,mandatory,5056,1629,7.0,7.0,SHARED3FREE,0
588,4993.0,4329,othdiscr,non_mandatory,22254,1629,19.0,19.0,WALK,0
587,4993.0,4329,othmaint,non_mandatory,1127,1629,15.0,15.0,SHARED2FREE,0
616,10141.0,8363,othmaint,non_mandatory,19853,3169,14.0,14.0,SHARED3FREE,0
612,10138.0,8363,othmaint,joint,19853,3169,14.0,14.0,SHARED3FREE,0
621,132.0,2520,escort,non_mandatory,33008,16542,14.0,14.0,SHARED3FREE,0
618,129.0,2520,escort,non_mandatory,33008,16542,14.0,14.0,SHARED3FREE,0
635,10147.0,6202,othdiscr,non_mandatory,24244,5651,16.0,16.0,SHARED2FREE,0
634,10147.0,6202,shopping,non_mandatory,12406,5651,15.0,15.0,SHARED2FREE,0
631,10145.0,6202,othdiscr,non_mandatory,24244,5651,16.0,16.0,SHARED2FREE,0
630,10145.0,6202,shopping,non_mandatory,12406,5651,15.0,15.0,SHARED2FREE,0
655,5008.0,4145,shopping,non_mandatory,1057,12055,20.0,20.0,SHARED2FREE,0
650,5007.0,4145,shopping,non_mandatory,1057,12055,20.0,20.0,SHARED2FREE,0
684,10164.0,7307,othdiscr,non_mandatory,20022,23828,17.0,17.0,SHARED2FREE,0
683,10163.0,7307,othdiscr,non_mandatory,20022,23828,17.0,17.0,SHARED2FREE,0
690,5016.0,4209,work,mandatory,2836,1759,8.0,8.0,WALK_LOC,0
689,5015.0,4209,work,mandatory,2836,1759,8.0,8.0,WALK_LOC,0
705,10172.0,6989,othdiscr,non_mandatory,24244,28882,18.0,18.0,WALK,0
703,10171.0,6989,othdiscr,non_mandatory,24244,28882,18.0,18.0,WALK,0
709,150.0,447,social,non_mandatory,33009,17158,18.0,18.0,SHARED3FREE,0
707,149.0,447,social,non_mandatory,33009,17158,18.0,18.0,SHARED3FREE,0
750,162.0,2873,work,mandatory,15993,25611,7.0,7.0,SHARED2FREE,0
749,161.0,2873,work,mandatory,15993,25611,7.0,7.0,SHARED2FREE,0
828,10199.0,6343,school,mandatory,22000,21995,8.0,8.0,SHARED3FREE,0
827,10198.0,6343,school,mandatory,22000,21995,8.0,8.0,SHARED3FREE,0
841,5050.0,3928,school,mandatory,20988,14680,7.0,7.0,WALK,0
840,5049.0,3928,school,mandatory,20988,14680,7.0,7.0,WALK,0
851,5056.0,5012,school,mandatory,3079,26619,8.0,8.0,SHARED3FREE,0
849,5055.0,5012,school,mandatory,3079,26619,8.0,8.0,SHARED3FREE,0
882,192.0,1983,othmaint,non_mandatory,17961,9232,10.0,10.0,SHARED3FREE,0
880,190.0,1983,othmaint,joint,17961,9232,10.0,10.0,SHARED3FREE,0
912,10217.0,8506,othdiscr,non_mandatory,7085,21671,18.0,18.0,WALK_LOC,0
910,10216.0,8506,othdiscr,non_mandatory,7085,21671,18.0,18.0,WALK_LOC,0
931,10226.0,6124,eatout,non_mandatory,8468,14631,18.0,18.0,BIKE,0
929,10225.0,6124,eatout,non_mandatory,8468,14631,18.0,18.0,BIKE,0
968,10238.0,6840,othmaint,non_mandatory,16659,18734,10.0,10.0,WALK,0
965,10237.0,6840,othmaint,non_mandatory,16659,18734,10.0,10.0,WALK,0
983,5087.0,4359,othdiscr,non_mandatory,8137,28516,19.0,19.0,WALK,0
981,5086.0,4359,othdiscr,non_mandatory,8137,28516,19.0,19.0,WALK,0
1015,5096.0,3383,escort,non_mandatory,9196,23101,14.0,14.0,WALK,0
1016,5096.0,3383,escort,non_mandatory,27050,23101,17.0,17.0,SHARED3FREE,0
1014,5096.0,3383,othdiscr,non_mandatory,1619,23101,9.0,9.0,SHARED2FREE,0
1010,5094.0,3383,escort,non_mandatory,9196,23101,14.0,14.0,WALK,0
1011,5094.0,3383,escort,non_mandatory,27050,23101,17.0,17.0,SHARED3FREE,0
1009,5094.0,3383,othdiscr,non_mandatory,1619,23101,9.0,9.0,SHARED2FREE,0
1030,216.0,2883,shopping,non_mandatory,16146,284,13.0,13.0,SHARED3FREE,0
1029,215.0,2883,shopping,non_mandatory,16146,284,13.0,13.0,SHARED3FREE,0
1041,10260.0,8519,shopping,non_mandatory,1536,11740,17.0,17.0,SHARED3FREE,0
1039,10258.0,8519,shopping,joint,1536,11740,17.0,17.0,SHARED3FREE,0
1050,221.0,911,othmaint,non_mandatory,13114,31986,13.0,13.0,WALK_LOC,0
1049,220.0,911,othmaint,non_mandatory,13114,31986,13.0,13.0,WALK_LOC,0
1053,10265.0,6876,othdiscr,non_mandatory,50795,53562,10.0,10.0,SHARED2FREE,0
1054,10265.0,6876,social,non_mandatory,52484,53562,13.0,13.0,SHARED2FREE,0
1051,10264.0,6876,othdiscr,non_mandatory,50795,53562,10.0,10.0,SHARED2FREE,0
1052,10264.0,6876,social,non_mandatory,52484,53562,13.0,13.0,SHARED2FREE,0
1110,234.0,1064,eatout,non_mandatory,2863,3824,18.0,18.0,SHARED3FREE,0
1109,234.0,1064,social,non_mandatory,30098,3824,9.0,9.0,SHARED3FREE,0
1106,232.0,1064,eatout,joint,2863,3824,18.0,18.0,SHARED3FREE,0
1105,232.0,1064,social,joint,30098,3824,9.0,9.0,SHARED3FREE,0
1116,238.0,1118,shopping,non_mandatory,21038,20462,10.0,10.0,SHARED2FREE,0
1115,237.0,1118,shopping,non_mandatory,21038,20462,10.0,10.0,SHARED2FREE,0
1197,5135.0,4719,escort,non_mandatory,19151,5412,8.0,8.0,WALK,0
1198,5135.0,4719,othdiscr,non_mandatory,11307,5412,10.0,10.0,WALK,0
1193,5132.0,4719,escort,non_mandatory,19151,5412,8.0,8.0,WALK,0
1194,5132.0,4719,othdiscr,non_mandatory,11307,5412,10.0,10.0,WALK,0
1208,265.0,34,othdiscr,non_mandatory,18652,17546,18.0,18.0,WALK,0
1206,264.0,34,othdiscr,non_mandatory,18652,17546,18.0,18.0,WALK,0
1211,5137.0,5267,shopping,non_mandatory,17767,33549,16.0,16.0,WALK,0
1210,5136.0,5267,shopping,non_mandatory,17767,33549,16.0,16.0,WALK,0
1220,10295.0,8892,shopping,non_mandatory,23191,29003,11.0,11.0,WALK_LOC,0
1218,10293.0,8892,shopping,non_mandatory,23191,29003,11.0,11.0,WALK_LOC,0
1248,10303.0,6258,escort,non_mandatory,27542,11108,12.0,12.0,SHARED3FREE,0
1247,10303.0,6258,othdiscr,non_mandatory,33076,11108,10.0,10.0,WALK,0
1244,10302.0,6258,escort,non_mandatory,27542,11108,12.0,12.0,SHARED3FREE,0
1243,10302.0,6258,othdiscr,non_mandatory,33076,11108,10.0,10.0,WALK,0
1266,5151.0,5953,othmaint,non_mandatory,30080,25770,9.0,9.0,SHARED3FREE,0
1264,5150.0,5953,othmaint,non_mandatory,30080,25770,9.0,9.0,SHARED3FREE,0
1269,280.0,1874,shopping,non_mandatory,14669,12849,11.0,11.0,SHARED2FREE,0
1267,279.0,1874,shopping,non_mandatory,14669,12849,11.0,11.0,SHARED2FREE,0
1275,5153.0,4208,shopping,non_mandatory,1633,1759,19.0,19.0,WALK,0
1273,5152.0,4208,shopping,non_mandatory,1633,1759,19.0,19.0,WALK,0
1283,5156.0,4520,othmaint,non_mandatory,29769,64651,10.0,10.0,SHARED2FREE,0
1280,5155.0,4520,othmaint,non_mandatory,29769,64651,10.0,10.0,SHARED2FREE,0
1290,5159.0,5011,othdiscr,non_mandatory,14475,342,16.0,16.0,SHARED2FREE,0
1292,5160.0,5011,othdiscr,non_mandatory,6897,342,16.0,16.0,SHARED2FREE,0
1285,5157.0,5011,othdiscr,non_mandatory,14475,342,16.0,16.0,SHARED2FREE,0
1288,5158.0,5011,othdiscr,non_mandatory,6897,342,16.0,16.0,SHARED2FREE,0
1307,5164.0,3269,othmaint,non_mandatory,3389,5362,11.0,11.0,SHARED2FREE,0
1305,5163.0,3269,othmaint,non_mandatory,3389,5362,11.0,11.0,SHARED2FREE,0
1328,288.0,1336,shopping,non_mandatory,18865,21173,19.0,19.0,WALK,0
1326,287.0,1336,shopping,non_mandatory,18865,21173,19.0,19.0,WALK,0
1334,5169.0,3495,social,non_mandatory,37929,38806,16.0,16.0,DRIVEALONEFREE,0
1332,5168.0,3495,social,non_mandatory,37929,38806,16.0,16.0,DRIVEALONEFREE,0
1336,291.0,72,shopping,non_mandatory,3195,11616,10.0,10.0,WALK,0
1335,290.0,72,shopping,non_mandatory,3195,11616,10.0,10.0,WALK,0
1351,295.0,2084,escort,non_mandatory,27507,16496,15.0,15.0,SHARED2FREE,0
1350,295.0,2084,othdiscr,non_mandatory,8743,16496,8.0,8.0,SHARED3FREE,0
1349,294.0,2084,escort,non_mandatory,27507,16496,15.0,15.0,SHARED2FREE,0
1348,294.0,2084,othdiscr,non_mandatory,8743,16496,8.0,8.0,SHARED3FREE,0
1374,304.0,1187,school,mandatory,32951,1215,15.0,15.0,BIKE,0
1372,303.0,1187,school,mandatory,32951,1215,15.0,15.0,BIKE,0
1377,306.0,1187,othmaint,non_mandatory,35416,1215,12.0,12.0,SHARED3FREE,0
1378,306.0,1187,othmaint,non_mandatory,3055,1215,15.0,15.0,BIKE,0
1368,302.0,1187,othmaint,joint,35416,1215,12.0,12.0,SHARED3FREE,0
1369,302.0,1187,othmaint,joint,3055,1215,15.0,15.0,BIKE,0
1381,10320.0,8588,othmaint,non_mandatory,21480,19909,6.0,6.0,SHARED2FREE,0
1379,10319.0,8588,othmaint,non_mandatory,21480,19909,6.0,6.0,SHARED2FREE,0
1425,321.0,1151,othdiscr,non_mandatory,35782,12055,11.0,11.0,WALK,0
1426,321.0,1151,social,non_mandatory,18235,12055,18.0,18.0,SHARED3FREE,0
1420,318.0,1151,othdiscr,joint,35782,12055,11.0,11.0,WALK,0
1421,318.0,1151,social,joint,18235,12055,18.0,18.0,SHARED3FREE,0
1474,5206.0,3660,shopping,non_mandatory,45783,38479,11.0,11.0,SHARED3FREE,0
1472,5205.0,3660,shopping,non_mandatory,45783,38479,11.0,11.0,SHARED3FREE,0
1483,5208.0,5122,othdiscr,non_mandatory,23782,33309,13.0,13.0,WALK,0
1482,5207.0,5122,othdiscr,non_mandatory,23782,33309,13.0,13.0,WALK,0
1523,347.0,2673,othdiscr,non_mandatory,7925,14449,10.0,10.0,SHARED2FREE,0
1522,346.0,2673,othdiscr,non_mandatory,7925,14449,10.0,10.0,SHARED2FREE,0
1528,351.0,2042,shopping,non_mandatory,56594,58197,21.0,21.0,SHARED3FREE,0
1525,348.0,2042,shopping,joint,56594,58197,21.0,21.0,SHARED3FREE,0
1538,5225.0,4324,eatout,non_mandatory,6173,21120,17.0,17.0,SHARED2FREE,0
1536,5224.0,4324,eatout,non_mandatory,6173,21120,17.0,17.0,SHARED2FREE,0
1546,10349.0,6447,shopping,non_mandatory,7772,13139,16.0,16.0,SHARED2FREE,0
1542,10348.0,6447,shopping,non_mandatory,7772,13139,16.0,16.0,SHARED2FREE,0
1566,5230.0,3630,eatout,non_mandatory,48715,46811,16.0,16.0,SHARED2FREE,0
1560,5229.0,3630,eatout,non_mandatory,48715,46811,16.0,16.0,SHARED2FREE,0
1584,366.0,128,social,non_mandatory,29611,22442,17.0,17.0,SHARED3FREE,0
1583,365.0,128,social,non_mandatory,29611,22442,17.0,17.0,SHARED3FREE,0
1588,5239.0,3367,shopping,non_mandatory,28851,4354,19.0,19.0,WALK,0
1586,5238.0,3367,shopping,non_mandatory,28851,4354,19.0,19.0,WALK,0
1601,5242.0,4537,othdiscr,non_mandatory,66081,62471,15.0,15.0,SHARED2FREE,0
1616,10364.0,7850,othdiscr,non_mandatory,816,19989,17.0,17.0,WALK,0
1614,10363.0,7850,othdiscr,non_mandatory,816,19989,17.0,17.0,WALK,0
1648,5253.0,4459,work,mandatory,4158,13923,6.0,6.0,SHARED2FREE,0
1647,5252.0,4459,work,mandatory,4158,13923,6.0,6.0,SHARED2FREE,0
1665,384.0,2594,eatout,non_mandatory,63695,63377,18.0,18.0,SHARED3FREE,0
1664,383.0,2594,eatout,non_mandatory,63695,63377,18.0,18.0,SHARED3FREE,0
1668,5257.0,4138,othdiscr,non_mandatory,14402,21932,20.0,20.0,WALK,0
1667,5256.0,4138,othdiscr,non_mandatory,14402,21932,20.0,20.0,WALK,0
1673,386.0,602,work,mandatory,48749,42918,7.0,7.0,SHARED2FREE,0
1672,385.0,602,work,mandatory,50621,42918,7.0,7.0,SHARED2FREE,0
1685,5261.0,5562,work,mandatory,33547,14941,10.0,10.0,WALK,0
1709,397.0,293,othmaint,non_mandatory,27431,18646,15.0,15.0,SHARED3FREE,0
1700,396.0,293,othmaint,non_mandatory,19827,18646,15.0,15.0,SHARED3FREE,0
1698,396.0,293,escort,non_mandatory,19993,18646,8.0,8.0,SHARED3FREE,0
1750,5281.0,5962,othmaint,non_mandatory,31460,15405,12.0,12.0,SHARED3FREE,0
1749,5280.0,5962,othmaint,non_mandatory,31460,15405,12.0,12.0,SHARED3FREE,0
1780,412.0,975,othdiscr,non_mandatory,8259,29670,15.0,15.0,WALK,0
1778,411.0,975,othdiscr,non_mandatory,8259,29670,15.0,15.0,WALK,0
1788,10400.0,8000,school,mandatory,4245,2193,8.0,8.0,SHARED3FREE,0
1790,10400.0,8000,othdiscr,non_mandatory,32429,2193,15.0,15.0,SHARED3FREE,0
1786,10399.0,8000,school,mandatory,4245,2193,8.0,8.0,SHARED3FREE,0
1785,10398.0,8000,othdiscr,joint,32429,2193,15.0,15.0,SHARED3FREE,0
1807,5292.0,3444,othmaint,non_mandatory,6186,27200,16.0,16.0,SHARED2FREE,0
1805,5291.0,3444,othmaint,non_mandatory,6186,27200,16.0,16.0,SHARED2FREE,0
1840,10415.0,7337,shopping,non_mandatory,64207,61226,15.0,15.0,SHARED2FREE,0
1839,10414.0,7337,shopping,non_mandatory,64207,61226,15.0,15.0,SHARED2FREE,0
1847,422.0,2843,shopping,non_mandatory,14587,30379,16.0,16.0,SHARED2FREE,0
1846,421.0,2843,shopping,non_mandatory,14587,30379,16.0,16.0,SHARED2FREE,0
1914,5324.0,4666,shopping,non_mandatory,4499,10982,18.0,18.0,SHARED2FREE,0
1913,5323.0,4666,shopping,non_mandatory,4499,10982,18.0,18.0,SHARED2FREE,0
1929,439.0,2041,othmaint,non_mandatory,17471,17246,18.0,18.0,SHARED2FREE,0
1925,438.0,2041,othmaint,non_mandatory,17471,17246,18.0,18.0,SHARED2FREE,0
1936,441.0,1188,shopping,non_mandatory,21038,5162,14.0,14.0,SHARED2FREE,0
1935,440.0,1188,shopping,non_mandatory,21038,5162,14.0,14.0,SHARED2FREE,0
1971,5340.0,5519,escort,non_mandatory,11070,34663,8.0,8.0,SHARED3FREE,0
1972,5340.0,5519,escort,non_mandatory,992,34663,11.0,11.0,SHARED3FREE,0
1969,452.0,2433,escort,non_mandatory,992,34663,10.0,10.0,SHARED3FREE,0
1970,452.0,2433,escort,non_mandatory,992,34663,14.0,14.0,SHARED3FREE,0
1963,5338.0,5519,escort,non_mandatory,11070,34663,8.0,8.0,SHARED3FREE,0
1964,5338.0,5519,escort,non_mandatory,992,34663,11.0,11.0,SHARED3FREE,0
2023,467.0,2445,othdiscr,non_mandatory,18142,18807,14.0,14.0,SHARED3FREE,0
2025,10474.0,8633,escort,non_mandatory,607,18807,8.0,8.0,WALK,0
2026,10474.0,8633,escort,non_mandatory,607,18807,15.0,15.0,WALK,0
2024,5350.0,5535,othdiscr,non_mandatory,18014,18807,17.0,17.0,SHARED3FREE,0
2027,10474.0,8633,eatout,non_mandatory,21933,18807,19.0,19.0,BIKE,0
2016,465.0,2445,othdiscr,non_mandatory,18142,18807,14.0,14.0,SHARED3FREE,0
2020,5349.0,5535,othdiscr,non_mandatory,18014,18807,17.0,17.0,SHARED3FREE,0
2015,10471.0,8633,eatout,joint,21933,18807,19.0,19.0,BIKE,0
2018,10472.0,8633,escort,non_mandatory,607,18807,8.0,8.0,WALK,0
2019,10472.0,8633,escort,non_mandatory,607,18807,15.0,15.0,WALK,0
2044,5360.0,3189,othmaint,non_mandatory,4750,55780,12.0,12.0,SHARED3FREE,0
2040,5357.0,3189,othmaint,joint,4750,55780,12.0,12.0,SHARED3FREE,0
2049,472.0,496,shopping,non_mandatory,12319,33487,9.0,9.0,SHARED2FREE,0
2050,10477.0,6548,social,non_mandatory,22345,33487,10.0,10.0,SHARED2FREE,0
2045,471.0,496,shopping,non_mandatory,12319,33487,9.0,9.0,SHARED2FREE,0
2048,10476.0,6548,social,non_mandatory,22345,33487,10.0,10.0,SHARED2FREE,0
2063,10479.0,7103,social,non_mandatory,29112,25585,18.0,18.0,SHARED2FREE,0
2060,10478.0,7103,social,non_mandatory,29112,25585,18.0,18.0,SHARED2FREE,0
2067,10481.0,8690,social,non_mandatory,5245,34194,12.0,12.0,SHARED2FREE,0
2066,10480.0,8690,social,non_mandatory,5245,34194,12.0,12.0,SHARED2FREE,0
2099,10491.0,8937,social,non_mandatory,13702,7164,14.0,14.0,SHARED2FREE,0
2096,10490.0,8937,social,non_mandatory,13702,7164,14.0,14.0,SHARED2FREE,0
2126,5389.0,5240,othdiscr,non_mandatory,55718,65135,9.0,9.0,SHARED2FREE,0
2124,5388.0,5240,othdiscr,non_mandatory,55718,65135,9.0,9.0,SHARED2FREE,0
2130,5392.0,5404,work,mandatory,32546,27492,6.0,6.0,SHARED2FREE,0
2129,5391.0,5404,work,mandatory,32546,27492,6.0,6.0,SHARED2FREE,0
2147,10502.0,7461,work,mandatory,26814,16857,7.0,7.0,SHARED2FREE,0
2146,10501.0,7461,work,mandatory,26814,16857,7.0,7.0,SHARED2FREE,0
2156,495.0,2626,eatout,non_mandatory,28459,1865,15.0,15.0,SHARED2FREE,0
2154,494.0,2626,eatout,non_mandatory,28459,1865,15.0,15.0,SHARED2FREE,0
2173,10510.0,9120,othdiscr,non_mandatory,56638,65186,15.0,15.0,WALK,0
2170,10507.0,9120,othdiscr,joint,56638,65186,15.0,15.0,WALK,0
2257,523.0,110,othdiscr,non_mandatory,7341,2594,16.0,16.0,SHARED2FREE,0
2255,522.0,110,othdiscr,non_mandatory,31858,2594,16.0,16.0,WALK,0
2252,521.0,110,othdiscr,non_mandatory,31858,2594,16.0,16.0,WALK,0
2248,520.0,110,othdiscr,non_mandatory,7341,2594,16.0,16.0,SHARED2FREE,0
2266,527.0,2120,othmaint,non_mandatory,20072,65837,16.0,16.0,SHARED3FREE,0
2263,524.0,2120,othmaint,non_mandatory,20072,65837,16.0,16.0,SHARED3FREE,0
2292,10535.0,7326,othdiscr,non_mandatory,26427,20946,18.0,18.0,SHARED2FREE,0
2288,10534.0,7326,othdiscr,non_mandatory,14587,20946,18.0,18.0,SHARED2FREE,0
2369,10557.0,7739,shopping,non_mandatory,35447,9199,9.0,9.0,SHARED2FREE,0
2368,10556.0,7739,shopping,non_mandatory,35447,9199,9.0,9.0,SHARED2FREE,0
2440,10573.0,7379,work,mandatory,2836,1648,7.0,7.0,SHARED2FREE,0
2490,10584.0,8265,eatout,non_mandatory,19137,19884,17.0,17.0,WALK,0
2486,10583.0,8265,eatout,non_mandatory,19137,19884,17.0,17.0,WALK,0
2507,589.0,2790,othdiscr,non_mandatory,32429,35272,16.0,16.0,SHARED3FREE,0
2503,587.0,2790,othdiscr,joint,32429,35272,16.0,16.0,SHARED3FREE,0
2523,595.0,569,othmaint,non_mandatory,43218,47236,10.0,10.0,SHARED2FREE,0
2521,594.0,569,othmaint,non_mandatory,43218,47236,10.0,10.0,SHARED2FREE,0
2531,10593.0,8743,othdiscr,non_mandatory,3838,21193,17.0,17.0,WALK,0
2529,10592.0,8743,othdiscr,non_mandatory,3838,21193,17.0,17.0,WALK,0
2541,599.0,2776,othdiscr,non_mandatory,14070,3759,18.0,18.0,SHARED2FREE,0
2539,598.0,2776,othdiscr,non_mandatory,14070,3759,18.0,18.0,SHARED2FREE,0
2566,609.0,2634,school,mandatory,61161,2785,8.0,8.0,SHARED3FREE,0
2565,608.0,2634,school,mandatory,61161,2785,8.0,8.0,SHARED3FREE,0
2587,616.0,612,social,non_mandatory,51710,48643,6.0,6.0,SHARED3FREE,0
2634,5488.0,5566,eatout,non_mandatory,563,34073,18.0,18.0,WALK,0
2629,5487.0,5566,eatout,non_mandatory,563,34073,18.0,18.0,WALK,0
2694,10639.0,7468,shopping,non_mandatory,66099,65493,11.0,11.0,SHARED2FREE,0
2692,10637.0,7468,shopping,non_mandatory,66099,65493,11.0,11.0,SHARED2FREE,0
2723,5516.0,4544,shopping,non_mandatory,2808,3305,20.0,20.0,SHARED2FREE,0
2722,5515.0,4544,shopping,non_mandatory,2808,3305,20.0,20.0,SHARED2FREE,0
2751,10656.0,9055,escort,non_mandatory,30577,9146,7.0,7.0,SHARED2FREE,0
2748,10655.0,9055,shopping,non_mandatory,13558,9146,17.0,17.0,SHARED3FREE,0
2750,5521.0,5975,eatout,non_mandatory,16659,9146,17.0,17.0,SHARED3FREE,0
2739,5519.0,5975,othdiscr,non_mandatory,23359,9146,8.0,8.0,SHARED2FREE,0
