trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
138681.0,147770.0,422,2843,18470.0,True,shopping,14587,30379,16.0,SHARED2FREE,17335.0,1
138685.0,147810.0,422,2843,18470.0,False,Home,30379,14587,16.0,SHARED2FREE,17335.0,1
139057.0,148330.0,423,1373,18540.0,True,work,19896,25858,8.0,WALK_LOC,17382.0,1
139061.0,148370.0,423,1373,18540.0,False,Home,25858,19896,17.0,WALK_LOC,17382.0,1
1740353.0,148410.0,5305,4384,18550.0,True,work,19896,25858,8.0,WALK_LOC,217544.0,1
1740357.0,148450.0,5305,4384,18550.0,False,Home,25858,19896,16.0,WALK_LOC,217544.0,1
1740241.0,148490.0,5305,4384,18560.0,True,othdiscr,28328,25858,18.0,DRIVEALONEFREE,217530.0,1
1740245.0,148530.0,5305,4384,18560.0,False,Home,25858,28328,19.0,DRIVEALONEFREE,217530.0,1
1740305.0,148570.0,5305,4384,18570.0,True,shopping,874,25858,19.0,WALK,217538.0,1
1740309.0,148610.0,5305,4384,18570.0,False,Home,25858,874,20.0,WALK,217538.0,1
3418729.0,148650.0,10422,7493,18580.0,True,work,19896,25858,7.0,WALK_LOC,427341.0,1
3418733.0,148690.0,10422,7493,18580.0,False,othmaint,1,19896,16.0,SHARED2FREE,427341.0,1
3418734.0,148700.0,10422,7493,18580.0,False,eatout,24213,1,17.0,SHARED2FREE,427341.0,2
