tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
281,211.0,17104660_2,eatout,non_mandatory,7192,3430,12.0,12.0,DRIVEALONEFREE,0
283,211.0,17104660_2,othdiscr,non_mandatory,21780,3430,17.0,17.0,WALK,0
280,211.0,17104660_2,othmaint,non_mandatory,25644,3430,10.0,10.0,DRIVEALONEFREE,0
282,211.0,17104660_2,othmaint,non_mandatory,25644,3430,16.0,16.0,SHARED2FREE,0
284,212.0,17104660_2,othdiscr,non_mandatory,31195,3430,18.0,18.0,DRIVEALONEFREE,0
285,213.0,17104674_2,work,mandatory,49496,51083,7.0,7.0,DRIVEALONEFREE,0
286,214.0,17104706_2,othmaint,non_mandatory,9535,22442,8.0,8.0,WALK,0
287,215.0,17104801_2,othmaint,non_mandatory,30145,284,8.0,8.0,DRIVEALONEFREE,0
288,215.0,17104801_2,shopping,non_mandatory,4075,284,9.0,9.0,DRIVEALONEFREE,0
289,215.0,17104801_2,shopping,joint,16146,284,13.0,13.0,SHARED3FREE,0
291,217.0,17104821_2,work,mandatory,15668,24261,6.0,6.0,DRIVEALONEFREE,0
292,218.0,17104945_2,work,mandatory,16985,22426,7.0,7.0,DRIVEALONEFREE,0
293,219.0,17104945_2,work,mandatory,34504,22426,7.0,7.0,DRIVEALONEFREE,0
294,220.0,17104948_2,othmaint,joint,13114,31986,13.0,13.0,WALK_LOC,0
299,224.0,17105098_2,work,mandatory,21460,33323,9.0,9.0,WALK,0
300,224.0,17105098_2,othdiscr,non_mandatory,21462,33323,15.0,15.0,WALK,0
302,225.0,17105153_2,escort,non_mandatory,26058,30122,9.0,9.0,DRIVEALONEFREE,0
301,225.0,17105153_2,othdiscr,non_mandatory,3869,30122,7.0,7.0,WALK,0
304,225.0,17105153_2,othdiscr,non_mandatory,3869,30122,18.0,18.0,WALK,0
303,225.0,17105153_2,shopping,non_mandatory,31460,30122,10.0,10.0,WALK,0
309,228.0,17105205_2,eatout,non_mandatory,16738,13107,19.0,19.0,SHARED2FREE,0
310,229.0,17105207_2,work,mandatory,56594,30767,8.0,8.0,DRIVEALONEFREE,0
311,230.0,17105221_2,work,mandatory,32320,16429,6.0,6.0,WALK_LOC,0
313,231.0,17105256_2,work,mandatory,33090,3824,7.0,7.0,WALK_LOC,0
315,232.0,17105256_2,eatout,joint,2863,3824,18.0,18.0,SHARED3FREE,0
314,232.0,17105256_2,social,joint,30098,3824,9.0,9.0,SHARED3FREE,0
321,235.0,17105257_2,work,mandatory,4360,21644,8.0,8.0,DRIVEALONEFREE,0
320,235.0,17105257_2,othdiscr,non_mandatory,13714,21644,7.0,7.0,WALK,0
322,236.0,17105257_2,work,mandatory,16453,21644,8.0,8.0,DRIVEALONEFREE,0
323,236.0,17105257_2,othdiscr,non_mandatory,26134,21644,18.0,18.0,WALK,0
324,237.0,17105262_2,shopping,joint,21038,20462,10.0,10.0,SHARED2FREE,0
326,239.0,17105310_2,work,mandatory,27666,723,7.0,7.0,DRIVEALONEFREE,0
327,240.0,17105316_2,work,mandatory,23087,17144,7.0,7.0,SHARED2FREE,0
328,241.0,17105316_2,work,mandatory,22647,17144,7.0,7.0,SHARED2FREE,0
329,242.0,17105392_2,work,mandatory,8581,30985,6.0,6.0,DRIVEALONEFREE,0
330,242.0,17105392_2,othdiscr,non_mandatory,21006,30985,15.0,15.0,WALK,0
331,243.0,17105392_2,work,mandatory,31955,30985,11.0,11.0,DRIVEALONEFREE,0
332,244.0,17105443_2,eatout,non_mandatory,12772,25767,8.0,8.0,DRIVEALONEFREE,0
335,246.0,17105445_2,escort,non_mandatory,24910,34991,8.0,8.0,SHARED3FREE,0
336,246.0,17105445_2,escort,non_mandatory,24910,34991,17.0,17.0,SHARED3FREE,0
337,247.0,17105445_2,school,mandatory,26015,34991,8.0,8.0,SHARED3FREE,0
338,248.0,17105445_2,school,mandatory,6487,34991,8.0,8.0,SHARED3FREE,0
339,249.0,17105449_2,work,mandatory,200,4125,7.0,7.0,WALK,0
340,250.0,17105483_2,work,mandatory,34273,24575,7.0,7.0,WALK,0
341,251.0,17105483_2,work,mandatory,15448,24575,7.0,7.0,WALK_LOC,0
342,251.0,17105483_2,othdiscr,non_mandatory,19113,24575,19.0,19.0,DRIVEALONEFREE,0
343,253.0,17105536_2,work,mandatory,29891,41701,5.0,5.0,SHARED2FREE,0
344,254.0,17105549_2,work,mandatory,26814,14450,7.0,7.0,DRIVEALONEFREE,0
346,255.0,17105614_2,work,mandatory,33120,11613,10.0,10.0,WALK,0
347,255.0,17105614_2,othdiscr,non_mandatory,14439,11613,17.0,17.0,WALK,0
345,255.0,17105614_2,othmaint,non_mandatory,21813,11613,9.0,9.0,DRIVEALONEFREE,0
348,256.0,17105645_2,work,mandatory,29582,52633,5.0,5.0,WALK_LOC,0
349,257.0,17105645_2,work,mandatory,45991,52633,11.0,11.0,DRIVEALONEFREE,0
350,257.0,17105645_2,othmaint,non_mandatory,46253,52633,19.0,19.0,DRIVEALONEFREE,0
352,259.0,17105658_2,social,non_mandatory,7925,19681,10.0,10.0,SHARED2FREE,0
353,259.0,17105658_2,social,non_mandatory,18605,19681,17.0,17.0,DRIVEALONEFREE,0
354,260.0,17105658_2,othmaint,non_mandatory,15996,19681,10.0,10.0,SHARED2FREE,0
356,261.0,17105684_2,work,mandatory,28592,22953,8.0,8.0,SHARED2FREE,0
355,261.0,17105684_2,escort,non_mandatory,15679,22953,7.0,7.0,SHARED2FREE,0
357,261.0,17105684_2,othdiscr,non_mandatory,5859,22953,18.0,18.0,WALK,0
358,262.0,17105684_2,school,mandatory,14651,22953,7.0,7.0,SHARED2FREE,0
359,263.0,17105684_2,school,mandatory,607,22953,7.0,7.0,WALK_LOC,0
361,264.0,17105689_2,work,mandatory,9033,17546,10.0,10.0,WALK_LOC,0
360,264.0,17105689_2,escort,non_mandatory,28360,17546,6.0,6.0,SHARED2FREE,0
363,265.0,17105689_2,work,mandatory,18315,17546,6.0,6.0,WALK_LOC,0
362,264.0,17105689_2,othdiscr,joint,18652,17546,18.0,18.0,WALK,0
365,267.0,17105785_2,escort,non_mandatory,46451,41310,6.0,6.0,SHARED2FREE,0
366,267.0,17105785_2,escort,non_mandatory,41245,41310,13.0,13.0,SHARED2FREE,0
367,268.0,17105785_2,work,mandatory,41245,41310,6.0,6.0,SHARED2FREE,0
368,269.0,17105791_2,work,mandatory,10172,14449,7.0,7.0,WALK_LOC,0
369,269.0,17105791_2,othdiscr,non_mandatory,24217,14449,18.0,18.0,WALK_LR,0
370,270.0,17105814_2,work,mandatory,23366,60563,6.0,6.0,DRIVEALONEFREE,0
371,271.0,17105864_2,work,mandatory,3185,11108,8.0,8.0,WALK_LOC,0
372,272.0,17105864_2,work,mandatory,10331,11108,5.0,5.0,SHARED2FREE,0
373,273.0,17105864_2,social,non_mandatory,18848,11108,8.0,8.0,SHARED3FREE,0
374,274.0,17105875_2,othmaint,non_mandatory,25299,27502,16.0,16.0,WALK,0
375,275.0,17105916_2,othdiscr,non_mandatory,32549,28621,10.0,10.0,WALK,0
376,276.0,17105939_2,work,mandatory,7037,25770,9.0,9.0,DRIVEALONEFREE,0
377,277.0,17105939_2,shopping,non_mandatory,12039,25770,16.0,16.0,SHARED3FREE,0
378,278.0,17105939_2,shopping,non_mandatory,28750,25770,16.0,16.0,SHARED3FREE,0
380,279.0,17105948_2,othdiscr,non_mandatory,23782,12849,16.0,16.0,SHARED2FREE,0
382,280.0,17105948_2,work,mandatory,23745,12849,15.0,15.0,WALK_LOC,0
379,279.0,17105948_2,shopping,joint,14669,12849,11.0,11.0,SHARED2FREE,0
383,281.0,17106011_2,work,mandatory,2836,10963,9.0,9.0,DRIVEALONEFREE,0
384,282.0,17106028_2,work,mandatory,34341,9832,10.0,10.0,WALK_LOC,0
386,283.0,17106028_2,school,mandatory,12926,9832,17.0,17.0,WALK_LOC,0
390,285.0,17106157_2,othdiscr,non_mandatory,3167,816,8.0,8.0,WALK,0
391,285.0,17106157_2,othdiscr,non_mandatory,25931,816,9.0,9.0,DRIVEALONEFREE,0
393,285.0,17106157_2,othdiscr,non_mandatory,3167,816,14.0,14.0,WALK,0
389,285.0,17106157_2,othmaint,non_mandatory,29397,816,7.0,7.0,DRIVEALONEFREE,0
392,285.0,17106157_2,othmaint,non_mandatory,13882,816,12.0,12.0,DRIVEALONEFREE,0
394,286.0,17106157_2,work,mandatory,29191,816,10.0,10.0,WALK_LOC,0
395,286.0,17106157_2,othdiscr,non_mandatory,3167,816,19.0,19.0,WALK,0
396,287.0,17106183_2,work,mandatory,13611,21173,7.0,7.0,BIKE,0
398,288.0,17106183_2,work,mandatory,3414,21173,9.0,9.0,WALK_LOC,0
397,287.0,17106183_2,shopping,joint,18865,21173,19.0,19.0,WALK,0
400,290.0,17106248_2,shopping,joint,3195,11616,10.0,10.0,WALK,0
402,292.0,17106344_2,work,mandatory,4158,16496,5.0,5.0,BIKE,0
404,294.0,17106344_2,othdiscr,joint,8743,16496,8.0,8.0,SHARED3FREE,0
409,296.0,17106349_2,shopping,non_mandatory,58947,59706,17.0,17.0,DRIVEALONEFREE,0
408,296.0,17106349_2,social,non_mandatory,16330,59706,7.0,7.0,SHARED2FREE,0
411,299.0,17106440_2,work,mandatory,13681,30754,6.0,6.0,WALK_LOC,0
412,300.0,17106440_2,work,mandatory,3367,30754,7.0,7.0,WALK_LOC,0
413,301.0,17106442_2,work,mandatory,12254,1215,9.0,9.0,WALK,0
417,302.0,17106442_2,work,mandatory,17710,1215,18.0,18.0,BIKE,0
414,302.0,17106442_2,othdiscr,non_mandatory,31630,1215,7.0,7.0,WALK,0
415,302.0,17106442_2,othmaint,joint,35416,1215,12.0,12.0,SHARED3FREE,0
416,302.0,17106442_2,othmaint,joint,3055,1215,15.0,15.0,BIKE,0
426,307.0,17106580_2,work,mandatory,6143,13416,12.0,12.0,WALK_LOC,0
427,308.0,17106594_2,othmaint,non_mandatory,2863,21882,10.0,10.0,DRIVEALONEFREE,0
428,309.0,17106594_2,work,mandatory,15447,21882,5.0,5.0,WALK_LOC,0
432,312.0,17106670_2,escort,non_mandatory,33332,26430,17.0,17.0,WALK,0
433,313.0,17106670_2,school,mandatory,27507,26430,8.0,8.0,SHARED3FREE,0
434,314.0,17106680_2,work,mandatory,35782,10660,8.0,8.0,DRIVEALONEFREE,0
435,315.0,17106727_2,eatout,non_mandatory,13871,21811,12.0,12.0,WALK,0
436,315.0,17106727_2,eatout,non_mandatory,8491,21811,16.0,16.0,WALK,0
441,319.0,17106854_2,social,non_mandatory,10753,12055,11.0,11.0,DRIVEALONEFREE,0
439,318.0,17106854_2,othdiscr,joint,35782,12055,11.0,11.0,WALK,0
440,318.0,17106854_2,social,joint,18235,12055,18.0,18.0,SHARED3FREE,0
446,323.0,17106864_2,work,mandatory,6749,12855,6.0,6.0,DRIVEALONEFREE,0
447,324.0,17106864_2,shopping,non_mandatory,24461,12855,11.0,11.0,SHARED3FREE,0
450,327.0,17106918_2,work,mandatory,10537,3838,8.0,8.0,WALK_LR,0
451,327.0,17106918_2,othdiscr,non_mandatory,14892,3838,19.0,19.0,WALK,0
454,329.0,17106949_2,work,mandatory,21953,19887,7.0,7.0,WALK_LR,0
456,331.0,17106970_2,work,mandatory,1721,42928,6.0,6.0,DRIVEALONEFREE,0
457,332.0,17107001_2,work,mandatory,14762,16857,6.0,6.0,DRIVEALONEFREE,0
